dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       1.869740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,     108.674092
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,     108.257126
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,     107.188738
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,     105.675993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,     108.255866
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,     108.076118
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,     104.916082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,     108.206826
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,     107.301826
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,     107.015480
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,     107.482694
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,     107.388296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,     107.586723
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,     108.131927
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,     105.554325
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,     108.296526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,     108.087127
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,     107.818181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,     107.467794
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,     107.837170
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,     105.418947
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,     105.346767
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,     108.000809
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,     105.544375
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,     108.431184
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,     105.319507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,     108.080067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,     108.141128
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,     105.430437
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,     105.494566
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,     105.540514
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,     106.760762
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,     105.386897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,     105.667224
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,     107.802130
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,     108.149867
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,     105.852002
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,     107.582773
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,     105.610844
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,     105.926531
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,     109.018358
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,     108.194317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,     105.500015
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,     105.696053
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,     108.293056
