dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,       1.628712
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     116.908841
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     117.003930
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     115.214349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     116.776243
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     117.146349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     116.774193
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     116.924512
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     116.861142
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     116.891061
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     116.912051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     117.038121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     117.101079
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     116.930871
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     116.957541
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     117.003531
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     116.872872
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     117.094250
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     116.901011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     116.963790
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     116.802953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     116.953731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     117.023280
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     119.902000
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     116.850032
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     116.806882
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     117.114299
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     117.135429
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     116.896372
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     116.883471
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     117.037270
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     117.186559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     117.051240
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     116.713303
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     117.004680
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     117.182668
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     116.977620
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     116.945121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     116.892712
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     116.970701
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     116.931491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     116.803903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     117.018720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     117.026140
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     117.011670
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     116.814932
