dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       1.348646
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,     116.116006
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,     115.909648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,     115.634882
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,     116.075237
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,     115.979807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,     115.794429
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,     115.978117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,     115.976307
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,     115.835709
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,     116.220245
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,     115.691021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,     115.869078
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,     115.931098
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,     115.856149
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,     115.780499
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,     115.630191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,     116.482952
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,     116.009117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,     115.841589
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,     115.637071
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,     115.864558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,     115.694210
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,     115.992577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,     115.799559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,     115.609431
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,     115.910658
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,     116.245224
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,     115.965807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,     115.779879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,     116.064986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,     115.890298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,     115.604972
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,     115.953268
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,     115.892138
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,     116.360673
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,     115.766120
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,     115.977847
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,     115.934008
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,     115.999677
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,     115.980027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,     115.702350
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,     115.772519
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,     115.875059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,     116.392293
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,     116.156805
