dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,       1.406485
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     105.132310
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     105.096502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     105.126081
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     103.747186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     105.175191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     105.037282
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     104.771224
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     104.875924
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     103.797395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     103.859055
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     104.799934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     105.003872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     104.832514
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     103.898614
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     105.002873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     105.120131
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     103.847814
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     105.061391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     104.886934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     104.750255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     105.247629
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     103.863375
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     103.909084
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     103.725526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     103.901865
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     105.238880
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     104.788195
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     105.205400
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     104.795644
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     103.862465
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     103.751105
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     103.800235
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     103.855665
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     103.863874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     105.126971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     105.064692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     105.038002
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     103.828235
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     103.605878
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     105.079381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     105.001832
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     104.024873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     105.095522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     105.219970
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     103.699626
