dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",64,0,0.197344,0.00357,0.112799,211.232,211.665,211.545
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,64,23.0262,0.00228,3.29021,1.56323,27.9673,27.882
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,65,23.251,0.00213,3.30297,1.55638,28.2052,28.1125
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,66,23.0318,0.00214,3.30045,1.55235,27.981,27.8868
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,67,23.0467,0.00214,3.29195,1.56227,28.0066,27.9031
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,68,23.0831,0.00213,3.29824,1.56426,28.0311,27.9477
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,69,23.3593,0.00225,3.30415,1.55024,28.3041,28.216
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,70,23.2879,0.00242,3.28428,1.56822,28.2318,28.1428
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,71,23.1824,0.00226,3.29901,1.55584,28.1285,28.0395
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,72,22.8579,0.00213,3.30231,1.54966,27.7982,27.712
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,73,22.8203,0.00248,3.30328,1.55053,27.7655,27.6765
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,74,23.3827,0.00225,3.28656,1.56477,28.3216,28.2363
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,0,33.8667,0.00216,5.59613,2.49344,42.0507,41.9584
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,1,34.1512,0.00218,5.59624,2.62118,42.4629,42.3708
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,2,36.2139,0.002249,5.5953,2.46477,44.3763,44.2762
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,3,34.2201,0.002259,5.59254,2.4752,42.3851,42.2901
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,4,33.9603,0.00214,5.59917,2.46323,42.1164,42.0248
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,5,34.3873,0.002218,5.59871,2.46883,42.5542,42.457
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,6,34.2285,0.002039,5.59488,2.46704,42.3796,42.2925
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,7,34.1248,0.002099,5.58836,2.46685,42.275,42.1821
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,8,33.9066,0.002089,5.59437,2.4873,42.0776,41.9904
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,9,34.2556,0.00225,5.59271,2.46726,42.4079,42.3178
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,10,34.0534,0.00221,5.58789,2.51635,42.2498,42.1599
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,11,34.1828,0.00213,5.59005,2.46598,42.3412,42.241
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,12,33.7944,0.00221,5.59678,2.46141,41.9462,41.8548
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,13,33.7893,0.00212,5.59009,2.46694,41.9392,41.8485
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,14,34.193,0.00224,5.59115,2.46934,42.3478,42.2557
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,15,33.7591,0.002101,5.59602,2.46352,41.9024,41.8207
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,16,34.1094,0.00218,5.59456,2.46586,42.2592,42.172
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,17,33.8866,0.00256,5.59222,2.46637,42.0387,41.9477
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,18,34.1355,0.00224,5.59752,2.4648,42.2933,42.2001
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,19,34.1908,0.00229,5.59609,2.48602,42.3682,42.2752
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,20,34.1801,0.00226,5.5963,2.46995,42.3359,42.2486
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,21,33.8658,0.00231,5.59672,2.50006,42.0559,41.9649
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,22,33.7026,0.00237,5.59928,2.47955,41.8786,41.7838
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,23,33.9126,0.00214,5.59342,2.46426,42.0596,41.9724
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,24,33.8718,0.002219,5.59085,2.46259,42.0189,41.9274
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,25,33.9952,0.00236,5.59693,2.46832,42.1536,42.0628
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,26,34.2695,0.002131,5.59721,2.47331,42.4362,42.3421
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,27,33.9994,0.00212,5.64616,2.4655,42.2067,42.1132
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,28,34.2856,0.002169,5.58991,2.47504,42.4453,42.3527
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,29,34.0229,0.00216,5.60423,2.47123,42.195,42.1005
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,30,33.8209,0.00245,5.5897,2.46477,41.9749,41.8778
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,31,33.8934,0.00212,5.59433,2.46778,42.0513,41.9576
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,32,34.0782,0.002191,5.59101,2.47136,42.2372,42.1428
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,33,34.0817,0.0024,5.59399,2.46541,42.2344,42.1435
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,34,33.9684,0.00237,5.59126,2.46224,42.1144,42.0243
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,35,33.9708,0.002379,5.58988,2.47184,42.1248,42.0349
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,36,33.8912,0.00212,5.60009,2.47802,42.0603,41.9714
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,37,33.9042,0.00229,5.5996,2.46797,42.0687,41.974
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,38,34.1043,0.00215,5.59578,2.46429,42.2566,42.1665
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,39,34.1725,0.002119,5.5954,2.48278,42.3414,42.2528
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,40,34.0405,0.002411,5.59809,2.47453,42.2066,42.1155
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,41,34.161,0.00234,5.59555,2.46634,42.3245,42.2252
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,42,34.0271,0.0025,5.5887,2.47539,42.1837,42.0937
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,43,34.0976,0.00265,5.59011,2.46637,42.2521,42.1567
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,44,34.1977,0.00236,5.5956,2.47331,42.363,42.2689
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,45,33.9828,0.00233,5.59513,2.46192,42.1332,42.0422
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,46,34.0949,0.002401,5.5931,2.4824,42.2658,42.1728
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,47,34.0978,0.002169,5.60437,2.46445,42.257,42.1688
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,48,34.0864,0.00269,5.59812,2.46624,42.2502,42.1534
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,49,34.0681,0.002081,5.59381,2.47738,42.2389,42.1414
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,50,34.0668,0.00248,5.59141,2.4713,42.2244,42.132
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,51,34.016,0.00233,5.59498,2.4784,42.1875,42.0917
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,52,33.9237,0.002361,5.59141,2.46621,42.0745,41.9837
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,53,34.0248,0.00236,5.58801,2.46813,42.1736,42.0833
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,54,33.8778,0.00241,5.5868,2.46486,42.0243,41.9318
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,55,33.9089,0.002159,5.59737,2.46893,42.073,41.9773
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,56,34.07,0.00227,5.59322,2.46595,42.2212,42.1314
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,57,34.2547,0.00216,5.59847,2.46694,42.4169,42.3223
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,58,34.0969,0.00217,5.59276,2.46214,42.2477,42.154
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,59,34.3077,0.00212,5.59671,2.46624,42.466,42.3728
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,60,34.0874,0.00234,5.5929,2.47594,42.2531,42.1585
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,61,34.1365,0.002351,5.59029,2.47018,42.3034,42.1993
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,62,34.1171,0.00215,5.59315,2.4616,42.2671,42.174
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,63,34.1323,0.002211,5.5955,2.46214,42.2864,42.1921
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,64,33.823,0.002159,5.59365,2.46525,41.9768,41.8841
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,65,34.2116,0.002131,5.59075,2.4688,42.3651,42.2733
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,66,33.8106,0.00207,5.59024,2.46637,41.9617,41.8693
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,67,34.1221,0.00216,5.59538,2.46275,42.2737,42.1824
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,68,34.1065,0.001989,5.59076,2.46515,42.2567,42.1644
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,69,34.1044,0.00202,5.59523,2.46461,42.2583,42.1663
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,70,34.0005,0.00206,5.59108,2.46678,42.1511,42.0605
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,71,34.2528,0.00197,5.60392,2.47152,42.4223,42.3302
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,72,34.0004,0.00206,5.5892,2.46451,42.1458,42.0562
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,73,33.9084,0.00205,5.59124,2.47501,42.0653,41.9767
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",448,74,33.9076,0.002291,5.58908,2.46384,42.0511,41.9628
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,0,47.6831,0.002281,7.53922,3.6791,59.0013,58.9037
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,1,47.8232,0.00206,7.55066,3.68509,59.1533,59.061
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,2,47.7264,0.002189,7.53292,3.67504,59.0315,58.9365
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,3,47.7441,0.00229,7.53288,3.68208,59.0658,58.9613
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,4,47.745,0.00255,7.5362,3.67414,59.0495,58.9579
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,5,48.0705,0.00237,7.5387,3.6888,59.4013,59.3003
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,6,48.0981,0.0021,7.54721,3.66768,59.412,59.3151
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,7,47.9724,0.0025,7.53337,3.68259,59.2854,59.1908
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,8,47.7701,0.002359,7.53254,3.68154,59.0841,58.9865
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,9,47.7884,0.00232,7.53602,3.67798,59.099,59.0047
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,10,47.9259,0.00236,7.53657,3.6769,59.2368,59.1417
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,11,48.3726,0.00248,7.54882,3.69098,59.7075,59.6149
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,12,47.7381,0.002149,7.55068,3.66883,59.0554,58.9598
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,13,47.6437,0.00231,7.54753,3.67795,58.9707,58.8715
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,14,48.0182,0.00215,7.53314,3.69034,59.3423,59.2438
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,15,48.185,0.00256,7.52894,3.72899,59.5352,59.4455
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,16,48.1075,0.00206,7.52841,3.67962,59.4106,59.3176
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,17,48.0753,0.00226,7.53048,3.6816,59.3861,59.2897
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,18,47.9072,0.0022,7.53495,3.68778,59.2261,59.1322
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,19,48.0934,0.00288,7.53946,3.67562,59.4057,59.3113
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,20,47.8543,0.00224,7.54382,3.6951,59.1923,59.0954
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,21,47.8654,0.00208,7.53704,3.67718,59.1717,59.0817
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,22,48.1145,0.00236,7.5423,3.67798,59.4323,59.3372
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,23,48.1954,0.00203,7.5408,3.67936,59.516,59.4176
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,24,47.882,0.00253,7.53802,3.67056,59.1867,59.0931
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,25,47.8239,0.00245,7.53202,3.67302,59.1255,59.0314
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,26,47.711,0.0022,7.55009,3.67638,59.0336,58.9397
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,27,47.982,0.002099,7.53752,3.68675,59.3017,59.2083
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,28,47.8545,0.00211,7.53488,3.68854,59.1723,59.08
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,29,48.1111,0.00237,7.53473,3.72237,59.4654,59.3706
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,30,47.9275,0.002229,7.53599,3.6999,59.262,59.1656
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,31,47.959,0.00235,7.54106,3.67994,59.2802,59.1823
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,32,47.9343,0.00209,7.52665,3.75661,59.3136,59.2196
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,33,47.8853,0.00221,7.53672,3.75661,59.2744,59.1809
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,34,47.7732,0.00234,7.5531,3.6777,59.1035,59.0063
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,35,47.556,0.002309,7.54838,3.67046,58.8728,58.7771
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,36,48.4378,0.00205,7.55323,3.66406,59.7518,59.6571
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,37,47.6881,0.00251,7.53052,3.69853,59.0122,58.9196
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,38,48.0388,0.002159,7.53113,3.68451,59.35,59.2567
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,39,47.7463,0.00213,7.52935,3.68122,59.052,58.959
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,40,47.5442,0.0022,7.54021,3.67181,58.8497,58.7584
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,41,47.8831,0.00205,7.54091,3.67898,59.2018,59.105
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,42,47.8906,0.00237,7.5337,3.67699,59.1961,59.1036
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,43,47.8492,0.00216,7.52384,3.6865,59.157,59.0617
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,44,47.6934,0.00236,7.54564,3.67251,59.0062,58.9139
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,45,47.8998,0.00208,7.54109,3.81917,59.3554,59.2622
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,46,47.9309,0.00217,7.53791,3.68013,59.2458,59.1512
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,47,47.8827,0.002191,7.53832,3.6705,59.19,59.0937
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,48,47.5616,0.00241,7.54118,3.66995,58.8683,58.7752
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,49,48.1176,0.00208,7.53631,3.68144,59.4301,59.3374
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,50,47.5956,0.0022,7.53882,3.6712,58.9035,58.8079
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,51,47.7427,0.002279,7.53894,3.68179,59.061,58.9657
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,52,47.6641,0.002181,7.54903,3.66621,58.9817,58.8815
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,53,47.8003,0.00249,7.52837,3.69709,59.1234,59.0282
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,54,47.8671,0.0026,7.54908,3.67725,59.187,59.096
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,55,47.9435,0.00235,7.53161,3.70538,59.2794,59.1828
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,56,47.902,0.002099,7.53472,3.69411,59.2234,59.1329
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,57,47.8052,0.00232,7.54706,3.67405,59.1249,59.0286
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,58,47.9429,0.00214,7.53898,3.68218,59.2619,59.1662
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,59,48.4433,0.0025,7.53787,3.68797,59.7694,59.6716
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,60,47.7977,0.00219,7.53736,3.77894,59.2118,59.1162
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,61,48.0533,0.00211,7.53235,3.67885,59.3604,59.2667
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,62,47.8503,0.002179,7.53558,3.67485,59.158,59.0629
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,63,47.7296,0.00244,7.53863,3.70026,59.071,58.9709
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,64,47.8644,0.00236,7.53459,3.67827,59.1705,59.0796
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,65,47.8556,0.00229,7.53659,3.6808,59.1708,59.0752
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,66,47.8421,0.00247,7.53671,3.67155,59.1456,59.0529
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,67,47.4741,0.00216,7.53101,3.68474,58.7855,58.6921
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,68,47.9001,0.00223,7.5386,3.7105,59.2504,59.1514
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,69,47.5871,0.00208,7.53638,3.71341,58.9291,58.839
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,70,47.7213,0.002202,7.54215,3.67338,59.0352,58.9391
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,71,47.9739,0.002331,7.53782,3.67421,59.2846,59.1882
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,72,47.3149,0.0021,7.53238,3.6815,58.6247,58.5309
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,73,47.7132,0.00212,7.53076,3.69075,59.0353,58.9368
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",512,74,48.1219,0.002249,7.52928,3.70918,59.459,59.3626
