dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",64,0,0.287232,0.00333,0.174449,215.449,216.032,215.914
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,65,53.4614,0.00229,15.4128,3.20682,72.1863,72.0833
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,66,53.4808,0.002,15.4173,3.20166,72.1975,72.1018
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,67,53.558,0.00221,15.4146,3.20518,72.2785,72.18
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,68,53.5475,0.00233,15.4211,3.20451,72.2734,72.1754
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,69,53.6351,0.00213,15.4159,3.20192,72.351,72.2551
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,70,53.5198,0.0024,15.4135,3.20858,72.24,72.1443
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,71,53.6173,0.002081,15.4166,3.20371,72.3377,72.2397
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,72,53.4811,0.00242,15.4138,3.20845,72.206,72.1058
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,73,53.6471,0.002081,15.4166,3.20451,72.3646,72.2703
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,74,53.4433,0.00222,15.4172,3.20278,72.1664,72.0655
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,0,64.3266,0.00237,29.9379,5.08886,99.4591,99.3558
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,1,63.7984,0.00237,29.939,5.0871,98.9296,98.8269
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,2,64.6506,0.00206,29.9411,5.09101,99.7879,99.6847
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,3,64.0912,0.00242,29.9366,5.0871,99.2181,99.1173
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,4,64.1185,0.00231,29.9402,5.08781,99.2506,99.1488
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,5,64.3666,0.00215,29.9399,5.09162,99.5082,99.4002
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,6,64.1684,0.00248,29.941,5.08131,99.2969,99.1932
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,7,63.9017,0.0026,29.9396,5.08867,99.041,98.9326
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,8,64.2959,0.002391,29.941,5.09734,99.4438,99.3367
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,9,64.0613,0.002461,29.9408,5.0935,99.1983,99.0981
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,10,64.0536,0.00235,29.9397,5.0889,99.1907,99.0846
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,11,63.9733,0.002411,29.9372,5.08461,99.099,98.9975
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,12,63.8183,0.002079,29.9372,5.08851,98.946,98.8461
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,13,63.9747,0.00242,29.939,5.08829,99.1095,99.0044
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,14,64.2011,0.00281,29.9431,5.09136,99.3435,99.2384
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,15,64.7988,0.00235,29.9378,5.09114,99.9379,99.8301
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,16,64.3651,0.00249,29.9367,5.09069,99.4979,99.3949
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,17,63.4689,0.002401,29.9416,5.09146,98.6113,98.5044
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,18,64.1666,0.00249,29.9403,5.09242,99.3078,99.2018
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,19,64.3438,0.002558,29.9413,5.09197,99.4831,99.3796
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,20,64.2112,0.002259,29.9398,5.08026,99.3378,99.2335
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,21,64.6836,0.002461,29.9405,5.08586,99.8168,99.7125
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,22,64.9705,0.0024,29.9399,5.08854,100.104,100.001
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,23,63.7676,0.00222,29.947,5.09126,98.9106,98.808
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,24,64.9477,0.00209,29.9403,5.09408,100.087,99.9842
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,25,64.8416,0.002198,29.9392,5.09286,99.9773,99.8759
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,26,64.2478,0.00244,29.9396,5.08838,99.3829,99.2783
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,27,64.3469,0.002289,29.9394,5.0911,99.4856,99.3798
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,28,64.1896,0.00247,29.9363,5.08976,99.3248,99.2181
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,29,64.3487,0.00239,29.9423,5.09082,99.489,99.3841
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,30,64.3637,0.00212,29.9376,5.09197,99.4989,99.3955
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,31,64.4668,0.00226,29.9367,5.08902,99.5949,99.4948
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,32,63.9166,0.0022,29.9418,5.08653,99.051,98.9472
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,33,64.5284,0.002209,29.9374,5.09389,99.669,99.5618
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,34,63.8339,0.00251,29.9399,5.0905,98.9709,98.8668
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,35,64.3246,0.00253,29.9382,5.09056,99.454,99.3559
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,36,64.2388,0.002561,29.9412,5.09056,99.3778,99.2732
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,37,64.4922,0.00248,29.9357,5.08829,99.6226,99.5187
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,38,64.183,0.00239,29.938,5.0976,99.3226,99.221
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,39,63.9549,0.00237,29.9415,5.08781,99.0863,98.9866
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,40,63.9392,0.00236,29.9403,5.09421,99.0796,98.976
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,41,64.6503,0.00259,29.9407,5.09123,99.7909,99.6849
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,42,63.947,0.00256,29.9435,5.09018,99.0882,98.9833
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,43,64.2205,0.00238,29.9405,5.08986,99.3562,99.2533
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,44,64.0591,0.00253,29.9406,5.09072,99.1957,99.0929
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,45,63.9897,0.00205,29.9392,5.09126,99.1266,99.0222
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,46,64.28,0.002471,29.9368,5.09434,99.417,99.3136
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,47,64.3368,0.00232,29.9378,5.09091,99.4686,99.3678
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,48,63.8009,0.0023,29.9411,5.08886,98.9407,98.8332
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,49,64.1381,0.00255,29.9389,5.09466,99.2816,99.1742
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,50,63.9849,0.00266,29.9456,5.08861,99.1265,99.0217
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,51,64.106,0.00259,29.9407,5.08858,99.2416,99.1378
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,52,64.1653,0.002461,29.9418,5.08819,99.3029,99.1978
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,53,64.3349,0.002492,29.9378,5.09389,99.4734,99.3691
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,54,64.1232,0.00215,29.937,5.09395,99.2611,99.1563
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,55,64.0391,0.002292,29.9399,5.09085,99.1763,99.0722
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,56,64.0471,0.00221,29.9394,5.09517,99.1867,99.0839
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,57,63.8492,0.00216,29.9385,5.09011,98.9856,98.88
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,58,63.8646,0.00216,29.9395,5.09792,99.0075,98.9042
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,59,64.5812,0.002188,29.9395,5.08979,99.7167,99.6127
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,60,63.7381,0.00248,29.9374,5.08563,98.8674,98.7636
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,61,63.989,0.00248,29.9421,5.092,99.1313,99.0256
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,62,64.4998,0.00255,29.9397,5.08733,99.6329,99.5294
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,63,64.611,0.00257,29.9402,5.09619,99.756,99.65
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,64,63.8904,0.002581,29.9404,5.08909,99.029,98.9224
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,65,63.8655,0.00272,29.9419,5.08778,99.0052,98.8979
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,66,64.621,0.002279,29.9382,5.08778,99.7519,99.6493
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,67,64.2287,0.00223,29.9421,5.08502,99.3624,99.2581
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,68,64.3396,0.002219,29.9381,5.09091,99.4762,99.3709
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,69,64.1141,0.002501,29.9393,5.09498,99.2561,99.1509
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,70,64.5494,0.00226,29.9396,5.09405,99.6902,99.5853
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,71,64.0012,0.002129,29.9376,5.09309,99.135,99.034
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,72,64.1787,0.002251,29.9387,5.09101,99.3128,99.2106
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,73,64.3442,0.002079,29.9389,5.08803,99.4797,99.3732
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",448,74,64.453,0.002099,29.9449,5.09597,99.5983,99.4959
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,0,92.685,0.002549,38.7242,7.60451,139.12,139.016
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,1,92.0974,0.00232,38.7227,7.60227,138.534,138.425
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,2,92.3508,0.00249,38.7227,7.60563,138.788,138.682
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,3,92.474,0.00248,38.7248,7.59763,138.905,138.799
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,4,93.4453,0.00253,38.7245,7.59318,139.874,139.765
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,5,93.2823,0.00233,38.7291,7.59955,139.717,139.613
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,6,91.7406,0.00248,38.7306,7.59571,138.176,138.069
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,7,92.7955,0.00267,38.7316,7.59978,139.236,139.129
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,8,92.2594,0.00213,38.7266,7.5935,138.688,138.582
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,9,92.054,0.00235,38.7235,7.6023,138.493,138.382
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,10,92.6307,0.002351,38.7237,7.6065,139.07,138.963
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,11,92.5523,0.00248,38.7248,7.60656,138.994,138.886
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,12,92.3442,0.00246,38.7265,7.59712,138.776,138.67
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,13,93.0757,0.00237,38.728,7.60621,139.517,139.412
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,14,92.6065,0.002381,38.7219,7.59702,139.031,138.928
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,15,92.024,0.00253,38.7216,7.59581,138.449,138.344
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,16,91.7449,0.00242,38.7212,7.60234,138.178,138.071
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,17,92.4655,0.00243,38.7259,7.59453,138.894,138.788
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,18,92.0814,0.002,38.723,7.5976,138.511,138.404
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,19,92.5852,0.00252,38.7277,7.5976,139.023,138.913
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,20,92.8462,0.002679,38.7302,7.59504,139.282,139.174
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,21,91.8674,0.00233,38.7286,7.60522,138.309,138.204
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,22,93.4383,0.00203,38.7178,7.60467,139.866,139.763
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,23,91.8439,0.002379,38.7231,7.59661,138.275,138.166
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,24,91.9802,0.00268,38.7317,7.60077,138.423,138.315
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,25,92.6667,0.00206,38.7305,7.60275,139.108,139.002
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,26,92.068,0.00263,38.7224,7.60563,138.506,138.399
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,27,91.7868,0.00202,38.7214,7.60368,138.22,138.114
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,28,91.5752,0.002439,38.7202,7.59552,138.006,137.893
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,29,91.9113,0.00533,38.7251,7.60522,138.355,138.247
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,30,92.7704,0.00246,38.7302,7.60253,139.216,139.106
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,31,92.3576,0.00238,38.7242,7.5999,138.792,138.684
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,32,91.8228,0.00254,38.7214,7.6033,138.258,138.15
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,33,92.49,0.0026,38.7243,7.60413,138.932,138.821
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,34,92.1381,0.00217,38.7261,7.60096,138.573,138.467
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,35,91.7845,0.00248,38.7289,7.59677,138.219,138.113
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,36,92.945,0.00227,38.7214,7.59859,139.372,139.267
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,37,93.4096,0.0022,38.7258,7.60272,139.843,139.74
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,38,92.3423,0.00238,38.729,7.60669,138.79,138.68
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,39,93.1096,0.002129,38.7304,7.59974,139.547,139.442
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,40,93.2299,0.00254,38.7245,7.60349,139.674,139.56
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,41,92.5332,0.00267,38.7248,7.59859,138.965,138.859
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,42,91.8242,0.00238,38.7309,7.6001,138.267,138.158
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,43,92.7171,0.002521,38.7196,7.60531,139.154,139.045
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,44,91.9961,0.002271,38.7224,7.60221,138.427,138.323
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,45,93.3899,0.002591,38.7244,7.59414,139.82,139.711
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,46,92.0051,0.00236,38.7231,7.60467,138.445,138.335
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,47,92.443,0.00257,38.7252,7.60157,138.881,138.772
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,48,92.4408,0.00274,38.7237,7.59437,138.874,138.762
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,49,92.2812,0.00216,38.7216,7.59347,138.71,138.598
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,50,92.0525,0.00251,38.7293,7.58778,138.486,138.372
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,51,91.9257,0.00245,38.7233,7.59526,138.355,138.247
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,52,93.2979,0.002221,38.7193,7.6,139.725,139.619
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,53,93.1968,0.002261,38.7202,7.59587,139.62,139.515
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,54,91.9243,0.00238,38.7218,7.61005,138.368,138.259
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,55,92.0908,0.00211,38.7276,7.59885,138.526,138.419
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,56,92.2696,0.00213,38.7201,7.60461,138.705,138.596
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,57,92.9541,0.002429,38.7274,7.5945,139.39,139.278
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,58,92.4334,0.00251,38.7266,7.60432,138.875,138.767
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,59,92.2305,0.002109,38.7208,7.6024,138.659,138.556
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,60,91.6964,0.00225,38.7311,7.60298,138.14,138.033
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,61,92.7048,0.002509,38.7309,7.60768,139.151,139.046
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,62,92.742,0.00225,38.7301,7.59958,139.183,139.074
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,63,92.5149,0.00204,38.7297,7.60109,138.956,138.848
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,64,92.0391,0.002619,38.7234,7.60282,138.478,138.368
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,65,92.7172,0.00237,38.7246,7.60029,139.15,139.044
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,66,92.7531,0.00205,38.725,7.60765,139.198,139.088
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,67,93.2169,0.00268,38.7295,7.60534,139.665,139.554
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,68,92.1676,0.00208,38.7295,7.60154,138.606,138.501
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,69,93.1768,0.002459,38.7322,7.59882,139.617,139.51
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,70,91.8988,0.00225,38.7295,7.59997,138.344,138.23
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,71,91.6563,0.002211,38.728,7.59651,138.088,137.983
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,72,93.0833,0.002719,38.7262,7.5984,139.522,139.411
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,73,92.6501,0.002559,38.7308,7.5984,139.091,138.982
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",512,74,93.0143,0.002569,38.7293,7.59539,139.446,139.342
