dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,0.199392,0.002831,0.113628,201.458,201.88,201.774
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,23.4437,0.00229,2.09659,0.633184,26.2515,26.1758
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,23.7625,0.0022,2.09287,0.632032,26.5646,26.4896
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,23.5437,0.00233,2.09269,0.634656,26.3502,26.2734
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,23.3976,0.00219,2.09545,0.633952,26.2034,26.1292
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,23.4123,0.002629,2.09809,0.634464,26.2248,26.1475
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,23.569,0.00242,2.09881,0.766464,26.5125,26.4367
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,23.6105,0.00224,2.10227,0.797152,26.5849,26.5122
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,23.5517,0.00228,2.09618,0.63392,26.3624,26.2841
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,23.8394,0.00233,2.09464,0.63776,26.6473,26.5742
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,23.5376,0.00231,2.09187,0.636128,26.3451,26.2679
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,23.2178,0.00264,2.09512,0.63184,26.031,25.9474
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,23.892,0.002229,2.09792,0.636864,26.7206,26.629
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,23.4373,0.00257,2.09478,0.632416,26.2417,26.1671
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,23.4475,0.002219,2.09459,0.634656,26.2599,26.179
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,23.4053,0.00232,2.09683,0.632864,26.2136,26.1373
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,23.4726,0.00243,2.09306,0.63152,26.2767,26.1996
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,23.8638,0.00245,2.09575,0.635072,26.6763,26.5971
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,23.5818,0.00242,2.09372,0.636416,26.3967,26.3143
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,23.5057,0.002229,2.09563,0.641728,26.3337,26.2452
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,23.5563,0.00233,2.09482,0.63216,26.3579,26.2856
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,23.4243,0.002389,2.09357,0.63552,26.2309,26.1557
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,23.8115,0.00231,2.0945,0.63264,26.6169,26.541
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,23.3495,0.0024,2.09404,0.634048,26.1518,26.08
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,23.6267,0.002269,2.09896,0.633504,26.4385,26.3615
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,23.7782,0.00248,2.09249,0.642624,26.5983,26.5158
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,23.9925,0.00223,2.10202,0.655424,26.8284,26.7522
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,23.5783,0.002251,2.10136,0.632768,26.3894,26.3147
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,23.3053,0.0022,2.09281,0.636,26.1077,26.0363
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,23.175,0.002339,2.09639,0.635712,25.991,25.9094
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,23.7412,0.0021,2.09693,0.63312,26.5491,26.4734
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,23.8306,0.00238,2.09655,0.633216,26.6481,26.5627
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,23.7467,0.002359,2.09358,0.63744,26.5571,26.4801
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,23.595,0.00221,2.09646,0.633472,26.4016,26.3271
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,23.6553,0.00229,2.09942,0.63328,26.4691,26.3903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,23.575,0.00245,2.09244,0.647424,26.3918,26.3174
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,23.5027,0.00228,2.09598,0.632384,26.309,26.2333
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,23.766,0.00239,2.09612,0.63584,26.5836,26.5004
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,23.7879,0.00238,2.0954,0.634496,26.5922,26.5202
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,23.5502,0.00243,2.09355,0.635776,26.3582,26.282
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,23.7466,0.00218,2.09754,0.63424,26.5559,26.4805
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,23.6963,0.0023,2.0944,0.633984,26.5071,26.427
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,23.5521,0.002181,2.09891,0.757632,26.4844,26.4108
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,23.64,0.0022,2.09914,0.636768,26.4566,26.3781
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,23.7338,0.00239,2.0893,0.643296,26.541,26.4688
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,23.1882,0.002378,2.095,0.63408,26.0057,25.9197
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,23.2911,0.002291,2.09886,0.635136,26.1082,26.0274
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,23.4535,0.00245,2.09755,0.635488,26.2658,26.189
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,23.685,0.00229,2.09498,0.766944,26.626,26.5492
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,23.3824,0.00227,2.09314,0.635296,26.1956,26.1131
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,23.7236,0.00225,2.09269,0.633312,26.5352,26.4519
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,23.2915,0.002249,2.09019,0.632064,26.0894,26.016
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,23.3642,0.00232,2.09529,0.635136,26.1725,26.0969
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,23.3817,0.00223,2.09392,0.6352,26.1864,26.1131
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,23.9369,0.00254,2.0947,0.63584,26.7424,26.67
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,23.219,0.00235,2.09608,0.651584,26.0455,25.9691
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,22.8492,0.002511,2.09237,0.643136,25.6876,25.5872
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,23.7609,0.0024,2.09581,0.633536,26.5667,26.4926
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,23.3283,0.00236,2.09686,0.630432,26.1344,26.058
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,23.19,0.00217,2.10862,0.635456,26.0146,25.9363
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,23.4264,0.00217,2.09351,0.635168,26.2319,26.1572
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,24.0697,0.002291,2.09765,0.63664,26.8914,26.8062
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,33.582,0.00254,3.6546,1.08931,38.4104,38.3284
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,34.0426,0.002332,3.6626,1.08861,38.8792,38.7962
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,33.6765,0.00226,3.66072,1.08941,38.51,38.4289
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,33.9001,0.00234,3.65915,1.08749,38.7325,38.6491
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,33.8314,0.002519,3.66173,1.08595,38.6676,38.5816
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,33.9149,0.00225,3.65928,1.0848,38.7458,38.6613
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,34.1642,0.00228,3.6613,1.08435,38.9967,38.9121
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,33.7858,0.00252,3.658,1.08781,38.6141,38.5341
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,34.2044,0.002301,3.66336,1.09174,39.0456,38.9618
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,33.7109,0.002549,3.66049,1.0857,38.5405,38.4596
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,33.9858,0.00266,3.66374,1.08691,38.8217,38.7391
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,34.3868,0.002597,3.65883,1.1103,39.2356,39.1586
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,33.9162,0.00228,3.66208,1.12794,38.7939,38.7085
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,33.844,0.002259,3.66179,1.09443,38.6907,38.6025
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,33.7025,0.002359,3.66102,1.096,38.5404,38.4619
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,34.0968,0.00257,3.65858,1.08458,38.9244,38.8425
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,33.6352,0.00222,3.6571,1.09856,38.4642,38.3931
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,33.9564,0.00231,3.66387,1.08502,38.7838,38.7076
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,33.7247,0.002281,3.66015,1.09171,38.564,38.4788
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,34.0257,0.00234,3.65888,1.0919,38.8646,38.7788
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,33.6711,0.00233,3.66376,1.08442,38.5043,38.4216
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,33.4166,0.00223,3.65749,1.09354,38.2574,38.1698
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,33.497,0.00246,3.66427,1.0848,38.331,38.2485
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,33.5919,0.00239,3.65971,1.08582,38.4218,38.3398
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,34.028,0.002491,3.66671,1.08573,38.8652,38.7829
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,33.9011,0.00232,3.65904,1.17386,38.82,38.7363
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,34.3178,0.00227,3.66318,1.11549,39.1827,39.0987
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,34.4133,0.00242,3.65963,1.08851,39.2443,39.1638
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,33.4865,0.00222,3.65946,1.08749,38.3157,38.2357
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,34.0296,0.00239,3.65228,1.08672,38.8534,38.771
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,33.6499,0.00229,3.65936,1.0895,38.4861,38.401
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,33.8011,0.00222,3.65855,1.10742,38.6569,38.5692
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,33.8199,0.002149,3.65379,1.08461,38.6448,38.5604
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,34.2618,0.002409,3.66047,1.11283,39.1256,39.0375
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,34.3372,0.00228,3.66304,1.0936,39.1803,39.0961
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,33.9457,0.00228,3.65514,1.13328,38.8192,38.7364
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,33.7528,0.00252,3.66116,1.17354,38.6711,38.59
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,34.2263,0.0024,3.65192,1.08294,39.0428,38.9636
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,33.8114,0.00252,3.65786,1.09142,38.6402,38.5632
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,34.0337,0.00224,3.65561,1.08694,38.8623,38.7785
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,34.5011,0.002381,3.65685,1.08682,39.3387,39.2471
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,33.6779,0.0026,3.66368,1.1544,38.5838,38.4986
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,33.9241,0.00234,3.65542,1.08541,38.7506,38.6673
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,33.6533,0.00215,3.65554,1.08509,38.4766,38.3961
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,33.7963,0.002581,3.66349,1.11667,38.665,38.5791
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,34.1678,0.002321,3.70526,1.09955,39.056,38.975
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,34.4769,0.00234,3.66114,1.08659,39.3129,39.227
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,33.9522,0.00257,3.65937,1.08896,38.7847,38.7031
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,34.1856,0.00236,3.6578,1.10157,39.0355,38.9473
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,33.9355,0.00248,3.65569,1.08554,38.7618,38.6792
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,34.099,0.00235,3.65867,1.08682,38.9304,38.8468
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,34.064,0.00229,3.65742,1.08714,38.8963,38.8108
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,33.7876,0.002599,3.66008,1.09162,38.6254,38.5418
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,34.0498,0.0023,3.65985,1.13082,38.9279,38.8427
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,33.8806,0.00248,3.66111,1.09034,38.72,38.6345
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,33.5339,0.002391,3.65639,1.11622,38.3951,38.3089
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,33.9389,0.002459,3.66872,1.08672,38.781,38.6968
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,33.9934,0.00241,3.66511,1.16122,38.9032,38.8221
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,33.6233,0.00231,3.65081,1.08797,38.4436,38.3644
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,33.7385,0.002341,3.66208,1.08864,38.5724,38.4916
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,33.8805,0.002461,3.66078,1.08787,38.7168,38.6316
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,33.9256,0.002498,3.65974,1.14394,38.8211,38.7318
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,33.8856,0.002249,3.65614,1.1303,38.7626,38.6743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,33.8826,0.00243,3.65632,1.08931,38.7134,38.6306
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,33.9412,0.00238,3.65419,1.1112,38.7863,38.709
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,33.7379,0.00238,3.6611,1.14576,38.6339,38.5471
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,33.9452,0.00235,3.66525,1.08627,38.7817,38.6991
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,33.7611,0.00231,3.66107,1.08938,38.5951,38.5139
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,33.9859,0.00221,3.65763,1.27264,39.0037,38.9183
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,33.8153,0.002269,3.65678,1.08963,38.6418,38.5639
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,33.9207,0.00254,3.66016,1.0848,38.7528,38.6682
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,34.2908,0.002619,3.65821,1.10445,39.1429,39.0561
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,33.8121,0.00236,3.66054,1.08333,38.6398,38.5583
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,33.8588,0.00257,3.65863,1.08707,38.6857,38.6071
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,34.0541,0.00243,3.65479,1.08486,38.8799,38.7962
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,47.4977,0.00228,5.45623,1.64538,54.6892,54.6016
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,48.0763,0.002511,5.45319,1.6407,55.2583,55.1727
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,48.0036,0.00227,5.45131,1.64029,55.1824,55.0975
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,47.4974,0.00222,5.4507,1.64157,54.6787,54.5919
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,47.2023,0.00253,5.44729,1.6391,54.3754,54.2912
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,47.5178,0.00227,5.45515,1.64138,54.7046,54.6166
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,47.3354,0.00251,5.45186,1.72058,54.5939,54.5103
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,47.821,0.002249,5.45128,1.64074,55.0007,54.9153
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,47.3688,0.00228,5.45776,1.64378,54.5554,54.4726
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,47.5503,0.002488,5.45067,1.64346,54.7386,54.6469
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,47.5956,0.002309,5.458,1.6425,54.7853,54.6985
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,47.3717,0.002491,5.4523,1.64362,54.5539,54.4701
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,47.9454,0.00241,5.45275,1.64272,55.1291,55.0433
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,47.6458,0.00239,5.4559,1.67424,54.8628,54.7783
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,48.0444,0.00238,5.45371,1.64291,55.227,55.1434
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,47.851,0.0022,5.45632,1.64419,55.0411,54.9537
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,47.5429,0.00245,5.44944,1.64864,54.7291,54.6435
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,47.7147,0.0024,5.44684,1.64051,54.8889,54.8044
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,47.7443,0.00233,5.44918,1.64374,54.9249,54.8396
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,47.5859,0.002299,5.45717,1.6423,54.7791,54.6876
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,47.4366,0.002411,5.45392,1.65654,54.635,54.5495
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,47.631,0.002389,5.45318,1.64294,54.8138,54.7295
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,47.6849,0.00237,5.45335,1.64067,54.8689,54.7813
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,47.7664,0.00225,5.44696,1.64307,54.9453,54.8587
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,47.7725,0.002579,5.4555,1.64374,54.9615,54.8743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,47.7175,0.00235,5.44699,1.64224,54.8956,54.8091
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,48.0978,0.00245,5.45344,1.64256,55.2772,55.1962
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,47.5672,0.002279,5.4515,1.64029,54.7462,54.6613
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,47.6632,0.002401,5.44562,1.6424,54.8413,54.7536
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,47.6916,0.002351,5.44715,1.64301,54.8698,54.7841
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,47.569,0.00259,5.44882,1.64179,54.7482,54.6622
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,47.3671,0.00229,5.45491,1.6449,54.5627,54.4692
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,47.8792,0.00237,5.44867,1.644,55.0595,54.9743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,48.0994,0.00233,5.45729,1.64477,55.2923,55.2037
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,48.2265,0.00242,5.4455,1.64221,55.4022,55.3166
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,47.7839,0.00232,5.45206,1.64368,54.9677,54.8819
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,47.9267,0.00258,5.45522,1.64314,55.114,55.0276
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,48.0996,0.00251,5.45127,1.64074,55.278,55.1941
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,47.7877,0.00249,5.45066,1.6407,54.9676,54.8815
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,47.4966,0.00231,5.45308,1.64282,54.677,54.5948
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,48.1441,0.00228,5.44755,1.64512,55.3244,55.239
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,47.7384,0.00233,5.44944,1.64397,54.9185,54.8341
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,47.7613,0.002279,5.45515,1.64176,54.9491,54.8605
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,47.6479,0.00263,5.44898,1.6424,54.8267,54.7419
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,47.4885,0.0025,5.45365,1.64096,54.6681,54.5856
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,47.6769,0.002389,5.45174,1.64429,54.8604,54.7753
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,48.1612,0.00233,5.45437,1.6457,55.3513,55.2636
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,47.6682,0.00243,5.44681,1.64099,54.8451,54.7584
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,47.5234,0.002359,5.45146,1.64445,54.7084,54.6217
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,48.1665,0.002511,5.44929,1.64112,55.3423,55.2594
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,47.9146,0.002499,5.45337,1.64362,55.0987,55.0141
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,47.5129,0.0024,5.4549,1.64176,54.6981,54.6119
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,47.3959,0.00233,5.44879,1.6417,54.5745,54.4888
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,47.926,0.002309,5.44837,1.64474,55.1059,55.0214
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,47.5948,0.00238,5.44749,1.64214,54.7729,54.6869
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,48.0016,0.00226,5.45636,1.64342,55.1917,55.1036
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,47.8719,0.002489,5.45104,1.64541,55.0597,54.9709
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,47.8939,0.00251,5.45424,1.64301,55.081,54.9936
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,48.0232,0.002379,5.45575,1.64294,55.2125,55.1242
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,47.6524,0.00226,5.45143,1.64186,54.8321,54.748
