dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"N | D",64,0,0.07296,0,0.06009,198.646,198.876,198.779
1,double,uniform,GPU,"N | D",512,51,0.012544,0,0.03807,0.009472,0.094569,0.060086
1,double,uniform,GPU,"N | D",512,52,0.012992,0,0.03814,0.008256,0.094459,0.059388
1,double,uniform,GPU,"N | D",512,53,0.012096,0,0.03867,0.009568,0.09469,0.060334
1,double,uniform,GPU,"N | D",512,54,0.013056,0,0.03811,0.008288,0.093699,0.059454
1,double,uniform,GPU,"N | D",512,55,0.013248,0,0.03804,0.008416,0.09373,0.059704
1,double,uniform,GPU,"N | D",512,56,0.012768,0,0.03786,0.008736,0.093289,0.059364
1,double,uniform,GPU,"N | D",512,57,0.0128,0,0.03809,0.009536,0.203918,0.060426
1,double,uniform,GPU,"N | D",512,58,0.011936,0,0.034379,0.010112,0.085839,0.056427
1,double,uniform,GPU,"N | D",512,59,0.012384,0,0.03796,0.008192,0.093239,0.058536
1,double,uniform,GPU,"N | D",512,60,0.012576,0,0.03832,0.008384,0.093028,0.05928
1,double,uniform,GPU,"N | D",512,61,0.01248,0,0.038118,0.009376,0.094249,0.059974
1,double,uniform,GPU,"N | D",512,62,0.01232,0,0.03665,0.010496,0.093529,0.059466
1,double,uniform,GPU,"N | D",512,63,0.01248,0,0.038299,0.00896,0.095909,0.059739
1,double,uniform,GPU,"N | D",512,64,0.012864,0,0.03797,0.010272,0.095909,0.061106
1,double,uniform,GPU,"N | D",512,65,0.012128,0,0.03821,0.009248,0.100188,0.059586
1,double,uniform,GPU,"N | D",512,66,0.013856,0,0.03768,0.09296,0.178968,0.144496
1,double,uniform,GPU,"N | D",512,67,0.012832,0,0.038349,0.008736,0.094709,0.059917
1,double,uniform,GPU,"N | D",512,68,0.012864,0,0.03828,0.008992,0.094559,0.060136
1,double,uniform,GPU,"N | D",512,69,0.012672,0,0.03798,0.010336,0.095769,0.060988
1,double,uniform,GPU,"N | D",512,70,0.015264,0,0.037948,0.008832,0.096069,0.062044
1,double,uniform,GPU,"N | D",512,71,0.011808,0,0.037939,0.00976,0.095019,0.059507
1,double,uniform,GPU,"N | D",512,72,0.012544,0,0.03825,0.008256,0.093229,0.05905
1,double,uniform,GPU,"N | D",512,73,0.012992,0,0.03818,0.008992,0.094709,0.060164
1,double,uniform,GPU,"N | D",512,74,0.01312,0,0.03834,0.009088,0.094948,0.060548
