dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | D | N",64,0,182.243,0.002811,0.076889,68.1102,250.551,250.433
3,float,uniform,CPU,"P | P | P | P | D | N",448,19,34.5059,0.002349,5.59445,2.46141,42.6659,42.5641
3,float,uniform,CPU,"P | P | P | P | D | N",448,20,33.9795,0.002129,5.58956,2.45946,42.1244,42.0306
3,float,uniform,CPU,"P | P | P | P | D | N",448,21,34.0489,0.00229,5.59088,2.46275,42.1976,42.1048
3,float,uniform,CPU,"P | P | P | P | D | N",448,22,34.3392,0.00213,5.59299,2.46074,42.4886,42.3951
3,float,uniform,CPU,"P | P | P | P | D | N",448,23,34.1036,0.00227,5.58787,2.46205,42.2534,42.1558
3,float,uniform,CPU,"P | P | P | P | D | N",448,24,34.2181,0.00217,5.59473,2.4665,42.3765,42.2815
3,float,uniform,CPU,"P | P | P | P | D | N",448,25,33.9828,0.00201,5.58911,2.46224,42.1316,42.0361
3,float,uniform,CPU,"P | P | P | P | D | N",448,26,33.8765,0.00209,5.59242,2.45888,42.0238,41.9299
3,float,uniform,CPU,"P | P | P | P | D | N",448,27,33.85,0.00214,5.59206,2.46112,42.0032,41.9053
3,float,uniform,CPU,"P | P | P | P | D | N",448,28,34.2127,0.00215,5.59895,2.48717,42.3924,42.301
3,float,uniform,CPU,"P | P | P | P | D | N",448,29,33.913,0.002539,5.59926,2.45821,42.0696,41.973
3,float,uniform,CPU,"P | P | P | P | D | N",448,30,34.1765,0.00227,5.59239,2.46035,42.3271,42.2315
3,float,uniform,CPU,"P | P | P | P | D | N",448,31,34.391,0.002311,5.59512,2.46218,42.5508,42.4507
3,float,uniform,CPU,"P | P | P | P | D | N",448,32,34.065,0.001991,5.59104,2.46102,42.2147,42.1191
3,float,uniform,CPU,"P | P | P | P | D | N",448,33,34.077,0.002209,5.59205,2.46352,42.2369,42.1347
3,float,uniform,CPU,"P | P | P | P | D | N",448,34,34.3614,0.00211,5.58593,2.45853,42.5023,42.408
3,float,uniform,CPU,"P | P | P | P | D | N",448,35,34.0858,0.002109,5.5914,2.46118,42.2391,42.1405
3,float,uniform,CPU,"P | P | P | P | D | N",448,36,33.9658,0.00243,5.59531,2.45667,42.1154,42.0202
3,float,uniform,CPU,"P | P | P | P | D | N",448,37,34.1453,0.00224,5.58942,2.46314,42.2989,42.2001
3,float,uniform,CPU,"P | P | P | P | D | N",448,38,34.0255,0.002299,5.59454,2.46685,42.187,42.0892
3,float,uniform,CPU,"P | P | P | P | D | N",448,39,34.1175,0.00234,5.59276,2.4601,42.2687,42.1727
3,float,uniform,CPU,"P | P | P | P | D | N",448,40,34.4072,0.002251,5.59044,2.45619,42.5542,42.456
3,float,uniform,CPU,"P | P | P | P | D | N",448,41,34.3825,0.00222,5.59882,2.46,42.5381,42.4435
3,float,uniform,CPU,"P | P | P | P | D | N",448,42,34.0332,0.00219,5.59733,2.50256,42.2339,42.1353
3,float,uniform,CPU,"P | P | P | P | D | N",448,43,33.9625,0.002141,5.59253,2.48186,42.1341,42.039
3,float,uniform,CPU,"P | P | P | P | D | N",448,44,33.7832,0.00219,5.59662,2.46051,41.9361,41.8426
3,float,uniform,CPU,"P | P | P | P | D | N",448,45,33.777,0.00229,5.59392,2.46186,41.9278,41.8351
3,float,uniform,CPU,"P | P | P | P | D | N",448,46,34.0367,0.002119,5.58847,2.46029,42.183,42.0876
3,float,uniform,CPU,"P | P | P | P | D | N",448,47,33.8723,0.001939,5.59085,2.46438,42.02,41.9295
3,float,uniform,CPU,"P | P | P | P | D | N",448,48,33.9662,0.00215,5.5951,2.46269,42.1186,42.0261
3,float,uniform,CPU,"P | P | P | P | D | N",448,49,33.8575,0.00227,5.59142,2.4616,42.0085,41.9128
3,float,uniform,CPU,"P | P | P | P | D | N",448,50,34.1349,0.00225,5.59668,2.45965,42.2909,42.1935
3,float,uniform,CPU,"P | P | P | P | D | N",448,51,33.9846,0.002481,5.58974,2.46339,42.1308,42.0402
3,float,uniform,CPU,"P | P | P | P | D | N",448,52,34.0508,0.002369,5.5964,2.46269,42.209,42.1122
3,float,uniform,CPU,"P | P | P | P | D | N",448,53,34.0628,0.0022,5.5917,2.4599,42.2121,42.1166
3,float,uniform,CPU,"P | P | P | P | D | N",448,54,34.0003,0.00245,5.59312,2.46406,42.1568,42.06
3,float,uniform,CPU,"P | P | P | P | D | N",448,55,34.2585,0.00214,5.58865,2.47043,42.4165,42.3197
3,float,uniform,CPU,"P | P | P | P | D | N",448,56,34.1544,0.002149,5.60092,2.45926,42.3112,42.2167
3,float,uniform,CPU,"P | P | P | P | D | N",448,57,34.2356,0.002379,5.59221,2.45824,42.3861,42.2884
3,float,uniform,CPU,"P | P | P | P | D | N",448,58,34.2296,0.00235,5.58956,2.46266,42.3798,42.2841
3,float,uniform,CPU,"P | P | P | P | D | N",448,59,33.6394,0.00215,5.59634,2.46234,41.7954,41.7002
3,float,uniform,CPU,"P | P | P | P | D | N",448,60,33.8852,0.0023,5.58966,2.46326,42.0365,41.9404
3,float,uniform,CPU,"P | P | P | P | D | N",448,61,34.0114,0.00212,5.59579,2.46688,42.2269,42.0762
3,float,uniform,CPU,"P | P | P | P | D | N",448,62,34.2069,0.00242,5.59359,2.46954,42.3685,42.2725
3,float,uniform,CPU,"P | P | P | P | D | N",448,63,34.0907,0.00221,5.59162,2.47101,42.2506,42.1555
3,float,uniform,CPU,"P | P | P | P | D | N",448,64,34.0605,0.002051,5.59285,2.46525,42.2167,42.1207
3,float,uniform,CPU,"P | P | P | P | D | N",448,65,33.9483,0.002069,5.59112,2.45997,42.0957,42.0014
3,float,uniform,CPU,"P | P | P | P | D | N",448,66,33.7273,0.00213,5.59194,2.46294,41.88,41.7843
3,float,uniform,CPU,"P | P | P | P | D | N",448,67,34.3326,0.00233,5.59207,2.51347,42.5337,42.4405
3,float,uniform,CPU,"P | P | P | P | D | N",448,68,34.5572,0.00222,5.59438,2.45779,42.7077,42.6116
3,float,uniform,CPU,"P | P | P | P | D | N",448,69,34.6401,0.00241,5.59158,2.46851,42.7983,42.7026
3,float,uniform,CPU,"P | P | P | P | D | N",448,70,34.2019,0.00221,5.5972,2.46346,42.3595,42.2648
3,float,uniform,CPU,"P | P | P | P | D | N",448,71,34.4968,0.00213,5.59453,2.49517,42.6815,42.5887
3,float,uniform,CPU,"P | P | P | P | D | N",448,72,33.841,0.00226,5.59465,2.46029,41.9928,41.8982
3,float,uniform,CPU,"P | P | P | P | D | N",448,73,34.2145,0.00208,5.59525,2.47245,42.3814,42.2842
3,float,uniform,CPU,"P | P | P | P | D | N",448,74,33.8472,0.0023,5.58846,2.45709,41.9923,41.8951
3,float,uniform,CPU,"P | P | P | P | D | N",512,0,49.7035,0.00212,8.25998,3.68042,61.7427,61.646
3,float,uniform,CPU,"P | P | P | P | D | N",512,1,48.9646,0.00229,8.25395,3.68906,61.0092,60.9099
3,float,uniform,CPU,"P | P | P | P | D | N",512,2,49.1601,0.00209,8.26631,3.67661,61.2055,61.1051
3,float,uniform,CPU,"P | P | P | P | D | N",512,3,49.3497,0.00225,8.26217,3.68035,61.3958,61.2945
3,float,uniform,CPU,"P | P | P | P | D | N",512,4,48.756,0.00203,8.24993,3.83226,60.9436,60.8403
3,float,uniform,CPU,"P | P | P | P | D | N",512,5,48.9053,0.00218,8.27104,3.676,60.9539,60.8546
3,float,uniform,CPU,"P | P | P | P | D | N",512,6,48.8028,0.002259,8.25318,3.67882,60.8425,60.737
3,float,uniform,CPU,"P | P | P | P | D | N",512,7,49.1544,0.00223,8.26017,3.67539,61.1954,61.0922
3,float,uniform,CPU,"P | P | P | P | D | N",512,8,48.7882,0.00198,8.26501,3.6712,60.8267,60.7264
3,float,uniform,CPU,"P | P | P | P | D | N",512,9,48.8827,0.002391,8.26069,3.67386,60.9235,60.8196
3,float,uniform,CPU,"P | P | P | P | D | N",512,10,48.7748,0.001979,8.25724,3.68576,60.8178,60.7198
3,float,uniform,CPU,"P | P | P | P | D | N",512,11,49.3916,0.00198,8.25456,3.67216,61.4179,61.3203
3,float,uniform,CPU,"P | P | P | P | D | N",512,12,48.8546,0.00215,8.25114,3.69277,60.8991,60.8006
3,float,uniform,CPU,"P | P | P | P | D | N",512,13,49.0748,0.00208,8.25534,3.68698,61.1168,61.0192
3,float,uniform,CPU,"P | P | P | P | D | N",512,14,48.8377,0.00251,8.25626,3.68214,60.881,60.7786
3,float,uniform,CPU,"P | P | P | P | D | N",512,15,49.3824,0.00221,8.25454,3.67402,61.4149,61.3131
3,float,uniform,CPU,"P | P | P | P | D | N",512,16,49.053,0.0021,8.25967,3.67475,61.0895,60.9895
3,float,uniform,CPU,"P | P | P | P | D | N",512,17,48.778,0.002291,8.25832,3.68074,60.8209,60.7193
3,float,uniform,CPU,"P | P | P | P | D | N",512,18,49.0598,0.00213,8.26505,3.6935,61.1193,61.0205
3,float,uniform,CPU,"P | P | P | P | D | N",512,19,49.0222,0.00197,8.25212,3.71587,61.086,60.9921
3,float,uniform,CPU,"P | P | P | P | D | N",512,20,49.0566,0.00206,8.25208,3.69136,61.1014,61.0021
3,float,uniform,CPU,"P | P | P | P | D | N",512,21,48.932,0.002079,8.25692,3.70115,60.9923,60.8922
3,float,uniform,CPU,"P | P | P | P | D | N",512,22,49.3957,0.00251,8.26085,3.67002,61.4323,61.3291
3,float,uniform,CPU,"P | P | P | P | D | N",512,23,49.0392,0.00224,8.25482,3.68202,61.0831,60.9783
3,float,uniform,CPU,"P | P | P | P | D | N",512,24,48.6622,0.001969,8.27519,3.68435,60.7249,60.6237
3,float,uniform,CPU,"P | P | P | P | D | N",512,25,48.9122,0.00193,8.26281,3.6945,60.9725,60.8714
3,float,uniform,CPU,"P | P | P | P | D | N",512,26,48.8804,0.00216,8.26007,3.68666,60.9312,60.8293
3,float,uniform,CPU,"P | P | P | P | D | N",512,27,48.8201,0.002201,8.26712,3.70022,60.8851,60.7897
3,float,uniform,CPU,"P | P | P | P | D | N",512,28,48.7965,0.00195,8.27083,3.67629,60.8512,60.7456
3,float,uniform,CPU,"P | P | P | P | D | N",512,29,48.9813,0.002511,8.25319,3.69053,61.0304,60.9275
3,float,uniform,CPU,"P | P | P | P | D | N",512,30,49.0493,0.00209,8.26037,3.80381,61.2156,61.1156
3,float,uniform,CPU,"P | P | P | P | D | N",512,31,49.0299,0.0022,8.2657,3.67424,61.0722,60.9721
3,float,uniform,CPU,"P | P | P | P | D | N",512,32,49.2405,0.00213,8.26017,3.69546,61.2976,61.1982
3,float,uniform,CPU,"P | P | P | P | D | N",512,33,48.8872,0.00234,8.26863,3.66483,60.925,60.823
3,float,uniform,CPU,"P | P | P | P | D | N",512,34,48.8463,0.00207,8.26985,3.6695,60.8832,60.7877
3,float,uniform,CPU,"P | P | P | P | D | N",512,35,49.0798,0.00248,8.27156,3.68518,61.1364,61.0391
3,float,uniform,CPU,"P | P | P | P | D | N",512,36,48.9721,0.00201,8.25719,3.67939,61.0094,60.9107
3,float,uniform,CPU,"P | P | P | P | D | N",512,37,48.9681,0.00198,8.27524,3.66611,61.0106,60.9115
3,float,uniform,CPU,"P | P | P | P | D | N",512,38,48.7624,0.00199,8.27564,3.66982,60.8175,60.7099
3,float,uniform,CPU,"P | P | P | P | D | N",512,39,49.0588,0.002011,8.27047,3.67165,61.1027,61.0029
3,float,uniform,CPU,"P | P | P | P | D | N",512,40,48.8427,0.002211,8.26347,3.67376,60.8836,60.7821
3,float,uniform,CPU,"P | P | P | P | D | N",512,41,48.8979,0.002019,8.2633,3.67546,60.9381,60.8387
3,float,uniform,CPU,"P | P | P | P | D | N",512,42,49.2528,0.00206,8.26683,3.83459,61.457,61.3563
3,float,uniform,CPU,"P | P | P | P | D | N",512,43,48.9371,0.0021,8.26405,3.67846,60.9898,60.8817
3,float,uniform,CPU,"P | P | P | P | D | N",512,44,49.175,0.00217,8.26949,3.66144,61.2075,61.1081
3,float,uniform,CPU,"P | P | P | P | D | N",512,45,48.886,0.00227,8.27628,3.66739,60.9338,60.832
3,float,uniform,CPU,"P | P | P | P | D | N",512,46,48.7363,0.002082,8.25232,3.69344,60.7858,60.6842
3,float,uniform,CPU,"P | P | P | P | D | N",512,47,48.9424,0.00217,8.25528,3.6775,60.9779,60.8774
3,float,uniform,CPU,"P | P | P | P | D | N",512,48,48.8111,0.002199,8.26021,3.69219,60.8684,60.7657
3,float,uniform,CPU,"P | P | P | P | D | N",512,49,48.8829,0.00211,8.26419,3.67315,60.9226,60.8223
3,float,uniform,CPU,"P | P | P | P | D | N",512,50,48.8972,0.002291,8.27205,3.6679,60.9423,60.8394
3,float,uniform,CPU,"P | P | P | P | D | N",512,51,49.1339,0.00251,8.26287,3.66678,61.1677,61.0661
3,float,uniform,CPU,"P | P | P | P | D | N",512,52,48.9593,0.00207,8.26552,3.70467,61.0304,60.9316
3,float,uniform,CPU,"P | P | P | P | D | N",512,53,48.7093,0.00241,8.26839,3.6759,60.7604,60.656
3,float,uniform,CPU,"P | P | P | P | D | N",512,54,49.0681,0.002201,8.26168,3.67699,61.114,61.009
3,float,uniform,CPU,"P | P | P | P | D | N",512,55,49.3107,0.002291,8.25584,3.67482,61.3445,61.2436
3,float,uniform,CPU,"P | P | P | P | D | N",512,56,49.0844,0.002361,8.25186,3.69216,61.1308,61.0308
3,float,uniform,CPU,"P | P | P | P | D | N",512,57,48.8979,0.002061,8.2527,3.72358,60.9778,60.8763
3,float,uniform,CPU,"P | P | P | P | D | N",512,58,48.93,0.00196,8.26013,3.6832,60.9756,60.8752
3,float,uniform,CPU,"P | P | P | P | D | N",512,59,48.9055,0.002079,8.25251,3.88301,61.1469,61.0431
3,float,uniform,CPU,"P | P | P | P | D | N",512,60,48.9256,0.00222,8.25977,3.71949,61.0075,60.9071
3,float,uniform,CPU,"P | P | P | P | D | N",512,61,48.922,0.00218,8.26742,3.66643,60.9599,60.858
3,float,uniform,CPU,"P | P | P | P | D | N",512,62,49.089,0.00243,8.25331,3.71597,61.1619,61.0607
3,float,uniform,CPU,"P | P | P | P | D | N",512,63,49.4738,0.002559,8.2561,3.69837,61.5332,61.4309
3,float,uniform,CPU,"P | P | P | P | D | N",512,64,48.8035,0.00196,8.26198,3.67779,60.847,60.7453
3,float,uniform,CPU,"P | P | P | P | D | N",512,65,49.0688,0.00693,8.26237,3.68301,61.1239,61.0211
3,float,uniform,CPU,"P | P | P | P | D | N",512,66,48.9268,0.00206,8.25631,3.68486,60.9699,60.87
3,float,uniform,CPU,"P | P | P | P | D | N",512,67,48.5353,0.00218,8.25886,3.67472,60.5683,60.471
3,float,uniform,CPU,"P | P | P | P | D | N",512,68,49.177,0.00216,8.25167,3.67882,61.2114,61.1097
3,float,uniform,CPU,"P | P | P | P | D | N",512,69,49.0266,0.00226,8.25536,3.67302,61.058,60.9572
3,float,uniform,CPU,"P | P | P | P | D | N",512,70,49.0743,0.00211,8.26181,3.67616,61.1161,61.0143
3,float,uniform,CPU,"P | P | P | P | D | N",512,71,48.9248,0.00207,8.25386,3.68458,60.9652,60.8653
3,float,uniform,CPU,"P | P | P | P | D | N",512,72,49.0644,0.00239,8.25503,3.69472,61.1141,61.0166
3,float,uniform,CPU,"P | P | P | P | D | N",512,73,48.6917,0.0024,8.26157,3.66618,60.7252,60.6219
3,float,uniform,CPU,"P | P | P | P | D | N",512,74,48.7926,0.002091,8.26163,3.68112,60.8381,60.7374
