dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",64,0,0.28272,0.002901,0.187628,218.263,218.855,218.737
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,37,54.4463,0.002571,16.2528,3.24262,74.0425,73.9443
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,38,53.8942,0.002241,16.2671,3.24282,73.5062,73.4063
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,39,54.1541,0.0027,16.2775,3.2337,73.7684,73.668
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,40,53.6645,0.002292,16.2849,3.24144,73.2932,73.1931
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,41,53.8648,0.00265,16.2767,3.24125,73.4809,73.3854
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,42,53.8507,0.00241,16.2714,3.24723,73.4718,73.3717
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,43,53.8642,0.002781,16.2361,3.23635,73.4404,73.3395
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,44,53.6231,0.00238,16.2695,3.24336,73.2367,73.1384
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,45,53.734,0.002769,16.2563,3.24054,73.3326,73.2336
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,46,53.8051,0.00235,16.2446,3.24349,73.3961,73.2955
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,47,54.0106,0.002829,16.2261,3.23859,73.5775,73.4782
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,48,53.8434,0.00295,16.2662,3.23898,73.4499,73.3515
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,49,53.9629,0.003021,16.2517,3.2425,73.5599,73.4602
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,50,54.0355,0.00256,16.258,3.24368,73.6388,73.5398
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,51,54.0399,0.00262,16.2535,3.24333,73.6423,73.5394
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,52,54.3413,0.00242,16.2563,3.24269,73.9436,73.8428
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,53,53.9509,0.00267,16.2404,3.24061,73.5353,73.4346
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,54,53.5795,0.00238,16.2422,3.24397,73.1687,73.0681
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,55,53.7373,0.00243,16.2502,3.24141,73.3285,73.2313
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,56,53.6267,0.002391,16.3312,3.24083,73.2996,73.2011
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,57,53.4781,0.00258,16.26,3.23914,73.0815,72.9798
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,58,53.5492,0.00254,16.2623,3.24086,73.152,73.0548
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,59,53.7009,0.002669,16.2497,3.24269,73.2982,73.1959
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,60,53.6239,0.00258,16.2497,3.2407,73.2154,73.1168
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,61,53.7485,0.00256,16.2642,3.24214,73.3576,73.2574
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,62,53.8739,0.002449,16.2517,3.24317,73.4706,73.3712
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,63,53.7042,0.00281,16.269,3.24336,73.3178,73.2194
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,64,53.7105,0.00249,16.2506,3.24064,73.3039,73.2043
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,65,53.7552,0.00252,16.2296,3.2401,73.3249,73.2275
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,66,53.9531,0.00282,16.2678,3.2425,73.5635,73.4662
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,67,53.7627,0.00239,16.2639,3.24019,73.3644,73.2692
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,68,53.6494,0.00247,16.2402,3.2447,73.241,73.1367
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,69,53.4889,0.00248,16.2929,3.23891,73.1207,73.0232
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,70,53.7848,0.00241,16.2843,3.24141,73.4116,73.3129
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,71,53.623,0.00267,16.2437,3.24333,73.2114,73.1127
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,72,53.5079,0.002609,16.2764,3.23971,73.1226,73.0266
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,73,53.7722,0.002691,16.2711,3.24115,73.3867,73.2872
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,74,53.5226,0.00267,16.3111,3.23619,73.1713,73.0725
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,0,64.3502,0.002879,31.2626,5.14474,100.868,100.76
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,1,63.9102,0.00238,31.2636,5.13648,100.416,100.313
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,2,63.5965,0.002898,31.2627,5.14592,100.112,100.008
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,3,63.5419,0.0027,31.2625,5.13981,100.053,99.9469
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,4,64.2661,0.002571,31.267,5.14048,100.785,100.676
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,5,64.3723,0.00284,31.263,5.13946,100.882,100.778
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,6,63.6118,0.002922,31.2626,5.13437,100.116,100.012
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,7,64.4661,0.00237,31.2614,5.13712,100.97,100.867
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,8,63.7527,0.00252,31.2623,5.14733,100.273,100.165
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,9,64.1689,0.002509,31.2719,5.13885,100.693,100.582
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,10,64.5459,0.006601,31.2666,5.14051,101.067,100.96
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,11,63.926,0.00265,31.2622,5.14227,100.439,100.333
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,12,63.804,0.00277,31.2642,5.14112,100.318,100.212
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,13,63.8869,0.00295,31.2597,5.13981,100.392,100.289
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,14,64.7453,0.00282,31.2578,5.14045,101.25,101.146
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,15,63.5623,0.002769,31.261,5.14384,100.077,99.9699
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,16,63.8761,0.00288,31.2638,5.1399,100.39,100.283
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,17,63.8984,0.0026,31.268,5.13155,100.407,100.301
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,18,63.6822,0.002611,31.2647,5.13942,100.192,100.089
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,19,63.5943,0.00257,31.265,5.14074,100.108,100.003
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,20,63.4504,0.002399,31.2638,5.13837,99.9603,99.855
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,21,64.0874,0.002649,31.2657,5.13792,100.607,100.494
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,22,63.9584,0.00282,31.2647,5.13891,100.47,100.365
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,23,64.4377,0.00268,31.2648,5.13773,100.953,100.843
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,24,64.3003,0.0027,31.2632,5.14042,100.814,100.707
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,25,63.7855,0.00267,31.266,5.1377,100.299,100.192
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,26,63.6714,0.00261,31.2633,5.15363,100.195,100.091
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,27,63.5929,0.00254,31.259,5.13894,100.096,99.9933
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,28,64.0484,0.00241,31.264,5.13539,100.555,100.45
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,29,63.3517,0.002299,31.2616,5.13613,99.8557,99.7517
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,30,63.6492,0.00252,31.269,5.14138,100.173,100.062
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,31,63.6786,0.00269,31.2633,5.14128,100.192,100.086
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,32,63.3753,0.00264,31.2647,5.1384,99.8913,99.7811
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,33,63.6825,0.00282,31.2582,5.13712,100.185,100.081
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,34,64.1245,0.00249,31.2628,5.14573,100.643,100.536
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,35,63.5562,0.00258,31.2616,5.13574,100.06,99.9561
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,36,63.4671,0.00265,31.2623,5.13859,99.9766,99.8706
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,37,64.4204,0.00237,31.2608,5.13686,100.921,100.82
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,38,64.4585,0.00266,31.2641,5.14045,100.972,100.866
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,39,63.6143,0.002689,31.2606,5.13914,100.119,100.017
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,40,63.8754,0.00234,31.2645,5.13501,100.382,100.277
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,41,63.4641,0.00234,31.262,5.1329,99.9628,99.8613
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,42,63.7607,0.00273,31.2641,5.14477,100.277,100.172
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,43,63.739,0.00261,31.2654,5.13802,100.25,100.145
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,44,64.0591,0.00256,31.2652,5.1408,100.575,100.468
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,45,64.0519,0.00267,31.2601,5.14416,100.565,100.459
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,46,63.9011,0.002729,31.2649,5.1417,100.417,100.31
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,47,64.0935,0.00271,31.263,5.14006,100.605,100.499
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,48,63.7295,0.002658,31.2634,5.13898,100.241,100.135
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,49,64.1636,0.00262,31.2634,5.13709,100.672,100.567
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,50,64.5155,0.00265,31.2685,5.13846,101.031,100.925
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,51,63.8998,0.002439,31.2648,5.15011,100.42,100.317
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,52,63.4799,0.00255,31.2623,5.13888,99.9878,99.8836
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,53,63.9258,0.00256,31.2619,5.13926,100.434,100.329
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,54,64.0364,0.00281,31.2624,5.14035,100.549,100.442
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,55,63.6051,0.00265,31.2628,5.13536,100.113,100.006
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,56,64.4863,0.00279,31.2661,5.13782,100.998,100.893
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,57,63.4212,0.00238,31.2608,5.14128,99.9303,99.8256
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,58,63.6215,0.002331,31.2623,5.13616,100.127,100.022
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,59,63.8427,0.00221,31.2618,5.13686,100.345,100.244
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,60,63.4913,0.00262,31.265,5.13619,100.003,99.8951
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,61,63.727,0.00262,31.2677,5.14115,100.244,100.138
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,62,63.4901,0.00252,31.2607,5.14496,100.003,99.8983
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,63,63.7988,0.00252,31.2646,5.13955,100.311,100.206
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,64,63.8465,0.00248,31.261,5.14259,100.358,100.253
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,65,63.6689,0.0025,31.2614,5.13811,100.176,100.071
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,66,63.7773,0.00235,31.2673,5.13514,100.287,100.182
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,67,64.0838,0.00249,31.263,5.13718,100.589,100.486
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,68,63.7667,0.00236,31.2607,5.13488,100.27,100.165
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,69,63.7064,0.00221,31.2678,5.13718,100.22,100.114
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,70,63.3643,0.00239,31.265,5.13222,99.8691,99.7639
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,71,63.4672,0.00262,31.269,5.13946,99.9876,99.8783
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,72,64.5196,0.002389,31.2611,5.14195,101.039,100.925
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,73,63.5023,0.00227,31.2606,5.13654,100.004,99.9017
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,74,64.0088,0.00226,31.2601,5.13933,100.513,100.41
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,0,91.9086,0.002989,40.6253,7.65878,140.302,140.196
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,1,92.4063,0.00286,40.6247,7.66669,140.811,140.701
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,2,92.0356,0.00258,40.6205,7.66765,140.435,140.326
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,3,90.7136,0.00277,40.6255,7.67011,139.123,139.012
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,4,91.104,0.00258,40.6239,7.66342,139.506,139.394
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,5,92.0543,0.0027,40.6193,7.66195,140.444,140.338
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,6,91.1427,0.002571,40.6291,7.66461,139.55,139.439
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,7,91.5186,0.00293,40.6258,7.66349,139.922,139.811
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,8,91.4045,0.00283,40.6259,7.66387,139.809,139.697
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,9,92.5576,0.00295,40.6227,7.66205,140.952,140.845
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,10,91.5088,0.00284,40.6186,7.65872,139.897,139.789
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,11,90.8436,0.00321,40.626,7.65546,139.237,139.128
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,12,91.3277,0.00296,40.622,7.66659,139.727,139.619
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,13,91.5042,0.002681,40.6201,7.66698,139.901,139.794
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,14,90.7806,0.00271,40.6232,7.66042,139.172,139.067
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,15,91.0015,0.002781,40.6243,7.6585,139.398,139.287
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,16,91.3727,0.00265,40.6221,7.66342,139.768,139.661
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,17,91.1353,0.00287,40.6222,7.66768,139.537,139.428
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,18,92.5535,0.00259,40.62,7.65712,140.94,140.833
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,19,91.9065,0.00273,40.6242,7.66554,140.311,140.199
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,20,91.1922,0.00274,40.62,7.66739,139.59,139.482
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,21,91.8028,0.00265,40.6265,7.66544,140.207,140.097
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,22,91.9813,0.00261,40.6209,7.65901,140.372,140.264
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,23,91.6195,0.003041,40.6267,7.66262,140.02,139.912
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,24,91.5834,0.00287,40.6256,7.66464,139.986,139.876
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,25,92.3733,0.00278,40.6217,7.65821,140.765,140.656
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,26,91.3028,0.002239,40.6211,7.66122,139.695,139.587
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,27,91.8317,0.00251,40.6228,7.66,140.227,140.117
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,28,91.7311,0.00231,40.6204,7.6553,140.115,140.009
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,29,91.772,0.00248,40.6234,7.65974,140.17,140.058
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,30,91.5501,0.002269,40.6218,7.66371,139.947,139.838
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,31,91.5571,0.00229,40.6191,7.66458,139.944,139.843
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,32,92.0771,0.00243,40.6213,7.66512,140.471,140.366
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,33,91.7769,0.00233,40.6235,7.65638,140.166,140.059
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,34,91.0773,0.002478,40.6215,7.65709,139.463,139.358
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,35,91.232,0.00247,40.6266,7.6632,139.634,139.524
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,36,92.0833,0.00271,40.6218,7.6552,140.467,140.363
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,37,91.2999,0.00243,40.6211,7.67341,139.701,139.597
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,38,91.5579,0.002319,40.6224,7.66355,139.957,139.846
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,39,91.2836,0.002451,40.6204,7.66166,139.675,139.568
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,40,91.3285,0.00244,40.6175,7.67194,139.724,139.62
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,41,91.7689,0.002501,40.6214,7.66362,140.163,140.056
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,42,91.6604,0.00246,40.6227,7.66406,140.063,139.95
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,43,92.3318,0.00252,40.6189,7.66698,140.724,140.62
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,44,91.1659,0.002389,40.6215,7.66122,139.564,139.451
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,45,92.7238,0.00236,40.6179,7.66083,141.114,141.005
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,46,91.6377,0.0023,40.6226,7.67443,140.045,139.937
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,47,91.2357,0.002299,40.6209,7.65754,139.623,139.516
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,48,92.4993,0.002221,40.6217,7.66173,140.889,140.785
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,49,91.4032,0.002479,40.6198,7.65664,139.794,139.682
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,50,91.7084,0.00236,40.623,7.65578,140.098,139.99
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,51,92.1241,0.00254,40.6197,7.65542,140.511,140.402
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,52,91.8432,0.002381,40.6212,7.66371,140.237,140.13
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,53,92.315,0.00244,40.6218,7.6639,140.706,140.603
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,54,91.3708,0.002581,40.6201,7.65731,139.758,139.651
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,55,91.4875,0.00227,40.6179,7.66269,139.876,139.77
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,56,91.1867,0.0026,40.6214,7.66083,139.58,139.472
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,57,91.923,0.002509,40.6223,7.66093,140.315,140.209
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,58,91.4889,0.002349,40.6209,7.66288,139.88,139.775
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,59,92.2528,0.00253,40.621,7.66429,140.651,140.541
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,60,91.4437,0.00234,40.6214,7.66595,139.842,139.733
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,61,91.0701,0.002329,40.6213,7.66262,139.464,139.356
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,62,91.5403,0.002481,40.6228,7.65933,139.93,139.825
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,63,91.2224,0.002499,40.6223,7.66016,139.613,139.507
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,64,91.2821,0.00251,40.6216,7.65779,139.673,139.564
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,65,91.6425,0.00246,40.6208,7.6697,140.042,139.935
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,66,92.9847,0.00245,40.6188,7.6624,141.378,141.268
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,67,91.1156,0.00242,40.6241,7.67235,139.519,139.414
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,68,91.903,0.002519,40.6203,7.66013,140.288,140.186
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,69,91.7885,0.00243,40.6243,7.66048,140.182,140.076
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,70,92.8807,0.00255,40.6222,7.65747,141.269,141.163
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,71,90.9839,0.00232,40.6249,7.66102,139.382,139.272
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,72,91.2097,0.00239,40.6262,7.66378,139.61,139.502
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,73,91.9911,0.002458,40.6216,7.6625,140.382,140.278
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,74,91.1942,0.002561,40.6223,7.67066,139.599,139.49
