dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,2.92112,0.002011,30.9618,3.35178,37.3126,37.2368
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,2.92214,0.002119,30.9575,3.3831,37.3427,37.2649
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,2.92326,0.00223,30.9614,3.35117,37.3174,37.2381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,2.92525,0.00219,30.975,3.35766,37.3435,37.2601
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,2.91965,0.00195,30.9564,3.41222,37.3653,37.2903
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,2.92362,0.00205,30.9685,3.35254,37.3271,37.2467
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,2.92093,0.002099,30.9571,3.36726,37.3255,37.2474
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,2.92118,0.00192,30.9513,3.36506,37.3167,37.2395
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,2.92358,0.002199,30.9529,3.35866,37.3164,37.2373
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,2.92474,0.00211,30.9537,3.36317,37.3224,37.2437
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,2.92003,0.00223,30.9579,3.37306,37.3368,37.2532
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,2.92637,0.00217,30.9491,3.37645,37.3299,37.2541
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,2.91946,0.0022,30.9658,3.35094,37.3149,37.2384
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,2.92902,0.00222,30.9597,3.3593,37.3283,37.2502
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,2.92006,0.00207,30.9536,3.38074,37.3341,37.2565
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,2.91942,0.00186,30.9547,3.38045,37.3407,37.2564
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,2.92419,0.00213,30.9644,3.35677,37.3263,37.2475
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,2.92557,0.0022,30.9715,3.35718,37.3344,37.2565
