dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | D | N",64,0,182.871,0.00298,0.148859,69.159,252.3,252.182
3,double,uniform,GPU,"P | P | P | P | D | N",448,19,1.95677,0.002221,30.2063,5.08339,37.3367,37.2487
3,double,uniform,GPU,"P | P | P | P | D | N",448,20,1.95587,0.002779,30.1986,5.0832,37.3316,37.2404
3,double,uniform,GPU,"P | P | P | P | D | N",448,21,1.95283,0.00251,30.2076,5.08342,37.3378,37.2464
3,double,uniform,GPU,"P | P | P | P | D | N",448,22,1.95354,0.00236,30.207,5.08118,37.3319,37.244
3,double,uniform,GPU,"P | P | P | P | D | N",448,23,1.95478,0.0024,30.2011,5.08934,37.3384,37.2477
3,double,uniform,GPU,"P | P | P | P | D | N",448,24,1.95533,0.00251,30.2037,5.08886,37.344,37.2504
3,double,uniform,GPU,"P | P | P | P | D | N",448,25,1.95235,0.00259,30.196,5.08544,37.3228,37.2363
3,double,uniform,GPU,"P | P | P | P | D | N",448,26,1.95094,0.00235,30.192,5.09085,37.3218,37.2361
3,double,uniform,GPU,"P | P | P | P | D | N",448,27,1.95709,0.00238,30.2011,5.08634,37.3366,37.2469
3,double,uniform,GPU,"P | P | P | P | D | N",448,28,1.95462,0.00239,30.2021,5.08528,37.3328,37.2444
3,double,uniform,GPU,"P | P | P | P | D | N",448,29,1.95658,0.00237,30.1955,5.08598,37.3277,37.2404
3,double,uniform,GPU,"P | P | P | P | D | N",448,30,1.95286,0.002382,30.2,5.09066,37.3354,37.2459
3,double,uniform,GPU,"P | P | P | P | D | N",448,31,1.95555,0.00246,30.2011,5.08998,37.3378,37.2491
3,double,uniform,GPU,"P | P | P | P | D | N",448,32,1.9481,0.0025,30.196,5.08374,37.3178,37.2304
3,double,uniform,GPU,"P | P | P | P | D | N",448,33,1.95382,0.00245,30.2118,5.08288,37.3417,37.2509
3,double,uniform,GPU,"P | P | P | P | D | N",448,34,1.95635,0.00229,30.2015,5.08317,37.3358,37.2433
3,double,uniform,GPU,"P | P | P | P | D | N",448,35,1.95344,0.00248,30.1979,5.08669,37.3313,37.2405
3,double,uniform,GPU,"P | P | P | P | D | N",448,36,1.95229,0.00256,30.2087,5.08432,37.3382,37.2479
3,double,uniform,GPU,"P | P | P | P | D | N",448,37,1.95824,0.00251,30.2057,5.08694,37.3413,37.2534
3,double,uniform,GPU,"P | P | P | P | D | N",448,38,1.95546,0.00227,30.1987,5.08525,37.3314,37.2417
3,double,uniform,GPU,"P | P | P | P | D | N",448,39,1.95738,0.00261,30.1972,5.08378,37.3291,37.241
3,double,uniform,GPU,"P | P | P | P | D | N",448,40,1.95453,0.00236,30.2027,5.07715,37.3267,37.2368
3,double,uniform,GPU,"P | P | P | P | D | N",448,41,1.96074,0.00276,30.1981,5.0784,37.3283,37.24
3,double,uniform,GPU,"P | P | P | P | D | N",448,42,1.95574,0.00253,30.2046,5.08899,37.3358,37.2519
3,double,uniform,GPU,"P | P | P | P | D | N",448,43,1.95325,0.00248,30.1994,5.08275,37.3296,37.2379
3,double,uniform,GPU,"P | P | P | P | D | N",448,44,1.95706,0.002321,30.198,5.08547,37.3301,37.2428
3,double,uniform,GPU,"P | P | P | P | D | N",448,45,1.95152,0.00261,30.1968,5.09264,37.3305,37.2435
3,double,uniform,GPU,"P | P | P | P | D | N",448,46,1.95616,0.00269,30.1996,5.08192,37.33,37.2404
3,double,uniform,GPU,"P | P | P | P | D | N",448,47,1.95418,0.00244,30.2063,5.08486,37.3369,37.2477
3,double,uniform,GPU,"P | P | P | P | D | N",448,48,1.95408,0.00221,30.2081,5.08438,37.3337,37.2488
3,double,uniform,GPU,"P | P | P | P | D | N",448,49,1.95677,0.00235,30.2167,5.08474,37.3455,37.2606
3,double,uniform,GPU,"P | P | P | P | D | N",448,50,1.96163,0.002731,30.1952,5.08886,37.3353,37.2484
3,double,uniform,GPU,"P | P | P | P | D | N",448,51,1.95254,0.00261,30.1975,5.10387,37.3451,37.2565
3,double,uniform,GPU,"P | P | P | P | D | N",448,52,1.95555,0.00263,30.2022,5.08502,37.3357,37.2454
3,double,uniform,GPU,"P | P | P | P | D | N",448,53,1.95574,0.00227,30.2042,5.08112,37.3307,37.2433
3,double,uniform,GPU,"P | P | P | P | D | N",448,54,1.95645,0.002459,30.1992,5.08326,37.3271,37.2414
3,double,uniform,GPU,"P | P | P | P | D | N",448,55,1.95629,0.00234,30.2049,5.08131,37.3305,37.2449
3,double,uniform,GPU,"P | P | P | P | D | N",448,56,1.95731,0.002491,30.2053,5.08246,37.3352,37.2476
3,double,uniform,GPU,"P | P | P | P | D | N",448,57,1.95546,0.0024,30.2073,5.08736,37.3463,37.2525
3,double,uniform,GPU,"P | P | P | P | D | N",448,58,1.9575,0.00228,30.2074,5.0817,37.3371,37.2489
3,double,uniform,GPU,"P | P | P | P | D | N",448,59,1.95638,0.00237,30.2056,5.0856,37.3387,37.25
3,double,uniform,GPU,"P | P | P | P | D | N",448,60,1.95344,0.00267,30.1997,5.0881,37.331,37.2439
3,double,uniform,GPU,"P | P | P | P | D | N",448,61,1.95802,0.00264,30.1982,5.07875,37.324,37.2376
3,double,uniform,GPU,"P | P | P | P | D | N",448,62,1.95053,0.002579,30.2079,5.08838,37.3372,37.2494
3,double,uniform,GPU,"P | P | P | P | D | N",448,63,1.95411,0.002409,30.1943,5.08522,37.3246,37.2361
3,double,uniform,GPU,"P | P | P | P | D | N",448,64,1.95846,0.00262,30.206,5.08685,37.3401,37.2539
3,double,uniform,GPU,"P | P | P | P | D | N",448,65,1.95485,0.00223,30.2049,5.0807,37.3281,37.2427
3,double,uniform,GPU,"P | P | P | P | D | N",448,66,1.95536,0.002499,30.2012,5.08563,37.3335,37.2446
3,double,uniform,GPU,"P | P | P | P | D | N",448,67,1.94781,0.002232,30.211,5.08778,37.3341,37.2488
3,double,uniform,GPU,"P | P | P | P | D | N",448,68,1.95322,0.00229,30.2016,5.0879,37.3328,37.245
3,double,uniform,GPU,"P | P | P | P | D | N",448,69,1.95802,0.00263,30.1949,5.084,37.3298,37.2395
3,double,uniform,GPU,"P | P | P | P | D | N",448,70,1.95133,0.00232,30.1933,5.08826,37.3219,37.2352
3,double,uniform,GPU,"P | P | P | P | D | N",448,71,1.95469,0.00241,30.1976,5.08733,37.3319,37.2421
3,double,uniform,GPU,"P | P | P | P | D | N",448,72,1.9527,0.0023,30.1992,5.08813,37.3288,37.2423
3,double,uniform,GPU,"P | P | P | P | D | N",448,73,1.95235,0.00245,30.1949,5.08621,37.324,37.2359
3,double,uniform,GPU,"P | P | P | P | D | N",448,74,1.95926,0.00272,30.1967,5.08899,37.334,37.2477
3,double,uniform,GPU,"P | P | P | P | D | N",512,0,2.91747,0.00905,39.3343,7.60192,49.9576,49.8628
3,double,uniform,GPU,"P | P | P | P | D | N",512,1,2.92118,0.00272,39.3385,7.5951,49.9533,49.8575
3,double,uniform,GPU,"P | P | P | P | D | N",512,2,2.92051,0.00272,39.3398,7.5927,49.9511,49.8557
3,double,uniform,GPU,"P | P | P | P | D | N",512,3,2.91718,0.0024,39.3342,7.59754,49.9435,49.8513
3,double,uniform,GPU,"P | P | P | P | D | N",512,4,2.91562,0.00245,39.3298,7.60864,49.9472,49.8565
3,double,uniform,GPU,"P | P | P | P | D | N",512,5,2.91427,0.00246,39.3309,7.60026,49.9375,49.8479
3,double,uniform,GPU,"P | P | P | P | D | N",512,6,2.91523,0.00249,39.3301,7.59504,49.9331,49.8428
3,double,uniform,GPU,"P | P | P | P | D | N",512,7,2.92202,0.00274,39.3353,7.60061,49.9561,49.8607
3,double,uniform,GPU,"P | P | P | P | D | N",512,8,2.91578,0.00256,39.3352,7.59395,49.9397,49.8475
3,double,uniform,GPU,"P | P | P | P | D | N",512,9,2.91597,0.00232,39.3388,7.60397,49.9532,49.8611
3,double,uniform,GPU,"P | P | P | P | D | N",512,10,2.91629,0.00266,39.3313,7.59491,49.9419,49.8452
3,double,uniform,GPU,"P | P | P | P | D | N",512,11,2.91408,0.00281,39.336,7.60525,49.9516,49.8582
3,double,uniform,GPU,"P | P | P | P | D | N",512,12,2.91677,0.002549,39.3348,7.59942,49.9483,49.8535
3,double,uniform,GPU,"P | P | P | P | D | N",512,13,2.91798,0.00255,39.335,7.59094,49.9413,49.8464
3,double,uniform,GPU,"P | P | P | P | D | N",512,14,2.9168,0.00272,39.3312,7.59456,49.9368,49.8453
3,double,uniform,GPU,"P | P | P | P | D | N",512,15,2.91683,0.002741,39.3326,7.58637,49.9359,49.8385
3,double,uniform,GPU,"P | P | P | P | D | N",512,16,2.92051,0.00271,39.3355,7.59283,49.9461,49.8515
3,double,uniform,GPU,"P | P | P | P | D | N",512,17,2.91974,0.002699,39.3324,7.59555,49.9419,49.8504
3,double,uniform,GPU,"P | P | P | P | D | N",512,18,2.92384,0.00273,39.3423,7.60141,49.9678,49.8703
3,double,uniform,GPU,"P | P | P | P | D | N",512,19,2.9143,0.00261,39.3278,7.59923,49.9358,49.8439
3,double,uniform,GPU,"P | P | P | P | D | N",512,20,2.91619,0.00257,39.3273,7.59197,49.9324,49.838
3,double,uniform,GPU,"P | P | P | P | D | N",512,21,2.91827,0.002529,39.3326,7.59888,49.9469,49.8523
3,double,uniform,GPU,"P | P | P | P | D | N",512,22,2.9135,0.00269,39.336,7.59574,49.9372,49.8479
3,double,uniform,GPU,"P | P | P | P | D | N",512,23,2.91354,0.002508,39.3334,7.60394,49.946,49.8534
3,double,uniform,GPU,"P | P | P | P | D | N",512,24,2.91322,0.00241,39.3409,7.60051,49.9489,49.8571
3,double,uniform,GPU,"P | P | P | P | D | N",512,25,2.91594,0.0026,39.3382,7.59664,49.9445,49.8534
3,double,uniform,GPU,"P | P | P | P | D | N",512,26,2.91491,0.002259,39.3298,7.60688,49.9443,49.8538
3,double,uniform,GPU,"P | P | P | P | D | N",512,27,2.9176,0.00242,39.3337,7.59405,49.9404,49.8478
3,double,uniform,GPU,"P | P | P | P | D | N",512,28,2.92368,0.00265,39.3522,7.59856,49.9716,49.8771
3,double,uniform,GPU,"P | P | P | P | D | N",512,29,2.91549,0.00294,39.3358,7.60093,49.9489,49.8551
3,double,uniform,GPU,"P | P | P | P | D | N",512,30,2.91546,0.0027,39.3326,7.59264,49.9374,49.8434
3,double,uniform,GPU,"P | P | P | P | D | N",512,31,2.91565,0.00256,39.3378,7.59174,49.9432,49.8477
3,double,uniform,GPU,"P | P | P | P | D | N",512,32,2.91206,0.00256,39.3346,7.60131,49.9428,49.8506
3,double,uniform,GPU,"P | P | P | P | D | N",512,33,2.91936,0.00268,39.3299,7.58954,49.9353,49.8414
3,double,uniform,GPU,"P | P | P | P | D | N",512,34,2.91882,0.00245,39.3442,7.59667,49.9534,49.8621
3,double,uniform,GPU,"P | P | P | P | D | N",512,35,2.91898,0.00272,39.3398,7.60234,49.9603,49.8639
3,double,uniform,GPU,"P | P | P | P | D | N",512,36,2.9153,0.00259,39.3368,7.60067,49.9518,49.8554
3,double,uniform,GPU,"P | P | P | P | D | N",512,37,2.91718,0.00239,39.3316,7.59718,49.9443,49.8484
3,double,uniform,GPU,"P | P | P | P | D | N",512,38,2.91574,0.0023,39.3269,7.59552,49.9345,49.8404
3,double,uniform,GPU,"P | P | P | P | D | N",512,39,2.91261,0.00244,39.3273,7.59715,49.9371,49.8395
3,double,uniform,GPU,"P | P | P | P | D | N",512,40,2.91811,0.00264,39.3337,7.59286,49.9402,49.8473
3,double,uniform,GPU,"P | P | P | P | D | N",512,41,2.91235,0.002359,39.3315,7.59139,49.9304,49.8376
3,double,uniform,GPU,"P | P | P | P | D | N",512,42,2.91974,0.00244,39.3383,7.59248,49.9435,49.8529
3,double,uniform,GPU,"P | P | P | P | D | N",512,43,2.91347,0.00234,39.3349,7.59478,49.938,49.8455
3,double,uniform,GPU,"P | P | P | P | D | N",512,44,2.91485,0.00261,39.3362,7.59718,49.9441,49.8508
3,double,uniform,GPU,"P | P | P | P | D | N",512,45,2.91437,0.00243,39.3316,7.59299,49.9382,49.8414
3,double,uniform,GPU,"P | P | P | P | D | N",512,46,2.91069,0.00233,39.3288,7.59776,49.9311,49.8396
3,double,uniform,GPU,"P | P | P | P | D | N",512,47,2.91648,0.00283,39.3295,7.59466,49.9368,49.8434
3,double,uniform,GPU,"P | P | P | P | D | N",512,48,2.91536,0.00252,39.3384,7.59706,49.9464,49.8534
3,double,uniform,GPU,"P | P | P | P | D | N",512,49,2.91741,0.00267,39.338,7.59901,49.9528,49.8571
3,double,uniform,GPU,"P | P | P | P | D | N",512,50,2.91408,0.00244,39.3319,7.60166,49.9393,49.8501
3,double,uniform,GPU,"P | P | P | P | D | N",512,51,2.91933,0.00239,39.3319,7.58854,49.9303,49.8421
3,double,uniform,GPU,"P | P | P | P | D | N",512,52,2.91299,0.00253,39.3338,7.58989,49.9317,49.8392
3,double,uniform,GPU,"P | P | P | P | D | N",512,53,2.91158,0.00259,39.3357,7.60189,49.9443,49.8517
3,double,uniform,GPU,"P | P | P | P | D | N",512,54,2.91222,0.00248,39.3347,7.5953,49.9355,49.8447
3,double,uniform,GPU,"P | P | P | P | D | N",512,55,2.9271,0.00254,39.3315,7.59133,49.9442,49.8525
3,double,uniform,GPU,"P | P | P | P | D | N",512,56,2.91754,0.00251,39.328,7.60573,49.9466,49.8537
3,double,uniform,GPU,"P | P | P | P | D | N",512,57,2.9145,0.00246,39.3357,7.59478,49.9392,49.8475
3,double,uniform,GPU,"P | P | P | P | D | N",512,58,2.9184,0.002471,39.3326,7.59667,49.9441,49.8501
3,double,uniform,GPU,"P | P | P | P | D | N",512,59,2.91296,0.0023,39.334,7.59213,49.9335,49.8414
3,double,uniform,GPU,"P | P | P | P | D | N",512,60,2.91389,0.00244,39.3286,7.59853,49.9343,49.8434
3,double,uniform,GPU,"P | P | P | P | D | N",512,61,2.91258,0.00254,39.3331,7.59043,49.9322,49.8386
3,double,uniform,GPU,"P | P | P | P | D | N",512,62,2.91542,0.00232,39.3283,7.59306,49.9302,49.8391
3,double,uniform,GPU,"P | P | P | P | D | N",512,63,2.91405,0.002481,39.3259,7.58938,49.9204,49.8318
3,double,uniform,GPU,"P | P | P | P | D | N",512,64,2.91357,0.002691,39.3289,7.59728,49.9336,49.8425
3,double,uniform,GPU,"P | P | P | P | D | N",512,65,2.91974,0.00246,39.3278,7.59632,49.9392,49.8463
3,double,uniform,GPU,"P | P | P | P | D | N",512,66,2.91395,0.00242,39.3284,7.59386,49.9259,49.8387
3,double,uniform,GPU,"P | P | P | P | D | N",512,67,2.9183,0.002451,39.3369,7.5952,49.9462,49.8528
3,double,uniform,GPU,"P | P | P | P | D | N",512,68,2.91376,0.00257,39.3316,7.59536,49.9361,49.8433
3,double,uniform,GPU,"P | P | P | P | D | N",512,69,2.91325,0.00241,39.3335,7.59488,49.9365,49.844
3,double,uniform,GPU,"P | P | P | P | D | N",512,70,2.9143,0.00247,39.3356,7.5977,49.946,49.85
3,double,uniform,GPU,"P | P | P | P | D | N",512,71,2.91626,0.002769,39.3367,7.59456,49.9422,49.8502
3,double,uniform,GPU,"P | P | P | P | D | N",512,72,2.91891,0.00262,39.3285,7.61142,49.9547,49.8615
3,double,uniform,GPU,"P | P | P | P | D | N",512,73,2.9177,0.00246,39.3326,7.5841,49.9281,49.8369
3,double,uniform,GPU,"P | P | P | P | D | N",512,74,2.91683,0.00231,39.3266,7.59654,49.9348,49.8423
