dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"D | D | D | D | D | D",64,0,184.203,0,0.054879,52.0123,236.369,236.27
3,float,uniform,GPU,"D | D | D | D | D | D",448,43,1.07648,0,6.54001,1.08666,8.77766,8.70314
3,float,uniform,GPU,"D | D | D | D | D | D",448,44,1.08515,0,6.54516,1.08963,8.78969,8.71994
3,float,uniform,GPU,"D | D | D | D | D | D",448,45,1.07523,0,6.54198,1.33504,9.01704,8.95225
3,float,uniform,GPU,"D | D | D | D | D | D",448,46,1.07629,0,6.52566,1.08323,8.75068,8.68518
3,float,uniform,GPU,"D | D | D | D | D | D",448,47,1.07702,0,6.53757,1.08941,8.76885,8.704
3,float,uniform,GPU,"D | D | D | D | D | D",448,48,1.076,0,6.53739,1.08784,8.7669,8.70123
3,float,uniform,GPU,"D | D | D | D | D | D",448,49,1.0769,0,6.53255,1.08854,8.76895,8.69799
3,float,uniform,GPU,"D | D | D | D | D | D",448,50,1.07651,0,6.54137,1.08832,8.77124,8.7062
3,float,uniform,GPU,"D | D | D | D | D | D",448,51,1.07549,0,6.53839,1.08717,8.76824,8.70104
3,float,uniform,GPU,"D | D | D | D | D | D",448,52,1.07715,0,6.52937,1.08813,8.76002,8.69465
3,float,uniform,GPU,"D | D | D | D | D | D",448,53,1.07606,0,6.53701,1.08704,8.76775,8.70011
3,float,uniform,GPU,"D | D | D | D | D | D",448,54,1.07744,0,6.53657,1.3136,8.99643,8.92761
3,float,uniform,GPU,"D | D | D | D | D | D",448,55,1.07555,0,6.54076,1.08746,8.76734,8.70376
3,float,uniform,GPU,"D | D | D | D | D | D",448,56,1.07738,0,6.52656,1.08586,8.75467,8.68979
3,float,uniform,GPU,"D | D | D | D | D | D",448,57,1.0799,0,6.5533,1.08611,8.78585,8.71931
3,float,uniform,GPU,"D | D | D | D | D | D",448,58,1.07878,0,6.53957,1.09005,8.77383,8.7084
3,float,uniform,GPU,"D | D | D | D | D | D",448,59,1.07696,0,6.54356,1.0857,8.77441,8.70621
3,float,uniform,GPU,"D | D | D | D | D | D",448,60,1.07837,0,6.54124,1.08627,8.76912,8.70588
3,float,uniform,GPU,"D | D | D | D | D | D",448,61,1.07789,0,6.53611,1.08678,8.76798,8.70078
3,float,uniform,GPU,"D | D | D | D | D | D",448,62,1.07568,0,6.52395,1.08669,8.75061,8.68631
3,float,uniform,GPU,"D | D | D | D | D | D",448,63,1.07834,0,6.53805,1.08586,8.76713,8.70224
3,float,uniform,GPU,"D | D | D | D | D | D",448,64,1.0759,0,6.53203,1.08858,8.7617,8.69651
3,float,uniform,GPU,"D | D | D | D | D | D",448,65,1.07594,0,6.53439,1.10282,8.77885,8.71314
3,float,uniform,GPU,"D | D | D | D | D | D",448,66,1.07568,0,6.53304,1.0873,8.76002,8.69601
3,float,uniform,GPU,"D | D | D | D | D | D",448,67,1.07754,0,6.53433,1.0896,8.76639,8.70146
3,float,uniform,GPU,"D | D | D | D | D | D",448,68,1.07952,0,6.55738,1.08765,8.7934,8.72454
3,float,uniform,GPU,"D | D | D | D | D | D",448,69,1.07859,0,6.53636,1.08886,8.76727,8.70381
3,float,uniform,GPU,"D | D | D | D | D | D",448,70,1.07846,0,6.53282,1.08902,8.76912,8.70031
3,float,uniform,GPU,"D | D | D | D | D | D",448,71,1.07837,0,6.54023,1.08742,8.77288,8.70602
3,float,uniform,GPU,"D | D | D | D | D | D",448,72,1.0768,0,6.53909,1.08723,8.76922,8.70312
3,float,uniform,GPU,"D | D | D | D | D | D",448,73,1.07674,0,6.53426,1.08602,8.7636,8.69701
3,float,uniform,GPU,"D | D | D | D | D | D",448,74,1.07766,0,6.54443,1.08947,8.77698,8.71156
3,float,uniform,GPU,"D | D | D | D | D | D",512,0,1.62058,0,8.39671,2.1016,12.1847,12.1189
3,float,uniform,GPU,"D | D | D | D | D | D",512,1,1.61885,0,8.39893,1.99754,12.0816,12.0153
3,float,uniform,GPU,"D | D | D | D | D | D",512,2,1.61754,0,8.38569,2.08278,12.1531,12.086
3,float,uniform,GPU,"D | D | D | D | D | D",512,3,1.61683,0,8.40013,1.808,11.8895,11.825
3,float,uniform,GPU,"D | D | D | D | D | D",512,4,1.61642,0,8.39776,2.11613,12.1961,12.1303
3,float,uniform,GPU,"D | D | D | D | D | D",512,5,1.61776,0,8.40956,1.78995,11.8913,11.8173
3,float,uniform,GPU,"D | D | D | D | D | D",512,6,1.61638,0,8.39419,1.96589,12.0444,11.9765
3,float,uniform,GPU,"D | D | D | D | D | D",512,7,1.61866,0,8.38499,1.79107,11.8634,11.7947
3,float,uniform,GPU,"D | D | D | D | D | D",512,8,1.61539,0,8.40107,2.23027,12.3138,12.2467
3,float,uniform,GPU,"D | D | D | D | D | D",512,9,1.61661,0,8.39124,2.32605,12.4013,12.3339
3,float,uniform,GPU,"D | D | D | D | D | D",512,10,1.61718,0,8.38546,1.9415,12.0101,11.9441
3,float,uniform,GPU,"D | D | D | D | D | D",512,11,1.61712,0,8.40124,2.2329,12.3201,12.2513
3,float,uniform,GPU,"D | D | D | D | D | D",512,12,1.61917,0,8.39441,1.96742,12.0475,11.981
3,float,uniform,GPU,"D | D | D | D | D | D",512,13,1.61891,0,8.39355,2.17472,12.2566,12.1872
3,float,uniform,GPU,"D | D | D | D | D | D",512,14,1.61565,0,8.39474,2.14688,12.2248,12.1573
3,float,uniform,GPU,"D | D | D | D | D | D",512,15,1.61696,0,8.3793,2.20314,12.2666,12.1994
3,float,uniform,GPU,"D | D | D | D | D | D",512,16,1.61808,0,8.38844,2.22202,12.294,12.2285
3,float,uniform,GPU,"D | D | D | D | D | D",512,17,1.6191,0,8.39019,2.28179,12.3633,12.2911
3,float,uniform,GPU,"D | D | D | D | D | D",512,18,1.61709,0,8.39374,2.39498,12.4732,12.4058
3,float,uniform,GPU,"D | D | D | D | D | D",512,19,1.61914,0,8.39347,1.79776,11.8771,11.8104
3,float,uniform,GPU,"D | D | D | D | D | D",512,20,1.61885,0,8.39765,2.06064,12.1415,12.0771
3,float,uniform,GPU,"D | D | D | D | D | D",512,21,1.61984,0,8.39653,1.67165,11.7539,11.688
3,float,uniform,GPU,"D | D | D | D | D | D",512,22,1.61725,0,8.38152,1.70675,11.7702,11.7055
3,float,uniform,GPU,"D | D | D | D | D | D",512,23,1.61939,0,8.40838,2.06259,12.1599,12.0904
3,float,uniform,GPU,"D | D | D | D | D | D",512,24,1.61907,0,8.39848,1.81581,11.9055,11.8334
3,float,uniform,GPU,"D | D | D | D | D | D",512,25,1.61885,0,8.39367,2.15885,12.2433,12.1714
3,float,uniform,GPU,"D | D | D | D | D | D",512,26,1.61763,0,8.38366,1.78502,11.8566,11.7863
3,float,uniform,GPU,"D | D | D | D | D | D",512,27,1.62067,0,8.39838,2.6425,12.7283,12.6615
3,float,uniform,GPU,"D | D | D | D | D | D",512,28,1.62035,0,8.39151,1.76483,11.8423,11.7767
3,float,uniform,GPU,"D | D | D | D | D | D",512,29,1.61696,0,8.40868,1.81805,11.9128,11.8437
3,float,uniform,GPU,"D | D | D | D | D | D",512,30,1.61747,0,8.40549,2.23693,12.3294,12.2599
3,float,uniform,GPU,"D | D | D | D | D | D",512,31,1.6199,0,8.39576,1.93194,12.0151,11.9476
3,float,uniform,GPU,"D | D | D | D | D | D",512,32,1.61747,0,8.38291,2.19654,12.2687,12.1969
3,float,uniform,GPU,"D | D | D | D | D | D",512,33,1.61898,0,8.38137,1.76621,11.8335,11.7665
3,float,uniform,GPU,"D | D | D | D | D | D",512,34,1.61958,0,8.40643,2.24006,12.3327,12.2661
3,float,uniform,GPU,"D | D | D | D | D | D",512,35,1.61965,0,8.39144,2.16589,12.246,12.177
3,float,uniform,GPU,"D | D | D | D | D | D",512,36,1.61933,0,8.40492,1.7721,11.8655,11.7963
3,float,uniform,GPU,"D | D | D | D | D | D",512,37,1.6191,0,8.38517,2.23104,12.303,12.2353
3,float,uniform,GPU,"D | D | D | D | D | D",512,38,1.61795,0,8.38481,2.07846,12.1545,12.0812
3,float,uniform,GPU,"D | D | D | D | D | D",512,39,1.62054,0,8.39322,2.152,12.2345,12.1658
3,float,uniform,GPU,"D | D | D | D | D | D",512,40,1.6177,0,8.39533,1.77718,11.859,11.7902
3,float,uniform,GPU,"D | D | D | D | D | D",512,41,1.61914,0,8.39616,1.81142,11.8972,11.8267
3,float,uniform,GPU,"D | D | D | D | D | D",512,42,1.61773,0,8.39135,2.22829,12.3054,12.2374
3,float,uniform,GPU,"D | D | D | D | D | D",512,43,1.61875,0,8.39565,1.66573,11.7471,11.6801
3,float,uniform,GPU,"D | D | D | D | D | D",512,44,1.61766,0,8.39764,2.09312,12.1771,12.1084
3,float,uniform,GPU,"D | D | D | D | D | D",512,45,1.61664,0,8.3912,1.9551,12.0284,11.9629
3,float,uniform,GPU,"D | D | D | D | D | D",512,46,1.61885,0,8.40907,2.37008,12.4664,12.398
3,float,uniform,GPU,"D | D | D | D | D | D",512,47,1.61898,0,8.40034,1.8119,11.9028,11.8312
3,float,uniform,GPU,"D | D | D | D | D | D",512,48,1.6183,0,8.38453,1.70618,11.779,11.709
3,float,uniform,GPU,"D | D | D | D | D | D",512,49,1.61872,0,8.39375,2.03968,12.1235,12.0521
3,float,uniform,GPU,"D | D | D | D | D | D",512,50,1.61958,0,8.38581,1.72653,11.7994,11.7319
3,float,uniform,GPU,"D | D | D | D | D | D",512,51,1.61942,0,8.37766,1.8129,11.8768,11.81
3,float,uniform,GPU,"D | D | D | D | D | D",512,52,1.61686,0,8.39654,2.21267,12.295,12.2261
3,float,uniform,GPU,"D | D | D | D | D | D",512,53,1.61814,0,8.4024,1.88544,11.9753,11.906
3,float,uniform,GPU,"D | D | D | D | D | D",512,54,1.62323,0,8.39153,1.81091,11.8933,11.8257
3,float,uniform,GPU,"D | D | D | D | D | D",512,55,1.61651,0,8.38658,1.74874,11.8172,11.7518
3,float,uniform,GPU,"D | D | D | D | D | D",512,56,1.6169,0,8.38163,2.15382,12.2232,12.1523
3,float,uniform,GPU,"D | D | D | D | D | D",512,57,1.61776,0,8.38064,2.1847,12.2518,12.1831
3,float,uniform,GPU,"D | D | D | D | D | D",512,58,1.61629,0,8.39167,2.0217,12.0968,12.0297
3,float,uniform,GPU,"D | D | D | D | D | D",512,59,1.61792,0,8.38894,1.72925,11.8026,11.7361
3,float,uniform,GPU,"D | D | D | D | D | D",512,60,1.61654,0,8.39972,2.02947,12.1107,12.0457
3,float,uniform,GPU,"D | D | D | D | D | D",512,61,1.61763,0,8.4001,1.66608,11.7517,11.6838
3,float,uniform,GPU,"D | D | D | D | D | D",512,62,1.62128,0,8.38066,1.7255,11.7949,11.7274
3,float,uniform,GPU,"D | D | D | D | D | D",512,63,1.62042,0,8.38822,1.9521,12.0293,11.9607
3,float,uniform,GPU,"D | D | D | D | D | D",512,64,1.61888,0,8.40007,2.15411,12.2411,12.1731
3,float,uniform,GPU,"D | D | D | D | D | D",512,65,1.6201,0,8.39541,1.77725,11.8578,11.7928
3,float,uniform,GPU,"D | D | D | D | D | D",512,66,1.6175,0,8.39771,2.36893,12.4511,12.3841
3,float,uniform,GPU,"D | D | D | D | D | D",512,67,1.61702,0,8.39759,2.15722,12.246,12.1718
3,float,uniform,GPU,"D | D | D | D | D | D",512,68,1.61546,0,8.39781,2.24326,12.3287,12.2565
3,float,uniform,GPU,"D | D | D | D | D | D",512,69,1.6175,0,8.39697,2.23891,12.3234,12.2534
3,float,uniform,GPU,"D | D | D | D | D | D",512,70,1.61712,0,8.3933,2.41219,12.4909,12.4226
3,float,uniform,GPU,"D | D | D | D | D | D",512,71,1.61725,0,8.40759,1.80368,11.9032,11.8285
3,float,uniform,GPU,"D | D | D | D | D | D",512,72,1.62022,0,8.38656,2.3529,12.4298,12.3597
3,float,uniform,GPU,"D | D | D | D | D | D",512,73,1.61802,0,8.40038,1.71382,11.8005,11.7322
3,float,uniform,GPU,"D | D | D | D | D | D",512,74,1.62237,0,8.40412,2.46016,12.552,12.4866
