dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,0.075392,0.002559,0.096468,200.98,201.257,201.154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,1.49274,0.00198,4.75256,1.64707,7.96296,7.89434
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,1.49446,0.00179,4.75482,1.64717,7.96744,7.89824
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,1.49242,0.002019,4.75214,1.64256,7.95814,7.88913
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,1.49178,0.00195,4.75493,1.6415,7.95769,7.89016
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,1.50051,0.00184,4.75241,1.65069,7.97312,7.90545
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,1.49603,0.00191,4.75119,1.64304,7.96058,7.89217
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,1.49174,0.00199,4.75085,1.64518,7.9577,7.88976
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,1.49594,0.002241,4.75748,1.6409,7.96226,7.89655
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,1.50381,0.002011,4.74675,1.6433,7.96194,7.89586
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,1.49078,0.0021,4.76038,1.64419,7.96782,7.89745
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,1.49514,0.00202,4.7544,1.69638,8.01674,7.94794
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,1.49008,0.002059,4.74282,1.64221,7.94555,7.87716
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,1.50045,0.001891,4.75601,1.64445,7.96995,7.90279
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,1.49101,0.001981,4.7542,1.63978,7.95414,7.88697
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,1.50208,0.00189,4.75265,1.64275,7.96688,7.89937
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,1.49792,0.0022,4.74842,1.64666,7.96282,7.89519
