dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"D | D",64,0,183.901,0,0.03546,51.6531,235.69,235.59
1,float,uniform,CPU,"D | D",512,51,0.031744,0,0.02129,0.005504,0.103439,0.058538
1,float,uniform,CPU,"D | D",512,52,0.029888,0,0.02185,0.006048,0.096449,0.057786
1,float,uniform,CPU,"D | D",512,53,0.035264,0,0.02066,0.005568,0.100069,0.061492
1,float,uniform,CPU,"D | D",512,54,0.034144,0,0.02124,0.00496,0.101659,0.060344
1,float,uniform,CPU,"D | D",512,55,0.032192,0,0.0208,0.004832,0.097619,0.057824
1,float,uniform,CPU,"D | D",512,56,0.029088,0,0.021,0.005696,0.095479,0.055784
1,float,uniform,CPU,"D | D",512,57,0.029312,0,0.02056,0.005408,0.092209,0.05528
1,float,uniform,CPU,"D | D",512,58,0.029152,0,0.020649,0.005984,0.095689,0.055785
1,float,uniform,CPU,"D | D",512,59,0.031328,0,0.02143,0.004832,0.097809,0.05759
1,float,uniform,CPU,"D | D",512,60,0.0304,0,0.021,0.00576,0.211168,0.05716
1,float,uniform,CPU,"D | D",512,61,0.029696,0,0.02132,0.004736,0.095469,0.055752
1,float,uniform,CPU,"D | D",512,62,0.030048,0,0.02107,0.005952,0.096118,0.05707
1,float,uniform,CPU,"D | D",512,63,0.029728,0,0.02069,0.004864,0.093279,0.055282
1,float,uniform,CPU,"D | D",512,64,0.032352,0,0.0207,0.006528,0.099419,0.05958
1,float,uniform,CPU,"D | D",512,65,0.03056,0,0.02093,0.004864,0.095989,0.056354
1,float,uniform,CPU,"D | D",512,66,0.03024,0,0.02094,0.005664,0.096479,0.056844
1,float,uniform,CPU,"D | D",512,67,0.02992,0,0.02106,0.006496,0.097898,0.057476
1,float,uniform,CPU,"D | D",512,68,0.030944,0,0.02204,0.005696,0.098709,0.05868
1,float,uniform,CPU,"D | D",512,69,0.029312,0,0.021509,0.00544,0.100499,0.056261
1,float,uniform,CPU,"D | D",512,70,0.029792,0,0.021009,0.004864,0.094609,0.055665
1,float,uniform,CPU,"D | D",512,71,0.030592,0,0.02061,0.004576,0.095109,0.055778
1,float,uniform,CPU,"D | D",512,72,0.032704,0,0.01718,0.006816,0.089599,0.0567
1,float,uniform,CPU,"D | D",512,73,0.031616,0,0.02052,0.0048,0.097079,0.056936
1,float,uniform,CPU,"D | D",512,74,0.029696,0,0.020869,0.005344,0.096319,0.055909
