dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,0.194592,0,0.091219,201.645,202.029,201.93
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,22.9786,0,2.03902,0.65088,25.7415,25.6685
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,23.001,0,2.04037,0.649248,25.7664,25.6906
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,23.4314,0,2.03959,0.651584,26.2149,26.1226
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,23.0376,0,2.04252,0.652864,25.8034,25.7329
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,23.374,0,2.03949,0.651392,26.1441,26.0648
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,23.1435,0,2.04138,0.652032,25.9124,25.8369
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,23.2357,0,2.04413,0.651136,26.0151,25.931
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,23.2713,0,2.04338,0.652256,26.0457,25.9669
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,23.3648,0,2.04096,0.650528,26.1367,26.0563
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,23.2004,0,2.04413,0.651808,25.9728,25.8963
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,23.2972,0,2.04258,0.651456,26.0589,25.9912
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,22.6874,0,2.0419,0.649824,25.4511,25.3791
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,23.3962,0,2.0404,0.649216,26.167,26.0858
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,23.1101,0,2.03851,0.705248,25.9236,25.8539
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,23.324,0,2.04232,0.650624,26.0948,26.0169
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,23.0147,0,2.03937,0.65184,25.7773,25.7059
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,23.2394,0,2.04261,0.807872,26.1621,26.0899
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,23.5781,0,2.04342,0.654496,26.3601,26.276
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,22.8525,0,2.04231,0.65024,25.6154,25.5451
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,23.0181,0,2.03501,0.648224,25.7724,25.7013
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,22.783,0,2.04062,0.650016,25.5469,25.4736
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,22.9175,0,2.04234,0.650432,25.6805,25.6103
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,23.0265,0,2.044,0.651584,25.7927,25.7221
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,23.2108,0,2.03835,0.651584,25.9718,25.9008
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,22.9731,0,2.04823,0.651264,25.7435,25.6726
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,23.3016,0,2.0395,0.650144,26.0696,25.9912
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,23.1607,0,2.04577,0.651904,25.9334,25.8584
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,22.6654,0,2.04567,0.651904,25.4374,25.363
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,22.6233,0,2.04386,0.649024,25.3973,25.3161
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,23.0312,0,2.04639,0.751616,25.9032,25.8292
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,23.0068,0,2.04739,0.651648,25.7753,25.7058
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,23.3525,0,2.03935,0.650112,26.1463,26.042
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,22.9872,0,2.04159,0.650624,25.7518,25.6794
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,22.9733,0,2.03893,0.653184,25.7347,25.6654
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,23.0875,0,2.03587,0.652608,25.8431,25.776
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,22.9621,0,2.04527,0.652032,25.7359,25.6594
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,23.1934,0,2.04011,0.652576,25.9566,25.8861
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,23.0299,0,2.04153,0.649888,25.787,25.7213
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,22.9884,0,2.04412,0.65088,25.7553,25.6834
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,22.9554,0,2.07746,0.654464,25.7571,25.6873
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,23.0046,0,2.04419,0.653088,25.7771,25.7019
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,23.0499,0,2.04259,0.652864,25.818,25.7454
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,23.5628,0,2.04195,0.65024,26.3327,26.255
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,22.8886,0,2.04148,0.649824,25.6494,25.5799
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,33.9835,0,3.61001,1.10448,38.7789,38.698
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,34.2931,0,3.61167,1.10515,39.0937,39.0099
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,34.0775,0,3.60964,1.1265,38.8956,38.8136
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,34.5156,0,3.60785,1.10326,39.3054,39.2267
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,34.5728,0,3.60982,1.10445,39.3677,39.2871
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,34.6133,0,3.61275,1.10461,39.414,39.3306
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,34.27,0,3.60961,1.12518,39.0819,39.0047
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,34.1252,0,3.60608,1.12307,38.9308,38.8543
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,34.169,0,3.60733,1.10323,38.9573,38.8795
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,33.9823,0,3.6073,1.10362,38.7713,38.6932
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,34.2705,0,3.6073,1.10288,39.0597,38.9807
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,34.5336,0,3.60611,1.10461,39.3268,39.2443
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,34.2554,0,3.61012,1.10269,39.0498,38.9682
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,34.516,0,3.60994,1.1327,39.336,39.2586
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,34.0898,0,3.60655,1.1049,38.8824,38.8012
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,34.7458,0,3.61617,1.10474,39.5488,39.4667
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,34.1014,0,3.60851,1.10509,38.8986,38.815
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,34.2233,0,3.60774,1.10275,39.0115,38.9338
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,34.5607,0,3.61477,1.15498,39.4092,39.3304
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,35.1964,0,3.60457,1.1031,39.9866,39.9041
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,34.4651,0,3.61145,1.10509,39.2633,39.1817
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,34.3434,0,3.60988,1.10544,39.1416,39.0587
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,34.3638,0,3.62182,1.10211,39.1703,39.0877
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,34.3835,0,3.61105,1.1153,39.1928,39.1098
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,34.0704,0,3.61018,1.10102,38.8644,38.7816
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,34.0861,0,3.60873,1.13222,38.9108,38.8271
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,34.383,0,3.61309,1.11658,39.1984,39.1127
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,34.4922,0,3.60592,1.10579,39.2848,39.2039
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,34.3605,0,3.60954,1.1065,39.1619,39.0765
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,34.0376,0,3.60973,1.41408,39.1455,39.0614
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,34.2645,0,3.61213,1.10202,39.0587,38.9786
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,34.0854,0,3.60965,1.34717,39.1292,39.0422
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,34.1293,0,3.60387,1.36253,39.1809,39.0957
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,34.6233,0,3.61167,1.10544,39.4225,39.3404
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,34.4012,0,3.61469,1.10442,39.2051,39.1203
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,34.1593,0,3.61459,1.1088,38.9648,38.8827
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,34.4525,0,3.60775,1.33347,39.4743,39.3937
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,34.6111,0,3.61466,1.33507,39.6385,39.5609
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,34.3507,0,3.61128,1.10349,39.15,39.0655
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,34.4184,0,3.61101,1.10522,39.2197,39.1347
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,34.2105,0,3.61278,1.14925,39.049,38.9726
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,34.2938,0,3.6068,1.13818,39.1182,39.0387
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,33.9509,0,3.6133,1.112,38.7576,38.6762
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,34.5756,0,3.61448,1.10528,39.3764,39.2954
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,34.7134,0,3.61335,1.10291,39.5115,39.4297
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,34.266,0,3.60881,1.16957,39.1253,39.0444
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,34.2239,0,3.61242,1.10314,39.0219,38.9394
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,34.9126,0,3.60818,1.4104,40.0091,39.9312
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,34.0281,0,3.60525,1.1409,38.8542,38.7742
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,34.3207,0,3.60861,1.10189,39.115,39.0312
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,34.0652,0,3.61536,1.11565,38.8744,38.7962
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,34.3612,0,3.61162,1.10624,39.1624,39.079
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,34.3479,0,3.61251,1.14627,39.1909,39.1067
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,34.3106,0,3.60852,1.10406,39.1014,39.0232
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,33.9044,0,3.61614,1.10627,38.7119,38.6268
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,34.129,0,3.61083,1.37962,39.1978,39.1194
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,34.0901,0,3.61262,1.10842,38.894,38.8111
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,33.9448,0,3.61047,1.17168,38.809,38.7269
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,34.1015,0,3.60719,1.10378,38.8947,38.8124
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,34.8333,0,3.60961,1.1056,39.635,39.5485
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,34.3695,0,3.62149,1.10502,39.1783,39.096
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,34.2404,0,3.61118,1.19779,39.1292,39.0494
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,34.3103,0,3.60638,1.13037,39.1309,39.047
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,34.1653,0,3.60683,1.34211,39.1933,39.1143
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,34.3138,0,3.60612,1.10269,39.1,39.0226
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,34.8008,0,3.60778,1.10678,39.5962,39.5154
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,34.2249,0,3.60994,1.10595,39.0212,38.9408
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,34.4516,0,3.61307,1.21731,39.3648,39.2819
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,34.5197,0,3.60859,1.10499,39.3185,39.2333
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,34.6432,0,3.61274,1.20317,39.539,39.4591
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,34.6158,0,3.61033,1.18384,39.4901,39.41
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,34.2999,0,3.60712,1.10579,39.092,39.0128
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,34.3435,0,3.61547,1.1041,39.14,39.063
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,34.2072,0,3.6088,1.10323,38.9993,38.9193
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,34.3366,0,3.60844,1.1063,39.1325,39.0514
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,47.5533,0,5.41391,1.66486,54.7098,54.6321
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,47.5314,0,5.41497,1.66752,54.696,54.6139
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,47.8203,0,5.41142,1.66445,54.9769,54.8961
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,47.8645,0,5.41869,1.66394,55.0283,54.9471
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,48.0219,0,5.41466,1.66509,55.1823,55.1016
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,47.6623,0,5.41624,1.66883,54.8246,54.7473
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,47.5084,0,5.41647,1.66509,54.6701,54.59
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,48.1584,0,5.41573,1.66502,55.318,55.2392
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,48.0785,0,5.41384,1.66758,55.2377,55.1599
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,47.4971,0,5.41272,1.66538,54.6564,54.5752
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,47.5701,0,5.41102,1.66422,54.727,54.6453
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,48.1189,0,5.41112,1.66333,55.2746,55.1933
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,48.1404,0,5.41287,1.6672,55.2991,55.2205
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,47.6668,0,5.4088,1.66214,54.8186,54.7377
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,47.7874,0,5.40913,1.66349,54.9402,54.86
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,47.5694,0,5.41287,1.66259,54.7247,54.6449
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,47.8643,0,5.41676,1.66637,55.0248,54.9474
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,47.539,0,5.41825,1.66816,54.706,54.6254
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,48.246,0,5.41382,1.66627,55.4132,55.3261
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,47.402,0,5.41275,1.66502,54.5599,54.4798
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,47.6426,0,5.41773,1.66707,54.8123,54.7274
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,47.6463,0,5.41496,1.66557,54.809,54.7268
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,47.5689,0,5.41591,1.66573,54.7318,54.6506
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,48.3193,0,5.41736,1.66637,55.4849,55.4031
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,48.113,0,5.41134,1.66672,55.2719,55.1911
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,48.1006,0,5.4172,1.66643,55.2723,55.1843
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,47.687,0,5.41595,1.6671,54.8507,54.77
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,47.8603,0,5.40839,1.66643,55.0122,54.9351
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,48.1586,0,5.41575,1.66518,55.319,55.2395
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,47.7353,0,5.41497,1.66678,54.8965,54.817
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,47.7321,0,5.4076,1.66902,54.8864,54.8087
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,48.0615,0,5.40635,1.66822,55.2166,55.1361
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,48.3133,0,5.41812,1.66902,55.482,55.4005
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,47.4861,0,5.41716,1.66544,54.6495,54.5687
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,47.5622,0,5.41479,1.66787,54.7249,54.6449
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,47.8671,0,5.41215,1.66349,55.0224,54.9427
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,48.4912,0,5.41343,1.66733,55.6565,55.572
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,47.9505,0,5.41219,1.66566,55.1083,55.0283
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,47.5126,0,5.41046,2.13062,55.1347,55.0537
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,47.5861,0,5.4153,1.66486,54.7469,54.6663
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,48.0166,0,5.42025,1.66915,55.1903,55.106
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,48.0756,0,5.41224,1.66429,55.2338,55.1522
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,47.5972,0,5.41454,1.66419,54.7556,54.6759
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,47.9036,0,5.41118,1.66627,55.0602,54.9811
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,47.9594,0,5.41431,1.66538,55.1209,55.039
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,47.7239,0,5.41679,1.6664,54.8907,54.8071
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,47.7025,0,5.40955,1.66365,54.8551,54.7757
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,47.7209,0,5.41905,1.66365,54.8866,54.8036
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,47.6372,0,5.41212,2.09933,55.2292,55.1486
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,47.7631,0,5.40765,1.66947,54.9196,54.8402
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,47.7902,0,5.412,1.6663,54.9469,54.8685
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,47.6784,0,5.41271,1.66656,54.8372,54.7577
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,48.0617,0,5.41349,1.66611,55.2213,55.1413
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,47.7986,0,5.41146,1.66557,54.9587,54.8756
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,47.5941,0,5.41676,1.66611,54.7585,54.677
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,47.5834,0,5.41379,1.66317,54.7455,54.6604
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,47.7971,0,5.41714,1.66784,54.9615,54.882
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,47.827,0,5.41932,1.66298,54.9873,54.9093
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,47.7546,0,5.41734,1.66221,54.9116,54.8342
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,47.7188,0,5.41111,1.66502,54.8736,54.7949
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,47.8025,0,5.41301,1.664,54.958,54.8795
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,47.66,0,5.41375,1.72678,54.8792,54.8006
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,47.7829,0,5.41819,1.66819,54.9515,54.8693
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,47.8125,0,5.41668,1.66707,54.9768,54.8962
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,47.607,0,5.41863,1.66614,54.7716,54.6917
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,47.4045,0,5.41779,1.66771,54.5732,54.49
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,47.7768,0,5.41868,1.66307,54.9393,54.8586
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,47.8749,0,5.41036,1.66768,55.0337,54.9529
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,47.8038,0,5.41168,1.66797,54.9593,54.8835
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,47.8185,0,5.41658,1.66445,54.9808,54.8996
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,47.6789,0,5.41204,1.66253,54.8336,54.7534
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,47.9191,0,5.41199,1.67024,55.0815,55.0014
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,47.8508,0,5.41231,1.6648,55.0106,54.928
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,47.7166,0,5.41011,1.66202,54.8731,54.7887
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,47.4362,0,5.41565,1.66358,54.597,54.5154
