dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,95.0883,0.00358,21.6506,1.57283,123.777,118.315
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,93.4657,0.00283,21.653,1.57581,122.171,116.697
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,93.6805,0.00245,21.6504,1.56848,122.388,116.902
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,93.8805,0.00339,21.6509,1.57325,122.58,117.108
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,94.0948,0.002651,21.6579,1.57898,122.785,117.334
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,93.4531,0.00324,21.6516,1.57517,122.159,116.683
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,93.9979,0.00284,21.6581,1.57926,122.714,117.238
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,93.4737,0.00328,21.6526,1.57418,122.178,116.704
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,94.1947,0.002779,21.6534,1.57328,122.907,117.424
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,93.8274,0.00254,21.6543,1.57363,122.538,117.058
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,94.6354,0.003109,21.6537,1.57302,123.351,117.865
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,93.4137,0.00259,21.6553,1.57546,122.135,116.647
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,94.0853,0.0027,21.6492,1.5751,122.795,117.312
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,93.4026,0.00256,21.6536,1.5783,122.13,116.637
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,94.5282,0.003019,21.6586,1.56966,123.252,117.759
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,94.2702,0.00352,21.6535,1.5721,122.973,117.499
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,93.7568,0.00367,21.6514,1.57539,122.466,116.987
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,93.3721,0.00293,21.6589,1.57507,122.104,116.609
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,94.1303,0.003061,21.6523,1.58013,122.835,117.366
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,93.7131,0.00285,21.6508,1.5719,122.412,116.939
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,93.8029,0.003279,21.6525,1.57354,122.515,117.032
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,93.8841,0.00323,21.6535,1.57923,122.597,117.12
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,94.0563,0.00265,21.6519,1.57706,122.785,117.288
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,93.7379,0.003271,21.6552,1.57312,122.447,116.969
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,93.7354,0.00273,21.6561,1.5727,122.434,116.967
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,94.3449,0.00317,21.6541,1.57725,123.061,117.579
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,93.6412,0.00336,21.6538,1.57635,122.352,116.875
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,93.2682,0.00269,21.6542,1.57699,121.98,116.502
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,94.5011,0.00387,21.6528,1.57347,123.213,117.731
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,95.0751,0.003219,21.6533,1.57571,123.781,118.307
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,93.9974,0.00316,21.6579,1.57267,122.691,117.231
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,93.74,0.00253,21.6555,1.57328,122.449,116.971
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,93.4831,0.003109,21.6533,1.57392,122.188,116.713
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,93.4734,0.003459,21.6509,1.5776,122.164,116.705
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,93.9597,0.00379,21.6518,1.57619,122.676,117.191
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,93.6476,0.00312,21.6551,1.57219,122.349,116.878
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,94.1218,0.0028,21.655,1.57338,122.822,117.353
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,94.112,0.002819,21.6553,1.57379,122.829,117.344
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,94.4721,0.00312,21.6528,1.57309,123.173,117.701
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,93.6135,0.002701,21.6517,1.5753,122.325,116.843
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,93.8584,0.00271,21.6579,1.57299,122.591,117.092
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,93.8437,0.003029,21.6512,1.57427,122.531,117.072
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,93.9539,0.00283,21.6537,1.57277,122.676,117.183
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,93.5189,0.00281,21.6562,1.5737,122.228,116.752
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,93.7916,0.00353,21.6537,1.57354,122.495,117.022
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,93.6984,0.003541,21.6539,1.57213,122.4,116.928
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,94.0268,0.0033,21.6558,1.57382,122.718,117.26
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,93.3307,0.003081,21.6552,1.57085,122.03,116.56
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,93.6365,0.00313,21.6556,1.57581,122.356,116.871
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,93.798,0.002529,21.6555,1.57546,122.519,117.032
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,93.3287,0.00322,21.6528,1.57789,122.058,116.563
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,93.3344,0.00323,21.6517,1.57075,122.023,116.56
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,93.5303,0.00397,21.6548,1.57808,122.251,116.767
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,93.884,0.002569,21.6534,1.5727,122.586,117.113
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,94.0051,0.002809,21.653,1.57357,122.705,117.234
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,94.2002,0.00313,21.6579,1.57286,122.926,117.434
