dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,0.189632,0.00299,0.112759,200.948,201.359,201.253
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,48.1772,0.0022,5.44526,1.67414,55.3885,55.2988
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,48.0972,0.0023,5.44457,1.67376,55.3088,55.2178
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,48.138,0.00215,5.44409,1.67203,55.3471,55.2562
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,48.2156,0.00229,5.44628,1.67565,55.4351,55.3399
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,48.139,0.002262,5.44481,1.67363,55.348,55.2597
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,48.0877,0.00248,5.4417,1.6761,55.2978,55.208
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,48.3745,0.002269,5.44231,1.67434,55.5835,55.4934
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,48.1767,0.00233,5.4493,1.67699,55.3936,55.3053
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,48.2895,0.002419,5.44398,1.67523,55.501,55.4111
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,47.9578,0.002279,5.45045,1.67296,55.1742,55.0834
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,48.4742,0.00228,5.44923,1.67418,55.6957,55.5999
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,48.7944,0.002509,5.447,1.6729,56.0026,55.9168
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,48.2403,0.002231,5.44455,1.67699,55.4553,55.364
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,48.0398,0.00249,5.45088,1.67494,55.2578,55.1681
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,47.9428,0.00228,5.44933,1.6743,55.1573,55.0688
