dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",64,0,182.084,0.002579,0.078918,67.3328,249.607,249.499
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,63,0.673728,0.00257,3.4661,1.56035,5.7832,5.70275
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,64,0.674368,0.00245,3.46481,1.5585,5.78106,5.70013
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,65,0.67488,0.002549,3.46678,1.55946,5.78322,5.70366
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,66,0.677824,0.002429,3.46532,1.55616,5.78261,5.70173
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,67,0.674368,0.00222,3.46514,1.55373,5.77461,5.69546
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,68,0.677472,0.002479,3.46316,1.55997,5.78392,5.70308
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,69,0.672544,0.00239,3.46558,1.55955,5.78081,5.70007
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,70,0.675072,0.00229,3.4647,1.56154,5.78066,5.7036
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,71,0.674528,0.00247,3.47078,1.55818,5.7916,5.70596
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,72,0.673952,0.00235,3.4661,1.55946,5.86898,5.70186
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,73,0.674944,0.00247,3.46625,1.55792,5.78013,5.70158
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",384,74,0.6744,0.00248,3.46528,1.55811,5.81269,5.70027
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,0,1.06826,0.00228,5.58419,2.47078,9.20479,9.12551
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,1,1.06416,0.00242,5.58653,2.46093,9.1936,9.11403
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,2,1.06358,0.00223,5.58497,2.46205,9.1914,9.11283
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,3,1.06608,0.00241,5.58922,2.46442,9.20294,9.12212
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,4,1.0679,0.002651,5.5863,2.46682,9.20404,9.12367
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,5,1.06432,0.00239,5.5789,2.4576,9.18145,9.10321
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,6,1.06426,0.00242,5.58419,2.46154,9.19311,9.1124
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,7,1.06899,0.00281,5.58467,2.46829,9.20976,9.12476
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,8,1.06614,0.00229,5.58495,2.47885,9.21484,9.13223
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,9,1.06522,0.00248,5.58727,2.45984,9.19796,9.1148
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,10,1.06467,0.00229,5.58272,2.50544,9.23477,9.15512
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,11,1.06474,0.002201,5.58316,2.46541,9.1943,9.1155
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,12,1.06509,0.00256,5.59064,2.46336,9.20364,9.12164
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,13,1.06339,0.00241,5.58049,2.46326,9.18708,9.10955
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,14,1.06611,0.0022,5.58134,2.4672,9.19588,9.11685
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,15,1.06352,0.00255,5.58765,2.47123,9.20598,9.12495
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,16,1.06454,0.002289,5.58146,2.46179,9.18965,9.11008
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,17,1.06522,0.002419,5.58296,2.46198,9.19063,9.11258
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,18,1.06582,0.002303,5.5825,2.46032,9.18685,9.11095
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,19,1.06717,0.00237,5.58029,2.49098,9.22158,9.1408
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,20,1.06454,0.00231,5.59085,2.46134,9.20557,9.11905
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,21,1.06502,0.00227,5.58389,2.46477,9.19944,9.11595
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,22,1.06637,0.00236,5.58441,2.46413,9.19547,9.11726
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,23,1.06394,0.00239,5.58138,2.46723,9.19899,9.11494
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,24,1.06512,0.00241,5.58456,2.46678,9.1986,9.11887
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,25,1.06467,0.0021,5.58541,2.46262,9.1947,9.1148
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,26,1.06381,0.002361,5.58557,2.46506,9.19353,9.11679
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,27,1.06541,0.00233,5.58149,2.46518,9.19361,9.11441
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,28,1.06563,0.00237,5.58706,2.46563,9.20115,9.12069
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,29,1.06611,0.002581,5.57981,2.46461,9.19394,9.11311
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,30,1.06426,0.00235,5.58365,2.4625,9.19034,9.11275
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,31,1.06323,0.00223,5.58596,2.46429,9.19337,9.11571
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,32,1.06368,0.00232,5.58642,2.45958,9.19469,9.112
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,33,1.06448,0.00208,5.58262,2.50029,9.22793,9.14947
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,34,1.06362,0.00214,5.58383,2.46669,9.19613,9.11627
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,35,1.06854,0.0024,5.58326,2.46445,9.19506,9.11865
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,36,1.06352,0.00207,5.58137,2.46493,9.19402,9.11189
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,37,1.06771,0.00253,5.58519,2.4623,9.19625,9.11773
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,38,1.06838,0.00242,5.58374,2.4585,9.19343,9.11304
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,39,1.06608,0.00232,5.58242,2.46416,9.20068,9.11498
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,40,1.06746,0.0023,5.58423,2.45955,9.19141,9.11353
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,41,1.06531,0.00245,5.58514,2.46074,9.19338,9.11364
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,42,1.06618,0.00244,5.57631,2.46547,9.19324,9.1104
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,43,1.06493,0.00236,5.58282,2.4623,9.19286,9.11241
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,44,1.06573,0.002342,5.59234,2.46422,9.20752,9.12463
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,45,1.06752,0.00239,5.58528,2.46608,9.19898,9.12127
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,46,1.06362,0.002259,5.58294,2.46102,9.18883,9.10984
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,47,1.07021,0.00221,5.58642,2.46653,9.20559,9.12536
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,48,1.06701,0.00234,5.58844,2.46874,9.20692,9.12652
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,49,1.06544,0.00218,5.58421,2.4657,9.19767,9.11752
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,50,1.06563,0.00224,5.58538,2.47194,9.20519,9.12519
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,51,1.06944,0.0022,5.58196,2.46314,9.20134,9.11673
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,52,1.06518,0.0021,5.58543,2.46435,9.1984,9.11706
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,53,1.06288,0.00239,5.58514,2.46218,9.19681,9.11258
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,54,1.06618,0.00233,5.58616,2.46141,9.19303,9.11607
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,55,1.06621,0.00246,5.5806,2.46422,9.19467,9.11349
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,56,1.06509,0.002399,5.58728,2.46502,9.1992,9.11979
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,57,1.06666,0.00222,5.5889,2.4649,9.20207,9.12267
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,58,1.06499,0.002171,5.5834,2.46394,9.19539,9.1145
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,59,1.06704,0.002079,5.58373,2.46749,9.2019,9.12033
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,60,1.06339,0.00218,5.58602,2.45997,9.19239,9.11156
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,61,1.06458,0.00218,5.58362,2.46131,9.19198,9.11168
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,62,1.06637,0.00239,5.57848,2.45962,9.19027,9.10685
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,63,1.06454,0.00229,5.58366,2.47462,9.20413,9.12511
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,64,1.06349,0.0023,5.58616,2.46397,9.19682,9.11591
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,65,1.0615,0.00232,5.58564,2.48627,9.2156,9.13573
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,66,1.06451,0.00221,5.58185,2.46202,9.18954,9.11058
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,67,1.06534,0.00226,5.58615,2.46413,9.1962,9.11788
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,68,1.06499,0.00223,5.5855,2.47187,9.21067,9.12459
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,69,1.06541,0.00219,5.58102,2.46035,9.19523,9.10897
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,70,1.06848,0.00254,5.5814,2.46666,9.19879,9.11907
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,71,1.06438,0.00222,5.58814,2.46157,9.19841,9.11631
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,72,1.06458,0.00213,5.58356,2.46374,9.19069,9.11401
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,73,1.06499,0.00239,5.58492,2.50717,9.23728,9.15947
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",448,74,1.06416,0.00221,5.58046,2.46026,9.18489,9.10709
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,0,1.61622,0.00199,8.2325,3.67619,13.607,13.5269
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,1,1.61072,0.002091,8.24075,3.66429,13.605,13.5178
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,2,1.61126,0.00209,8.23044,3.69955,13.6241,13.5433
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,3,1.6121,0.00207,8.24164,3.66592,13.6029,13.5217
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,4,1.60992,0.00222,8.23436,3.66675,13.596,13.5132
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,5,1.61117,0.00197,8.24186,3.67062,13.6092,13.5256
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,6,1.60934,0.00204,8.22693,3.67994,13.6014,13.5182
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,7,1.61078,0.00206,8.23626,3.66717,13.5984,13.5163
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,8,1.6136,0.002129,8.23542,3.66982,13.6081,13.521
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,9,1.61213,0.002,8.24139,3.6615,13.5988,13.517
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,10,1.61222,0.002321,8.22962,3.67456,13.6023,13.5187
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,11,1.61149,0.00224,8.23351,3.66826,13.5967,13.5155
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,12,1.60938,0.002132,8.22984,3.66525,13.5892,13.5066
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,13,1.60954,0.002149,8.24342,3.66563,13.6051,13.5207
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,14,1.608,0.00225,8.22928,3.66205,13.5859,13.5016
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,15,1.61005,0.00219,8.22864,3.67965,13.6036,13.5205
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,16,1.61283,0.00218,8.23005,3.67856,13.6059,13.5236
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,17,1.61101,0.002319,8.23664,3.66227,13.5951,13.5122
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,18,1.61008,0.00212,8.23828,3.66467,13.5986,13.5151
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,19,1.60893,0.00206,8.23682,3.66416,13.5941,13.512
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,20,1.60899,0.00209,8.22968,3.66416,13.5907,13.5049
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,21,1.61085,0.00216,8.24676,3.65405,13.5986,13.5138
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,22,1.60922,0.00223,8.24683,3.65517,13.5963,13.5134
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,23,1.61366,0.00228,8.22843,3.66909,13.5964,13.5135
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,24,1.60925,0.00211,8.23579,3.68304,13.6138,13.5302
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,25,1.6112,0.002139,8.23624,3.66765,13.6035,13.5172
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,26,1.61046,0.00216,8.23626,3.68573,13.6153,13.5346
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,27,1.61101,0.00217,8.23055,3.68182,13.6092,13.5255
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,28,1.61328,0.00224,8.23117,3.67219,13.6038,13.5189
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,29,1.61251,0.0024,8.23266,3.67504,13.606,13.5226
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,30,1.6112,0.00216,8.24727,3.66896,13.6126,13.5296
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,31,1.6121,0.00217,8.2367,3.65629,13.5901,13.5073
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,32,1.61098,0.002149,8.23546,3.69584,13.6341,13.5444
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,33,1.61392,0.00216,8.23216,3.67082,13.6075,13.5191
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,34,1.6097,0.0021,8.23793,3.67818,13.6134,13.5279
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,35,1.60877,0.00213,8.23116,3.66669,13.592,13.5087
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,36,1.60858,0.00203,8.23034,3.68534,13.607,13.5263
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,37,1.61075,0.00237,8.23008,3.68192,13.6107,13.5251
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,38,1.60902,0.00221,8.23115,3.67955,13.6019,13.5219
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,39,1.60672,0.002421,8.23092,3.68102,13.6034,13.5211
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,40,1.61178,0.0021,8.23573,3.67245,13.6005,13.522
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,41,1.61072,0.00216,8.23741,3.69216,13.6242,13.5424
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,42,1.61069,0.002219,8.23108,3.66867,13.5944,13.5127
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,43,1.61507,0.002441,8.23154,3.68227,13.6164,13.5313
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,44,1.60992,0.00197,8.2453,3.6641,13.6028,13.5213
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,45,1.60675,0.002251,8.24748,3.6615,13.5998,13.518
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,46,1.61011,0.00204,8.22808,3.67491,13.599,13.5151
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,47,1.60771,0.00191,8.24391,3.66598,13.6004,13.5195
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,48,1.60966,0.002011,8.23489,3.66931,13.596,13.5159
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,49,1.60982,0.00201,8.23407,3.66771,13.5947,13.5136
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,50,1.6087,0.00201,8.236,3.66294,13.5893,13.5097
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,51,1.60931,0.00205,8.23986,3.7041,13.6336,13.5553
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,52,1.60813,0.002108,8.23248,3.68307,13.6104,13.5258
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,53,1.60909,0.00223,8.22929,3.67104,13.5957,13.5116
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,54,1.61075,0.002171,8.23202,3.68339,13.6076,13.5283
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,55,1.60806,0.00209,8.23221,3.6695,13.5919,13.5119
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,56,1.61002,0.00222,8.24605,3.69549,13.6325,13.5538
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,57,1.61318,0.002021,8.23658,3.65917,13.5931,13.5109
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,58,1.61027,0.00213,8.24929,3.66458,13.6069,13.5263
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,59,1.61136,0.002119,8.2312,3.73309,13.6571,13.5778
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,60,1.6103,0.00215,8.24092,3.67267,13.6061,13.526
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,61,1.6095,0.00215,8.2308,3.66486,13.5898,13.5073
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,62,1.61018,0.00214,8.23978,3.67322,13.6048,13.5253
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,63,1.60922,0.0022,8.23258,3.66506,13.5897,13.509
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,64,1.61094,0.00216,8.23611,3.66109,13.5903,13.5103
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,65,1.61034,0.00202,8.23423,3.67136,13.5981,13.5179
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,66,1.60806,0.00201,8.2361,3.672,13.5984,13.5182
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,67,1.61034,0.002109,8.23462,3.68586,13.6146,13.5329
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,68,1.61053,0.00207,8.23838,3.6713,13.6028,13.5223
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,69,1.61018,0.00225,8.23129,3.67898,13.6027,13.5227
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,70,1.61155,0.0023,8.23131,3.6696,13.5962,13.5148
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,71,1.61002,0.00218,8.23502,3.66973,13.5989,13.5169
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,72,1.60867,0.00204,8.23,3.65776,13.5839,13.4985
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,73,1.61434,0.00226,8.23168,3.69885,13.629,13.5471
3,float,uniform,GPU,"P | P | P | P | Ns | Ns",512,74,1.61171,0.00223,8.24104,3.66246,13.5996,13.5174
