dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"Ds | Ns",64,0,183.507,0,0.053829,51.6841,235.346,235.245
1,double,uniform,GPU,"Ds | Ns",512,6,0.011424,0,0.041879,0.008736,0.095769,0.062039
1,double,uniform,GPU,"Ds | Ns",512,7,0.012864,0,0.041569,0.008832,0.100199,0.063265
1,double,uniform,GPU,"Ds | Ns",512,8,0.010144,0,0.0418,0.009536,0.096139,0.06148
1,double,uniform,GPU,"Ds | Ns",512,9,0.011616,0,0.041559,0.008672,0.097209,0.061847
1,double,uniform,GPU,"Ds | Ns",512,10,0.012192,0,0.041659,0.008736,0.096709,0.062587
1,double,uniform,GPU,"Ds | Ns",512,11,0.01152,0,0.04245,0.007584,0.103669,0.061554
1,double,uniform,GPU,"Ds | Ns",512,12,0.011584,0,0.04196,0.009408,0.098079,0.062952
1,double,uniform,GPU,"Ds | Ns",512,13,0.013696,0,0.038429,0.009824,0.092489,0.061949
1,double,uniform,GPU,"Ds | Ns",512,14,0.010976,0,0.042079,0.009024,0.096529,0.062079
1,double,uniform,GPU,"Ds | Ns",512,15,0.010912,0,0.03812,0.010144,0.086939,0.059176
1,double,uniform,GPU,"Ds | Ns",512,16,0.010688,0,0.04207,0.008544,0.094909,0.061302
1,double,uniform,GPU,"Ds | Ns",512,17,0.01216,0,0.04155,0.007616,0.09667,0.061326
1,double,uniform,GPU,"Ds | Ns",512,18,0.013472,0,0.041919,0.008192,0.099199,0.063583
1,double,uniform,GPU,"Ds | Ns",512,19,0.011488,0,0.04254,0.008672,0.098219,0.0627
1,double,uniform,GPU,"Ds | Ns",512,20,0.011296,0,0.041909,0.008512,0.095259,0.061717
1,double,uniform,GPU,"Ds | Ns",512,21,0.012448,0,0.04173,0.00944,0.098999,0.063618
1,double,uniform,GPU,"Ds | Ns",512,22,0.01184,0,0.041959,0.008576,0.095999,0.062375
1,double,uniform,GPU,"Ds | Ns",512,23,0.012,0,0.042009,0.00832,0.097949,0.062329
1,double,uniform,GPU,"Ds | Ns",512,24,0.012224,0,0.04152,0.008832,0.096789,0.062576
1,double,uniform,GPU,"Ds | Ns",512,25,0.011072,0,0.041279,0.00928,0.095609,0.061631
1,double,uniform,GPU,"Ds | Ns",512,26,0.0128,0,0.04162,0.008384,0.097809,0.062804
1,double,uniform,GPU,"Ds | Ns",512,27,0.01296,0,0.038229,0.009248,0.088519,0.060437
1,double,uniform,GPU,"Ds | Ns",512,28,0.012672,0,0.04176,0.0088,0.191818,0.063232
1,double,uniform,GPU,"Ds | Ns",512,29,0.012224,0,0.04166,0.008832,0.096769,0.062716
1,double,uniform,GPU,"Ds | Ns",512,30,0.011488,0,0.041549,0.00896,0.095919,0.061997
1,double,uniform,GPU,"Ds | Ns",512,31,0.010848,0,0.04202,0.009376,0.09591,0.062244
1,double,uniform,GPU,"Ds | Ns",512,32,0.01136,0,0.04125,0.0096,0.096129,0.06221
1,double,uniform,GPU,"Ds | Ns",512,33,0.01168,0,0.04185,0.009024,0.095979,0.062554
1,double,uniform,GPU,"Ds | Ns",512,34,0.01248,0,0.04189,0.008896,0.097149,0.063266
1,double,uniform,GPU,"Ds | Ns",512,35,0.01184,0,0.04204,0.008352,0.097469,0.062232
1,double,uniform,GPU,"Ds | Ns",512,36,0.011712,0,0.04141,0.008896,0.095959,0.062018
1,double,uniform,GPU,"Ds | Ns",512,37,0.012192,0,0.041929,0.008288,0.096989,0.062409
1,double,uniform,GPU,"Ds | Ns",512,38,0.01072,0,0.041839,0.009216,0.095999,0.061775
1,double,uniform,GPU,"Ds | Ns",512,39,0.01296,0,0.041839,0.008544,0.098369,0.063343
1,double,uniform,GPU,"Ds | Ns",512,40,0.011008,0,0.04192,0.009216,0.097329,0.062144
1,double,uniform,GPU,"Ds | Ns",512,41,0.010176,0,0.04118,0.007936,0.09561,0.059292
1,double,uniform,GPU,"Ds | Ns",512,42,0.010272,0,0.041429,0.009312,0.094529,0.061013
1,double,uniform,GPU,"Ds | Ns",512,43,0.012096,0,0.041849,0.008768,0.097009,0.062713
1,double,uniform,GPU,"Ds | Ns",512,44,0.013728,0,0.041369,0.009184,0.098789,0.064281
1,double,uniform,GPU,"Ds | Ns",512,45,0.010912,0,0.04162,0.009056,0.095229,0.061588
1,double,uniform,GPU,"Ds | Ns",512,46,0.011424,0,0.04263,0.009056,0.222838,0.06311
1,double,uniform,GPU,"Ds | Ns",512,47,0.011232,0,0.041479,0.00896,0.096929,0.061671
1,double,uniform,GPU,"Ds | Ns",512,48,0.011968,0,0.04214,0.00896,0.098279,0.063068
1,double,uniform,GPU,"Ds | Ns",512,49,0.010784,0,0.041899,0.009696,0.095029,0.062379
1,double,uniform,GPU,"Ds | Ns",512,50,0.012224,0,0.04208,0.00832,0.096329,0.062624
1,double,uniform,GPU,"Ds | Ns",512,51,0.013536,0,0.04146,0.009056,0.098429,0.064052
1,double,uniform,GPU,"Ds | Ns",512,52,0.011392,0,0.041849,0.008768,0.096119,0.062009
1,double,uniform,GPU,"Ds | Ns",512,53,0.014016,0,0.04154,0.008224,0.099089,0.06378
1,double,uniform,GPU,"Ds | Ns",512,54,0.012384,0,0.04234,0.009088,0.104489,0.063812
1,double,uniform,GPU,"Ds | Ns",512,55,0.011168,0,0.342327,0.0096,0.398415,0.363095
1,double,uniform,GPU,"Ds | Ns",512,56,0.011648,0,0.041949,0.008064,0.096459,0.061661
1,double,uniform,GPU,"Ds | Ns",512,57,0.01248,0,0.041549,0.009088,0.097199,0.063117
1,double,uniform,GPU,"Ds | Ns",512,58,0.011072,0,0.041789,0.008448,0.095229,0.061309
1,double,uniform,GPU,"Ds | Ns",512,59,0.012352,0,0.03799,0.009632,0.09027,0.059974
1,double,uniform,GPU,"Ds | Ns",512,60,0.01328,0,0.04147,0.00912,0.097739,0.06387
1,double,uniform,GPU,"Ds | Ns",512,61,0.012192,0,0.04208,0.008608,0.096409,0.06288
1,double,uniform,GPU,"Ds | Ns",512,62,0.009696,0,0.042068,0.009312,0.095979,0.061076
1,double,uniform,GPU,"Ds | Ns",512,63,0.01376,0,0.04179,0.00912,0.099649,0.06467
1,double,uniform,GPU,"Ds | Ns",512,64,0.010752,0,0.04147,0.0088,0.095179,0.061022
1,double,uniform,GPU,"Ds | Ns",512,65,0.012416,0,0.04226,0.008928,0.098189,0.063604
1,double,uniform,GPU,"Ds | Ns",512,66,0.012544,0,0.041889,0.00848,0.098159,0.062913
1,double,uniform,GPU,"Ds | Ns",512,67,0.01072,0,0.04221,0.00912,0.097399,0.06205
1,double,uniform,GPU,"Ds | Ns",512,68,0.01264,0,0.04144,0.008896,0.097959,0.062976
1,double,uniform,GPU,"Ds | Ns",512,69,0.014816,0,0.041639,0.008992,0.196228,0.065447
1,double,uniform,GPU,"Ds | Ns",512,70,0.011968,0,0.041979,0.008832,0.096469,0.062779
1,double,uniform,GPU,"Ds | Ns",512,71,0.012224,0,0.0415,0.009024,0.096819,0.062748
1,double,uniform,GPU,"Ds | Ns",512,72,0.012672,0,0.041559,0.0096,0.098099,0.063831
1,double,uniform,GPU,"Ds | Ns",512,73,0.010528,0,0.04244,0.008672,0.095969,0.06164
1,double,uniform,GPU,"Ds | Ns",512,74,0.012416,0,0.04153,0.009184,0.096949,0.06313
