dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,0.075904,0.003131,0.060969,52.1897,263.74,52.3297
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,1.48733,0.00292,3.09706,0.95008,8.213,5.53739
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,1.49165,0.00297,3.10365,0.951136,8.22409,5.54941
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,1.48694,0.00283,3.10036,0.953184,8.21306,5.54331
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,1.4919,0.00273,3.10182,0.950816,8.24556,5.54728
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,1.49011,0.00299,3.10234,0.960704,8.23076,5.55614
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,1.48842,0.002591,3.09635,0.961824,8.22915,5.54919
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,1.49149,0.00194,3.10412,0.943168,8.21101,5.54071
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,1.48662,0.00279,3.10106,0.947936,8.20174,5.53841
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,1.48918,0.00209,3.10014,0.958528,8.21298,5.54995
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,1.48752,0.00201,3.09862,0.936192,8.19254,5.52435
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,1.48813,0.00246,3.10348,0.947168,8.21916,5.54123
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,1.49075,0.0026,3.10167,0.946592,8.19834,5.54161
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,1.49136,0.00265,3.10022,0.94688,8.22156,5.54111
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,1.48995,0.00244,3.10173,0.948832,8.20537,5.54295
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,1.48557,0.00189,3.10202,0.948576,8.21597,5.53806
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,1.48666,0.00205,3.10247,0.953536,8.20233,5.54472
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,1.49366,0.00247,3.10002,0.94048,8.20565,5.53664
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,1.48698,0.002388,3.10015,0.953472,8.22335,5.54298
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,1.49014,0.0024,3.09903,0.95424,8.21492,5.54581
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,1.4897,0.00218,3.1027,0.955008,8.21545,5.54958
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,1.48653,0.002191,3.10108,0.953312,8.22109,5.54311
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,1.48854,0.00221,3.10118,0.95104,8.21417,5.54298
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,1.4921,0.00207,3.0995,0.95888,8.22919,5.55255
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,1.49008,0.00196,3.10274,0.955456,8.21634,5.55023
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,1.49155,0.00218,3.09901,0.946432,8.20639,5.53918
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,1.48982,0.00254,3.1023,0.952672,8.21209,5.54734
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,1.48973,0.00192,3.09943,0.953024,8.22837,5.54411
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,1.48842,0.00213,3.10343,0.951616,8.21994,5.54559
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,1.48883,0.002,3.10044,0.945728,8.21411,5.537
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,1.49142,0.00212,3.10223,0.955296,8.23945,5.55106
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,1.4921,0.00232,3.10221,0.96272,8.23393,5.55935
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,1.4919,0.002349,3.09918,0.952224,8.22504,5.54566
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,1.48909,0.00218,3.09924,0.954432,8.21107,5.54494
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,1.48678,0.002,3.10098,0.950368,8.20633,5.54014
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,1.48925,0.00211,3.09801,0.95328,8.20612,5.54265
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,1.49046,0.00229,3.10101,0.947456,8.20486,5.54122
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,1.48762,0.00217,3.1029,0.955552,8.22905,5.54824
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,1.49014,0.00217,3.10068,0.952128,8.23021,5.54512
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,1.488,0.00217,3.09837,0.949696,8.20329,5.53824
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,1.48765,0.00201,3.10074,0.946976,8.20192,5.53738
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,1.49398,0.00236,3.10218,0.956832,8.22628,5.55535
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,1.48938,0.002439,3.10396,0.954656,8.23811,5.55043
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,1.4888,0.002389,3.09968,0.960512,8.21186,5.55138
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,1.4895,0.00303,3.10045,0.952128,8.21162,5.54511
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,1.49392,0.00235,3.10515,0.956544,8.23379,5.55797
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,1.48784,0.002428,3.10186,0.946784,8.2141,5.53891
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,1.48643,0.002509,3.10013,0.95712,8.22505,5.54619
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,1.48909,0.002619,3.10463,0.94848,8.21824,5.54481
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,1.49114,0.00188,3.09712,0.949664,8.21473,5.5398
