dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",64,0,0.075808,0,0.086449,199.683,199.942,199.845
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,10,0.010432,0,0.091229,0.013088,0.158558,0.114749
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,11,0.011808,0,0.091859,0.0128,0.162328,0.116467
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,12,0.010464,0,0.092918,0.012672,0.161468,0.116054
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,13,0.011776,0,0.09208,0.01344,0.161389,0.117296
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,14,0.010752,0,0.088468,0.014208,0.150428,0.113428
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,15,0.010944,0,0.087859,0.014368,0.154289,0.113171
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,16,0.010432,0,0.092179,0.013696,0.160208,0.116307
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,17,0.010592,0,0.09185,0.0136,0.160148,0.116042
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,18,0.010528,0,0.091759,0.013376,0.158958,0.115663
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,19,0.011552,0,0.091738,0.013088,0.160848,0.116378
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,20,0.01024,0,0.092329,0.015552,0.163079,0.118121
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,21,0.009568,0,0.087918,0.014816,0.152378,0.112302
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,22,0.011072,0,0.091549,0.013056,0.160518,0.115677
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,23,0.009984,0,0.091289,0.012032,0.158268,0.113305
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,24,0.010944,0,0.091779,0.012448,0.159598,0.115171
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,25,0.01024,0,0.091449,0.012448,0.158568,0.114137
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,26,0.011264,0,0.091759,0.012544,0.159819,0.115567
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,27,0.012064,0,0.088519,0.015872,0.153549,0.116455
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,28,0.010592,0,0.091749,0.012416,0.159269,0.114757
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,29,0.011328,0,0.091709,0.013376,0.159878,0.116413
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,30,0.011616,0,0.091619,0.013408,0.159879,0.116643
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,31,0.017376,0,0.091518,0.012736,0.165208,0.12163
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,32,0.011808,0,0.092049,0.012672,0.162359,0.116529
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,33,0.011232,0,0.088829,0.016128,0.156088,0.116189
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,34,0.010144,0,0.091719,0.01344,0.159979,0.115303
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,35,0.0128,0,0.091429,0.01264,0.164689,0.116869
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,36,0.01088,0,0.091449,0.016,0.163418,0.118329
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,37,0.01056,0,0.0924,0.012512,0.159249,0.115472
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,38,0.009696,0,0.091269,0.01392,0.159518,0.114885
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,39,0.01344,0,0.092438,0.013632,0.164128,0.11951
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,40,0.011104,0,0.091418,0.01184,0.159388,0.114362
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,41,0.012128,0,0.091849,0.01728,0.165258,0.121257
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,42,0.011136,0,0.092088,0.01472,0.162588,0.117944
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,43,0.010592,0,0.091919,0.012576,0.160018,0.115087
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,44,0.011552,0,0.092149,0.015008,0.162688,0.118709
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,45,0.010304,0,0.09206,0.013696,0.244657,0.11606
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,46,0.011616,0,0.092369,0.01552,0.163438,0.119505
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,47,0.012896,0,0.09165,0.013312,0.161688,0.117858
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,48,0.011808,0,0.091449,0.01264,0.160189,0.115897
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,49,0.010592,0,0.091568,0.012128,0.157848,0.114288
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,50,0.010432,0,0.091469,0.012576,0.158878,0.114477
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,51,0.010016,0,0.0917,0.013632,0.159328,0.115348
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,52,0.011008,0,0.091659,0.011552,0.158408,0.114219
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,53,0.00992,0,0.091549,0.012352,0.158238,0.113821
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,54,0.01056,0,0.091519,0.014304,0.161108,0.116383
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,55,0.011232,0,0.091189,0.014784,0.160738,0.117205
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,56,0.010784,0,0.151428,0.012032,0.218847,0.174244
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,57,0.011072,0,0.09125,0.01328,0.160208,0.115602
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,58,0.0112,0,0.092069,0.012544,0.159588,0.115813
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,59,0.011936,0,0.091459,0.011872,0.160358,0.115267
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,60,0.012256,0,0.092238,0.013536,0.161968,0.11803
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,61,0.011904,0,0.090929,0.012736,0.160168,0.115569
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,62,0.01456,0,0.092099,0.01344,0.163898,0.120099
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,63,0.012544,0,0.099728,0.016256,0.171598,0.128528
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,64,0.014496,0,0.092289,0.01328,0.164368,0.120065
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,65,0.01024,0,0.091839,0.012384,0.158938,0.114463
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,66,0.010336,0,0.09178,0.013344,0.160029,0.11546
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,67,0.0112,0,0.092059,0.013792,0.160968,0.117051
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,68,0.011712,0,0.092129,0.013216,0.160968,0.117057
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,69,0.010304,0,0.088189,0.015328,0.153608,0.113821
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,70,0.009664,0,0.091858,0.01328,0.158968,0.114802
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,71,0.010688,0,0.091778,0.014336,0.160998,0.116802
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,72,0.01056,0,0.091939,0.01312,0.159318,0.115619
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,73,0.011072,0,0.092,0.011552,0.159429,0.114624
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,74,0.010496,0,0.087799,0.014464,0.149109,0.112759
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,0,0.021152,0,0.098848,0.020864,0.194878,0.140864
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,1,0.021024,0,0.092889,0.01504,0.181268,0.128953
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,2,0.021248,0,0.092078,0.014496,0.180268,0.127822
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,3,0.02144,0,0.09971,0.012736,0.186688,0.133886
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,4,0.014688,0,0.092779,0.014688,0.175008,0.122155
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,5,0.01232,0,0.092699,0.014304,0.172479,0.119323
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,6,0.021184,0,0.092519,0.012864,0.179198,0.126567
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,7,0.01216,0,0.093009,0.01648,0.173918,0.121649
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,8,0.01408,0,0.092929,0.015968,0.175178,0.122977
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,9,0.021632,0,0.09224,0.014336,0.181448,0.128208
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,10,0.021664,0,0.093019,0.014528,0.224578,0.129211
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,11,0.021568,0,0.092338,0.014208,0.180818,0.128114
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,12,0.019136,0,0.092849,0.01536,0.180448,0.127345
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,13,0.013856,0,0.092408,0.014304,0.172078,0.120568
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,14,0.012864,0,0.092459,0.014112,0.172058,0.119435
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,15,0.01968,0,0.092319,0.014432,0.178808,0.126431
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,16,0.021504,0,0.092608,0.014368,0.180408,0.12848
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,17,0.021216,0,0.092679,0.012448,0.179258,0.126343
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,18,0.014176,0,0.092718,0.012512,0.172108,0.119406
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,19,0.02128,0,0.092519,0.014976,0.181709,0.128775
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,20,0.014848,0,0.09299,0.013216,0.173589,0.121054
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,21,0.014592,0,0.092309,0.014272,0.173729,0.121173
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,22,0.01424,0,0.092468,0.014656,0.174288,0.121364
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,23,0.020704,0,0.092639,0.015296,0.179968,0.128639
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,24,0.014496,0,0.093159,0.011968,0.174578,0.119623
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,25,0.013696,0,0.092729,0.013824,0.173018,0.120249
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,26,0.020704,0,0.09307,0.012672,0.178758,0.126446
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,27,0.020832,0,0.092309,0.014368,0.179938,0.127509
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,28,0.026336,0,0.100658,0.021376,0.202488,0.14837
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,29,0.012448,0,0.093799,0.01424,0.173008,0.120487
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,30,0.013856,0,0.093279,0.013664,0.174028,0.120799
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,31,0.01456,0,0.092959,0.015168,0.175558,0.122687
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,32,0.022528,0,0.09299,0.016064,0.276328,0.131582
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,33,0.02256,0,0.092998,0.015424,0.183928,0.130982
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,34,0.013792,0,0.093329,0.01376,0.173718,0.120881
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,35,0.013952,0,0.093138,0.014592,0.174648,0.121682
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,36,0.01952,0,0.09271,0.012768,0.177589,0.124998
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,37,0.019072,0,0.09283,0.015712,0.180089,0.127614
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,38,0.02176,0,0.092819,0.014496,0.181928,0.129075
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,39,0.014208,0,0.092629,0.01408,0.173348,0.120917
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,40,0.01392,0,0.09247,0.014112,0.173258,0.120502
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,41,0.014048,0,0.092788,0.015136,0.174758,0.121972
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,42,0.012768,0,0.092429,0.013216,0.170498,0.118413
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,43,0.013728,0,0.0927,0.013728,0.172687,0.120156
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,44,0.020064,0,0.092689,0.0128,0.184158,0.125553
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,45,0.014112,0,0.092808,0.0136,0.173178,0.12052
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,46,0.011808,0,0.092929,0.012192,0.169578,0.116929
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,47,0.02144,0,0.093488,0.015776,0.183928,0.130704
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,48,0.020192,0,0.09283,0.01488,0.180309,0.127902
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,49,0.015168,0,0.093219,0.013472,0.175098,0.121859
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,50,0.020544,0,0.092449,0.014464,0.179588,0.127457
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,51,0.021248,0,0.092839,0.013888,0.180498,0.127975
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,52,0.021056,0,0.092688,0.014336,0.180068,0.12808
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,53,0.019808,0,0.09251,0.014336,0.178758,0.126654
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,54,0.021632,0,0.093398,0.013152,0.180508,0.128182
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,55,0.021344,0,0.092468,0.013376,0.179438,0.127188
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,56,0.011936,0,0.170508,0.016288,0.250787,0.198732
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,57,0.021216,0,0.092339,0.014752,0.180188,0.128307
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,58,0.01888,0,0.093189,0.0152,0.180018,0.127269
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,59,0.020864,0,0.092609,0.01296,0.178998,0.126433
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,60,0.01424,0,0.093988,0.013984,0.174798,0.122212
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,61,0.01392,0,0.09315,0.015616,0.174259,0.122686
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,62,0.019968,0,0.092609,0.01312,0.182478,0.125697
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,63,0.014432,0,0.092708,0.014144,0.174618,0.121284
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,64,0.011904,0,0.092789,0.012736,0.169808,0.117429
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,65,0.021024,0,0.092308,0.014464,0.185468,0.127796
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,66,0.014464,0,0.092569,0.01392,0.173358,0.120953
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,67,0.020896,0,0.092449,0.012672,0.178928,0.126017
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,68,0.021312,0,0.092528,0.013952,0.180318,0.127792
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,69,0.013344,0,0.092898,0.012768,0.171068,0.11901
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,70,0.019328,0,0.09273,0.014816,0.179558,0.126874
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,71,0.013952,0,0.092889,0.012736,0.175868,0.119577
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,72,0.01456,0,0.092579,0.014592,0.173168,0.121731
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,73,0.020064,0,0.093229,0.01424,0.181178,0.127533
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",512,74,0.013696,0,0.093328,0.014048,0.172258,0.121072
