dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",64,0,183.127,0,0.046729,51.8809,235.15,235.055
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,11,0.008832,0,0.02458,0.008608,0.089689,0.04202
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,12,0.006688,0,0.02442,0.008512,0.086949,0.03962
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,13,0.009216,0,0.024629,0.008224,0.089999,0.042069
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,14,0.007584,0,0.02484,0.007872,0.087709,0.040296
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,15,0.00736,0,0.02436,0.00944,0.087869,0.04116
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,16,0.0072,0,0.021519,0.011072,0.079569,0.039791
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,17,0.005984,0,0.02442,0.008512,0.087569,0.038916
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,18,0.008448,0,0.02445,0.008608,0.088769,0.041506
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,19,0.007424,0,0.02492,0.008256,0.088419,0.0406
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,20,0.00768,0,0.02476,0.008256,0.086729,0.040696
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,21,0.010112,0,0.0247,0.007488,0.090209,0.0423
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,22,0.009408,0,0.02573,0.008416,0.090579,0.043554
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,23,0.008992,0,0.020759,0.01008,0.079359,0.039831
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,24,0.005792,0,0.02458,0.008672,0.086469,0.039044
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,25,0.008896,0,0.024929,0.008448,0.089899,0.042273
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,26,0.00576,0,0.02444,0.007968,0.086529,0.038168
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,27,0.00656,0,0.02471,0.009088,0.088409,0.040358
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,28,0.006272,0,0.02471,0.008416,0.085908,0.039398
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,29,0.007136,0,0.0252,0.007872,0.085959,0.040208
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,30,0.006592,0,0.02505,0.00896,0.088419,0.040602
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,31,0.006976,0,0.02433,0.008672,0.087419,0.039978
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,32,0.009312,0,0.02551,0.008768,0.090448,0.04359
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,33,0.00624,0,0.024779,0.0088,0.087709,0.039819
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,34,0.006496,0,0.02417,0.008672,0.086139,0.039338
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,35,0.005568,0,0.0246,0.009504,0.086199,0.039672
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,36,0.009152,0,0.02492,0.009312,0.090688,0.043384
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,37,0.0096,0,0.024531,0.008448,0.090419,0.042579
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,38,0.007072,0,0.02481,0.009312,0.087839,0.041194
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,39,0.008608,0,0.024531,0.009312,0.090849,0.042451
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,40,0.007808,0,0.02506,0.009088,0.089159,0.041956
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,41,0.007136,0,0.024189,0.008448,0.085779,0.039773
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,42,0.008096,0,0.02459,0.009696,0.281927,0.042382
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,43,0.005888,0,0.024369,0.009536,0.087669,0.039793
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,44,0.007616,0,0.02454,0.00672,0.088399,0.038876
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,45,0.008256,0,0.024949,0.009696,0.090629,0.042901
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,46,0.006656,0,0.02454,0.00704,0.087539,0.038236
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,47,0.00688,0,0.024919,0.008064,0.085489,0.039863
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,48,0.00912,0,0.02464,0.008928,0.090348,0.042688
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,49,0.006592,0,0.02442,0.00864,0.087249,0.039652
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,50,0.006272,0,0.02471,0.008448,0.086899,0.03943
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,51,0.005664,0,0.02484,0.00848,0.086209,0.038984
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,52,0.007232,0,0.02116,0.0096,0.077669,0.037992
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,53,0.010432,0,0.02073,0.010368,0.080589,0.04153
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,54,0.006624,0,0.02488,0.011328,0.088268,0.042832
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,55,0.007328,0,0.02517,0.009152,0.093349,0.04165
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,56,0.006432,0,0.02528,0.007552,0.087109,0.039264
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,57,0.0056,0,0.024569,0.008512,0.085209,0.038681
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,58,0.008832,0,0.02449,0.011488,0.092119,0.04481
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,59,0.009088,0,0.024869,0.008896,0.090619,0.042853
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,60,0.00672,0,0.02437,0.008096,0.086289,0.039186
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,61,0.008096,0,0.02425,0.008768,0.087909,0.041114
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,62,0.006784,0,0.02469,0.007584,0.086269,0.039058
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,63,0.005728,0,0.02447,0.00864,0.086409,0.038838
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,64,0.008928,0,0.02487,0.006464,0.090969,0.040262
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,65,0.00672,0,0.02464,0.007584,0.087339,0.038944
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,66,0.0072,0,0.024569,0.007648,0.085429,0.039417
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,67,0.008256,0,0.02449,0.008512,0.08813,0.041258
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,68,0.00592,0,0.024659,0.010112,0.087969,0.040691
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,69,0.005856,0,0.02459,0.009248,0.086989,0.039694
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,70,0.006912,0,0.02471,0.008448,0.08645,0.04007
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,71,0.008192,0,0.02237,0.009888,0.080819,0.04045
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,72,0.006368,0,0.02477,0.007232,0.086569,0.03837
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,73,0.009728,0,0.025049,0.009056,0.094539,0.043833
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,74,0.007456,0,0.02469,0.009312,0.087709,0.041458
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,0,0.016032,0,0.03073,0.01376,0.112729,0.060522
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,1,0.015072,0,0.02506,0.009472,0.103099,0.049604
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,2,0.012896,0,0.02547,0.008832,0.099829,0.047198
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,3,0.014496,0,0.02565,0.00928,0.101079,0.049426
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,4,0.013728,0,0.025339,0.008704,0.099379,0.047771
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,5,0.014912,0,0.02566,0.008288,0.102619,0.04886
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,6,0.009472,0,0.025729,0.009248,0.093809,0.044449
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,7,0.007936,0,0.02553,0.008192,0.094389,0.041658
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,8,0.013216,0,0.025749,0.008896,0.099649,0.047861
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,9,0.01376,0,0.02537,0.008768,0.100698,0.047898
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,10,0.01344,0,0.02519,0.008672,0.100498,0.047302
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,11,0.0128,0,0.02521,0.00752,0.098569,0.04553
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,12,0.012384,0,0.02561,0.009024,0.098988,0.047018
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,13,0.015232,0,0.02503,0.009056,0.100778,0.049318
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,14,0.01248,0,0.02536,0.00784,0.097929,0.04568
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,15,0.01344,0,0.02552,0.008864,0.100569,0.047824
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,16,0.01216,0,0.02629,0.018368,0.109268,0.056818
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,17,0.012672,0,0.025229,0.006656,0.098359,0.044557
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,18,0.012352,0,0.0254,0.008736,0.099269,0.046488
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,19,0.009536,0,0.025,0.008864,0.093989,0.0434
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,20,0.015104,0,0.02514,0.008256,0.102189,0.0485
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,21,0.014976,0,0.0249,0.0096,0.101009,0.049476
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,22,0.012896,0,0.02515,0.008352,0.099879,0.046398
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,23,0.01312,0,0.02538,0.009056,0.099829,0.047556
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,24,0.014784,0,0.02512,0.008512,0.100559,0.048416
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,25,0.014944,0,0.021749,0.009504,0.090259,0.046197
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,26,0.013888,0,0.02688,0.008512,0.101349,0.04928
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,27,0.009184,0,0.02537,0.00864,0.095029,0.043194
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,28,0.014272,0,0.025209,0.008736,0.100139,0.048217
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,29,0.014464,0,0.02556,0.009664,0.101169,0.049688
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,30,0.013152,0,0.02566,0.008448,0.100969,0.04726
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,31,0.015168,0,0.032799,0.007744,0.109159,0.055711
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,32,0.01536,0,0.02534,0.008896,0.100428,0.049596
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,33,0.014944,0,0.02535,0.008576,0.101738,0.04887
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,34,0.013632,0,0.0253,0.009024,0.098889,0.047956
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,35,0.014528,0,0.02605,0.008992,0.102448,0.04957
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,36,0.01456,0,0.024989,0.008192,0.100089,0.047741
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,37,0.013152,0,0.025029,0.008384,0.103869,0.046565
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,38,0.014592,0,0.025388,0.008256,0.099109,0.048236
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,39,0.013888,0,0.025179,0.008704,0.100469,0.047771
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,40,0.013248,0,0.02504,0.00832,0.099249,0.046608
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,41,0.015552,0,0.025469,0.008864,0.100389,0.049885
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,42,0.01424,0,0.02621,0.009312,0.100529,0.049762
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,43,0.01648,0,0.02164,0.010336,0.092428,0.048456
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,44,0.014272,0,0.0254,0.007328,0.097209,0.047
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,45,0.015456,0,0.02552,0.009248,0.102999,0.050224
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,46,0.012896,0,0.02777,0.007648,0.101959,0.048314
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,47,0.014496,0,0.02499,0.008608,0.101329,0.048094
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,48,0.013664,0,0.032,0.008256,0.105989,0.05392
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,49,0.013952,0,0.02522,0.007744,0.098449,0.046916
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,50,0.014496,0,0.02177,0.010304,0.093069,0.04657
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,51,0.01392,0,0.02492,0.007584,0.099739,0.046424
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,52,0.015488,0,0.02549,0.0088,0.101679,0.049778
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,53,0.016224,0,0.02625,0.008704,0.106358,0.051178
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,54,0.015392,0,0.02497,0.009024,0.102169,0.049386
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,55,0.013024,0,0.025689,0.0096,0.100839,0.048313
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,56,0.01376,0,0.02548,0.0088,0.100589,0.04804
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,57,0.014912,0,0.02571,0.008192,0.101249,0.048814
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,58,0.014528,0,0.02572,0.008544,0.103318,0.048792
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,59,0.014336,0,0.025199,0.008896,0.101169,0.048431
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,60,0.014464,0,0.0256,0.008608,0.100589,0.048672
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,61,0.015328,0,0.02553,0.008736,0.101579,0.049594
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,62,0.014368,0,0.025169,0.00912,0.101509,0.048657
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,63,0.008096,0,0.02523,0.008192,0.092749,0.041518
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,64,0.012448,0,0.02534,0.008416,0.104719,0.046204
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,65,0.013088,0,0.02551,0.00896,0.298376,0.047558
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,66,0.012512,0,0.025109,0.00928,0.099409,0.046901
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,67,0.013952,0,0.025109,0.007648,0.098789,0.046709
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,68,0.01392,0,0.025759,0.008608,0.100369,0.048287
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,69,0.014592,0,0.02413,0.00976,0.096339,0.048482
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,70,0.013216,0,0.025209,0.007488,0.099159,0.045913
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,71,0.012576,0,0.02542,0.008064,0.099409,0.04606
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,72,0.015328,0,0.0251,0.00768,0.101139,0.048108
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,73,0.015712,0,0.02499,0.008704,0.101349,0.049406
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",512,74,0.016192,0,0.021549,0.009888,0.091629,0.047629
