dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"D | D | D | D",64,0,183.906,0,0.046669,51.9163,235.964,235.869
2,float,uniform,GPU,"D | D | D | D",512,6,0.017728,0,0.0318,0.009504,0.104329,0.059032
2,float,uniform,GPU,"D | D | D | D",512,7,0.014592,0,0.035489,0.008864,0.118519,0.058945
2,float,uniform,GPU,"D | D | D | D",512,8,0.012192,0,0.035088,0.008256,0.107369,0.055536
2,float,uniform,GPU,"D | D | D | D",512,9,0.015552,0,0.03548,0.007648,0.110398,0.05868
2,float,uniform,GPU,"D | D | D | D",512,10,0.00896,0,0.03512,0.00944,0.103129,0.05352
2,float,uniform,GPU,"D | D | D | D",512,11,0.01424,0,0.03563,0.007552,0.110669,0.057422
2,float,uniform,GPU,"D | D | D | D",512,12,0.015296,0,0.035899,0.008544,0.109899,0.059739
2,float,uniform,GPU,"D | D | D | D",512,13,0.014432,0,0.03506,0.008128,0.108388,0.05762
2,float,uniform,GPU,"D | D | D | D",512,14,0.014208,0,0.035159,0.008736,0.110078,0.058103
2,float,uniform,GPU,"D | D | D | D",512,15,0.009024,0,0.03507,0.0088,0.104968,0.052894
2,float,uniform,GPU,"D | D | D | D",512,16,0.01504,0,0.03542,0.008128,0.110519,0.058588
2,float,uniform,GPU,"D | D | D | D",512,17,0.007808,0,0.03529,0.00944,0.104778,0.052538
2,float,uniform,GPU,"D | D | D | D",512,18,0.015616,0,0.035059,0.00752,0.109388,0.058195
2,float,uniform,GPU,"D | D | D | D",512,19,0.015808,0,0.03916,0.007296,0.113509,0.062264
2,float,uniform,GPU,"D | D | D | D",512,20,0.173024,0,0.03531,0.007936,0.266577,0.21627
2,float,uniform,GPU,"D | D | D | D",512,21,0.013664,0,0.035339,0.008576,0.109299,0.057579
2,float,uniform,GPU,"D | D | D | D",512,22,0.015584,0,0.03521,0.009792,0.112278,0.060586
2,float,uniform,GPU,"D | D | D | D",512,23,0.013664,0,0.03541,0.0088,0.110059,0.057874
2,float,uniform,GPU,"D | D | D | D",512,24,0.00832,0,0.03542,0.009376,0.105249,0.053116
2,float,uniform,GPU,"D | D | D | D",512,25,0.013728,0,0.03596,0.00848,0.199068,0.058168
2,float,uniform,GPU,"D | D | D | D",512,26,0.014112,0,0.034929,0.00832,0.108848,0.057361
2,float,uniform,GPU,"D | D | D | D",512,27,0.008128,0,0.03611,0.009088,0.103659,0.053326
2,float,uniform,GPU,"D | D | D | D",512,28,0.008896,0,0.03535,0.008128,0.103829,0.052374
2,float,uniform,GPU,"D | D | D | D",512,29,0.014048,0,0.035399,0.008768,0.110078,0.058215
2,float,uniform,GPU,"D | D | D | D",512,30,0.016,0,0.03525,0.007776,0.110989,0.059026
2,float,uniform,GPU,"D | D | D | D",512,31,0.007488,0,0.03551,0.009472,0.104079,0.05247
2,float,uniform,GPU,"D | D | D | D",512,32,0.010304,0,0.03516,0.008768,0.104609,0.054232
2,float,uniform,GPU,"D | D | D | D",512,33,0.016384,0,0.0356,0.008256,0.111689,0.06024
2,float,uniform,GPU,"D | D | D | D",512,34,0.0144,0,0.03516,0.008192,0.109588,0.057752
2,float,uniform,GPU,"D | D | D | D",512,35,0.014304,0,0.03531,0.012128,0.113319,0.061742
2,float,uniform,GPU,"D | D | D | D",512,36,0.014272,0,0.03566,0.008864,0.117698,0.058796
2,float,uniform,GPU,"D | D | D | D",512,37,0.015328,0,0.035789,0.0096,0.112059,0.060717
2,float,uniform,GPU,"D | D | D | D",512,38,0.00832,0,0.03514,0.007904,0.102059,0.051364
2,float,uniform,GPU,"D | D | D | D",512,39,0.01344,0,0.03591,0.008256,0.109579,0.057606
2,float,uniform,GPU,"D | D | D | D",512,40,0.013504,0,0.03515,0.00928,0.109779,0.057934
2,float,uniform,GPU,"D | D | D | D",512,41,0.016,0,0.03527,0.009344,0.112588,0.060614
2,float,uniform,GPU,"D | D | D | D",512,42,0.014656,0,0.03534,0.0088,0.109588,0.058796
2,float,uniform,GPU,"D | D | D | D",512,43,0.01008,0,0.03253,0.009792,0.096699,0.052402
2,float,uniform,GPU,"D | D | D | D",512,44,0.008704,0,0.03493,0.008864,0.101909,0.052498
2,float,uniform,GPU,"D | D | D | D",512,45,0.014048,0,0.035189,0.008224,0.109179,0.057461
2,float,uniform,GPU,"D | D | D | D",512,46,0.015936,0,0.03543,0.009472,0.112628,0.060838
2,float,uniform,GPU,"D | D | D | D",512,47,0.015264,0,0.03491,0.008416,0.110039,0.05859
2,float,uniform,GPU,"D | D | D | D",512,48,0.013152,0,0.03544,0.008992,0.109369,0.057584
2,float,uniform,GPU,"D | D | D | D",512,49,0.015616,0,0.03499,0.00816,0.109559,0.058766
2,float,uniform,GPU,"D | D | D | D",512,50,0.009568,0,0.032329,0.010464,0.096389,0.052361
2,float,uniform,GPU,"D | D | D | D",512,51,0.014624,0,0.035379,0.008768,0.109559,0.058771
2,float,uniform,GPU,"D | D | D | D",512,52,0.013856,0,0.03539,0.007776,0.107889,0.057022
2,float,uniform,GPU,"D | D | D | D",512,53,0.014944,0,0.03556,0.009376,0.111679,0.05988
2,float,uniform,GPU,"D | D | D | D",512,54,0.015392,0,0.03591,0.008,0.111358,0.059302
2,float,uniform,GPU,"D | D | D | D",512,55,0.015808,0,0.035438,0.008992,0.111879,0.060238
2,float,uniform,GPU,"D | D | D | D",512,56,0.008512,0,0.03528,0.00832,0.104349,0.052112
2,float,uniform,GPU,"D | D | D | D",512,57,0.016,0,0.035289,0.0096,0.112029,0.060889
2,float,uniform,GPU,"D | D | D | D",512,58,0.014112,0,0.03504,0.008224,0.109158,0.057376
2,float,uniform,GPU,"D | D | D | D",512,59,0.00848,0,0.035639,0.00848,0.103669,0.052599
2,float,uniform,GPU,"D | D | D | D",512,60,0.012896,0,0.035149,0.008224,0.107999,0.056269
2,float,uniform,GPU,"D | D | D | D",512,61,0.014496,0,0.035149,0.008224,0.109569,0.057869
2,float,uniform,GPU,"D | D | D | D",512,62,0.01424,0,0.039029,0.007392,0.113409,0.060661
2,float,uniform,GPU,"D | D | D | D",512,63,0.009408,0,0.03533,0.007744,0.102359,0.052482
2,float,uniform,GPU,"D | D | D | D",512,64,0.01504,0,0.035489,0.007712,0.109569,0.058241
2,float,uniform,GPU,"D | D | D | D",512,65,0.01264,0,0.03582,0.00848,0.108959,0.05694
2,float,uniform,GPU,"D | D | D | D",512,66,0.012992,0,0.03495,0.008544,0.108019,0.056486
2,float,uniform,GPU,"D | D | D | D",512,67,0.016032,0,0.03547,0.00944,0.112948,0.060942
2,float,uniform,GPU,"D | D | D | D",512,68,0.00848,0,0.03539,0.009632,0.105329,0.053502
2,float,uniform,GPU,"D | D | D | D",512,69,0.008352,0,0.034969,0.008608,0.279337,0.051929
2,float,uniform,GPU,"D | D | D | D",512,70,0.01568,0,0.03535,0.009504,0.109979,0.060534
2,float,uniform,GPU,"D | D | D | D",512,71,0.014208,0,0.03487,0.009568,0.110048,0.058646
2,float,uniform,GPU,"D | D | D | D",512,72,0.015424,0,0.03522,0.00896,0.111499,0.059604
2,float,uniform,GPU,"D | D | D | D",512,73,0.015808,0,0.035079,0.008096,0.109649,0.058983
2,float,uniform,GPU,"D | D | D | D",512,74,0.016736,0,0.031429,0.009728,0.206968,0.057893
