dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,185.309,0.0025,0.136729,52.1264,237.676,237.574
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,2.92387,0.00237,36.8036,3.34771,43.1577,43.0775
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,2.92512,0.00239,36.792,3.37491,43.1752,43.0944
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,2.92413,0.00245,36.7956,3.38147,43.1863,43.1037
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,2.92346,0.00244,36.7895,3.36403,43.1612,43.0794
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,2.92611,0.00237,36.8024,3.35402,43.1769,43.0849
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,2.92832,0.00257,36.797,3.35901,43.1747,43.0869
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,2.92006,0.00251,36.7972,3.3576,43.1623,43.0774
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,2.92518,0.00223,36.8056,3.3625,43.1802,43.0955
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,2.92659,0.00236,36.802,3.37475,43.19,43.1057
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,2.92141,0.00224,36.8094,3.35203,43.1702,43.0851
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,2.92746,0.00237,36.8116,3.34986,43.1731,43.0913
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,2.92435,0.00234,36.8025,3.37299,43.1873,43.1022
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,2.92022,0.0022,36.7942,3.36486,43.16,43.0815
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,2.92234,0.00221,36.812,3.34928,43.1694,43.0858
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,2.92784,0.00219,36.7962,3.35309,43.1589,43.0793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,2.92016,0.0021,36.7949,3.35862,43.1564,43.0758
