dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",64,0,182.86,0,0.04612,51.3849,234.392,234.291
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,10,0.121824,0,0.0222,0.009984,0.191068,0.154008
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,11,0.124928,0,0.02481,0.008576,0.202618,0.158314
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,12,0.124832,0,0.02859,0.007904,0.206608,0.161326
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,13,0.12416,0,0.02461,0.008,0.198888,0.15677
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,14,0.125632,0,0.02431,0.007552,0.203188,0.157494
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,15,0.125664,0,0.02449,0.007136,0.208948,0.15729
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,16,0.115232,0,0.0215,0.01104,0.183188,0.147772
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,17,0.12672,0,0.02465,0.008,0.203628,0.15937
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,18,0.12368,0,0.02424,0.008608,0.198218,0.156528
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,19,0.126208,0,0.02448,0.007744,0.204497,0.158432
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,20,0.127456,0,0.024499,0.008352,0.205998,0.160307
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,21,0.121984,0,0.0238,0.009664,0.194508,0.155448
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,22,0.119328,0,0.021419,0.01056,0.186498,0.151307
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,23,0.124448,0,0.02688,0.007904,0.201448,0.159232
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,24,0.1272,0,0.0252,0.00992,0.205138,0.16232
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,25,0.12832,0,0.02505,0.008544,0.206298,0.161914
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,26,0.126624,0,0.02489,0.00768,0.205038,0.159194
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,27,0.122656,0,0.024359,0.008544,0.197708,0.155559
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,28,0.121824,0,0.02269,0.009952,0.190838,0.154466
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,29,0.124224,0,0.02503,0.007648,0.200238,0.156902
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,30,0.124352,0,0.02448,0.00816,0.200428,0.156992
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,31,0.130816,0,0.02426,0.008576,0.205868,0.163652
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,32,0.130016,0,0.02465,0.009024,0.206788,0.16369
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,33,0.127136,0,0.02473,0.0104,0.206478,0.162266
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,34,0.125952,0,0.024299,0.008352,0.202028,0.158603
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,35,0.125696,0,0.024419,0.008256,0.200058,0.158371
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,36,0.124064,0,0.024749,0.008768,0.202308,0.157581
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,37,0.118432,0,0.02505,0.008128,0.196728,0.15161
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,38,0.126368,0,0.02484,0.00672,0.202478,0.157928
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,39,0.12432,0,0.02451,0.008928,0.201527,0.157758
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,40,0.124992,0,0.02431,0.007296,0.200158,0.156598
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,41,0.1208,0,0.024719,0.008672,0.197458,0.154191
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,42,0.127264,0,0.024378,0.008192,0.204447,0.159834
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,43,0.123392,0,0.024699,0.009152,0.199748,0.157243
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,44,0.125568,0,0.023301,0.007776,0.202438,0.156645
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,45,0.33968,0,0.02437,0.008064,0.416296,0.372114
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,46,0.124832,0,0.02504,0.008128,0.202908,0.158
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,47,0.124864,0,0.02454,0.006496,0.199818,0.1559
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,48,0.125312,0,0.024679,0.009024,0.201178,0.159015
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,49,0.127456,0,0.02489,0.008384,0.205248,0.16073
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,50,0.127552,0,0.02513,0.009216,0.205548,0.161898
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,51,0.123808,0,0.02485,0.009696,0.210078,0.158354
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,52,0.126656,0,0.024599,0.008288,0.203338,0.159543
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,53,0.124576,0,0.02447,0.008736,0.201058,0.157782
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,54,0.124576,0,0.0252,0.008896,0.203308,0.158672
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,55,0.124736,0,0.02502,0.00816,0.207527,0.157916
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,56,0.123488,0,0.02435,0.008544,0.199567,0.156382
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,57,0.125888,0,0.0246,0.008544,0.204838,0.159032
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,58,0.135168,0,0.02425,0.008768,0.212327,0.168186
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,59,0.128992,0,0.02463,0.009632,0.207097,0.163254
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,60,0.125248,0,0.02431,0.007424,0.199868,0.156982
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,61,0.215584,0,0.02485,0.007968,0.291567,0.248402
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,62,0.123296,0,0.02435,0.008384,0.198787,0.15603
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,63,0.124256,0,0.025129,0.007424,0.202738,0.156809
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,64,0.124672,0,0.02458,0.007136,0.201128,0.156388
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,65,0.122688,0,0.02439,0.007296,0.198608,0.154374
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,66,0.124608,0,0.02512,0.010048,0.204088,0.159776
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,67,0.24976,0,0.02463,0.008,0.326256,0.28239
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,68,0.124576,0,0.02437,0.008384,0.201058,0.15733
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,69,0.123776,0,0.02452,0.007648,0.203537,0.155944
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,70,0.125248,0,0.02441,0.008192,0.200678,0.15785
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,71,0.124384,0,0.024949,0.008768,0.202328,0.158101
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,72,0.124512,0,0.024619,0.007968,0.200388,0.157099
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,73,0.123872,0,0.02435,0.008512,0.199548,0.156734
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,74,0.126464,0,0.02496,0.008704,0.204347,0.160128
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,0,0.26896,0,0.02985,0.012128,0.363636,0.310938
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,1,0.158144,0,0.025349,0.008992,0.239357,0.192485
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,2,0.148224,0,0.02504,0.008832,0.226328,0.182096
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,3,0.154976,0,0.02593,0.00864,0.235307,0.189546
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,4,0.148032,0,0.02517,0.007552,0.227018,0.180754
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,5,0.147584,0,0.025099,0.00688,0.224087,0.179563
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,6,0.149088,0,0.02496,0.008064,0.226958,0.182112
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,7,0.148608,0,0.02506,0.007712,0.468075,0.18138
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,8,0.148288,0,0.025679,0.008704,0.227757,0.182671
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,9,0.151008,0,0.025749,0.009024,0.228987,0.185781
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,10,0.148704,0,0.02336,0.008064,0.224398,0.180128
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,11,0.151392,0,0.02494,0.00976,0.229638,0.186092
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,12,0.147072,0,0.02541,0.008352,0.222978,0.180834
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,13,0.148032,0,0.02587,0.007488,0.228357,0.18139
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,14,0.154752,0,0.025339,0.008416,0.232747,0.188507
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,15,0.146496,0,0.02506,0.0088,0.224728,0.180356
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,16,0.148224,0,0.02505,0.007808,0.225907,0.181082
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,17,0.154752,0,0.02521,0.008192,0.232318,0.188154
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,18,0.147936,0,0.02534,0.008608,0.227178,0.181884
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,19,0.149056,0,0.024959,0.007392,0.229757,0.181407
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,20,0.145888,0,0.024949,0.007488,0.222967,0.178325
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,21,0.14992,0,0.02497,0.00768,0.227308,0.18257
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,22,0.145696,0,0.02591,0.008064,0.223947,0.17967
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,23,0.154336,0,0.02514,0.008864,0.232127,0.18834
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,24,0.147616,0,0.02497,0.008352,0.225697,0.180938
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,25,0.147008,0,0.02508,0.00848,0.225088,0.180568
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,26,0.154688,0,0.03173,0.008992,0.240748,0.19541
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,27,0.149216,0,0.025349,0.008288,0.228178,0.182853
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,28,0.147808,0,0.02533,0.008576,0.225288,0.181714
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,29,0.148224,0,0.025399,0.007328,0.226967,0.180951
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,30,0.147424,0,0.02504,0.009536,0.227418,0.182
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,31,0.14656,0,0.025569,0.007584,0.225587,0.179713
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,32,0.148416,0,0.024969,0.008128,0.225277,0.181513
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,33,0.146624,0,0.025099,0.007168,0.223537,0.178891
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,34,0.15056,0,0.02539,0.008896,0.228788,0.184846
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,35,0.150848,0,0.022619,0.009376,0.221047,0.182843
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,36,0.149408,0,0.02495,0.008416,0.227798,0.182774
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,37,0.147904,0,0.02561,0.007488,0.227118,0.181002
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,38,0.149888,0,0.02593,0.007136,0.229177,0.182954
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,39,0.147584,0,0.02549,0.006912,0.225488,0.179986
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,40,0.147712,0,0.02217,0.009408,0.214887,0.17929
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,41,0.147936,0,0.02505,0.006944,0.221577,0.17993
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,42,0.1584,0,0.02538,0.00912,0.237458,0.1929
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,43,0.150784,0,0.02547,0.008896,0.230297,0.18515
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,44,0.150592,0,0.02515,0.009184,0.230478,0.184926
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,45,0.1472,0,0.02493,0.008576,0.224367,0.180706
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,46,0.150016,0,0.025059,0.008512,0.228008,0.183587
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,47,0.143808,0,0.0223,0.010208,0.210937,0.176316
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,48,0.148576,0,0.025429,0.00752,0.227437,0.181525
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,49,0.1448,0,0.02496,0.007328,0.221668,0.177088
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,50,0.152736,0,0.024909,0.007264,0.229648,0.184909
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,51,0.153568,0,0.02546,0.00816,0.234788,0.187188
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,52,0.1552,0,0.02522,0.00912,0.235557,0.18954
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,53,0.150816,0,0.021999,0.0096,0.217707,0.182415
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,54,0.148288,0,0.025599,0.007232,0.226987,0.181119
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,55,0.14752,0,0.02489,0.006976,0.225467,0.179386
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,56,0.158176,0,0.02546,0.00768,0.234978,0.191316
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,57,0.14928,0,0.024959,0.007424,0.225847,0.181663
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,58,0.1456,0,0.024969,0.007328,0.222438,0.177897
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,59,0.242016,0,0.021579,0.009792,0.309976,0.273387
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,60,0.14944,0,0.02597,0.009088,0.229778,0.184498
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,61,0.148864,0,0.025351,0.007584,0.225777,0.181799
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,62,0.148832,0,0.02515,0.008736,0.227438,0.182718
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,63,0.146496,0,0.02558,0.008288,0.224428,0.180364
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,64,0.147712,0,0.02579,0.00864,0.227357,0.182142
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,65,0.144832,0,0.025349,0.007744,0.220568,0.177925
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,66,0.147648,0,0.02514,0.009408,0.233337,0.182196
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,67,0.151328,0,0.02556,0.008864,0.230338,0.185752
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,68,0.15072,0,0.02521,0.00896,0.230148,0.18489
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,69,0.150656,0,0.02503,0.009248,0.228147,0.184934
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,70,0.14896,0,0.02504,0.00768,0.225868,0.18168
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,71,0.148896,0,0.025219,0.006272,0.225997,0.180387
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,72,0.154496,0,0.02469,0.008896,0.230697,0.188082
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,73,0.148384,0,0.02495,0.008896,0.225728,0.18223
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",512,74,0.147968,0,0.025,0.00768,0.225708,0.180648
