dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ns | Ns",64,0,181.143,0,0.03545,50.0844,231.358,231.263
1,float,uniform,GPU,"Ns | Ns",512,6,0.010304,0,0.01868,0.005184,0.066569,0.034168
1,float,uniform,GPU,"Ns | Ns",512,7,0.014208,0,0.01815,0.004576,0.080759,0.036934
1,float,uniform,GPU,"Ns | Ns",512,8,0.010464,0,0.01859,0.005856,0.068859,0.03491
1,float,uniform,GPU,"Ns | Ns",512,9,0.010432,0,0.0188,0.004608,0.067329,0.03384
1,float,uniform,GPU,"Ns | Ns",512,10,0.009376,0,0.01821,0.004576,0.066529,0.032162
1,float,uniform,GPU,"Ns | Ns",512,11,0.011008,0,0.01829,0.004576,0.06853,0.033874
1,float,uniform,GPU,"Ns | Ns",512,12,0.010976,0,0.01858,0.005664,0.068419,0.03522
1,float,uniform,GPU,"Ns | Ns",512,13,0.010624,0,0.01815,0.00528,0.067349,0.034054
1,float,uniform,GPU,"Ns | Ns",512,14,0.010528,0,0.018199,0.005792,0.067619,0.034519
1,float,uniform,GPU,"Ns | Ns",512,15,0.012128,0,0.018409,0.00528,0.069219,0.035817
1,float,uniform,GPU,"Ns | Ns",512,16,0.009408,0,0.01788,0.00672,0.068789,0.034008
1,float,uniform,GPU,"Ns | Ns",512,17,0.011008,0,0.018439,0.004704,0.067819,0.034151
1,float,uniform,GPU,"Ns | Ns",512,18,0.009088,0,0.01841,0.00528,0.06574,0.032778
1,float,uniform,GPU,"Ns | Ns",512,19,0.010496,0,0.0183,0.005856,0.06725,0.034652
1,float,uniform,GPU,"Ns | Ns",512,20,0.01168,0,0.01826,0.004928,0.07111,0.034868
1,float,uniform,GPU,"Ns | Ns",512,21,0.011136,0,0.018239,0.005248,0.068239,0.034623
1,float,uniform,GPU,"Ns | Ns",512,22,0.011008,0,0.018519,0.007328,0.075969,0.036855
1,float,uniform,GPU,"Ns | Ns",512,23,0.011584,0,0.01818,0.007232,0.07156,0.036996
1,float,uniform,GPU,"Ns | Ns",512,24,0.012704,0,0.01904,0.007328,0.07331,0.039072
1,float,uniform,GPU,"Ns | Ns",512,25,0.009792,0,0.01832,0.005728,0.06679,0.03384
1,float,uniform,GPU,"Ns | Ns",512,26,0.0136,0,0.01783,0.004544,0.070539,0.035974
1,float,uniform,GPU,"Ns | Ns",512,27,0.010144,0,0.0181,0.004608,0.06613,0.032852
1,float,uniform,GPU,"Ns | Ns",512,28,0.013856,0,0.01824,0.005184,0.077079,0.03728
1,float,uniform,GPU,"Ns | Ns",512,29,0.010208,0,0.018259,0.005312,0.067449,0.033779
1,float,uniform,GPU,"Ns | Ns",512,30,0.009696,0,0.01788,0.0048,0.066679,0.032376
1,float,uniform,GPU,"Ns | Ns",512,31,0.01264,0,0.01811,0.004576,0.06929,0.035326
1,float,uniform,GPU,"Ns | Ns",512,32,0.011648,0,0.017859,0.005312,0.068269,0.034819
1,float,uniform,GPU,"Ns | Ns",512,33,0.01088,0,0.01835,0.005248,0.06699,0.034478
1,float,uniform,GPU,"Ns | Ns",512,34,0.012928,0,0.01801,0.005408,0.071619,0.036346
1,float,uniform,GPU,"Ns | Ns",512,35,0.012416,0,0.01719,0.005632,0.063869,0.035238
1,float,uniform,GPU,"Ns | Ns",512,36,0.010304,0,0.01808,0.00528,0.066369,0.033664
1,float,uniform,GPU,"Ns | Ns",512,37,0.010752,0,0.01795,0.007392,0.07472,0.036094
1,float,uniform,GPU,"Ns | Ns",512,38,0.012576,0,0.01856,0.00528,0.07071,0.036416
1,float,uniform,GPU,"Ns | Ns",512,39,0.012,0,0.01882,0.0056,0.071179,0.03642
1,float,uniform,GPU,"Ns | Ns",512,40,0.010848,0,0.018101,0.004576,0.067959,0.033525
1,float,uniform,GPU,"Ns | Ns",512,41,0.010624,0,0.01827,0.005792,0.067459,0.034686
1,float,uniform,GPU,"Ns | Ns",512,42,0.010944,0,0.018,0.007296,0.07012,0.03624
1,float,uniform,GPU,"Ns | Ns",512,43,0.0104,0,0.017939,0.005344,0.066259,0.033683
1,float,uniform,GPU,"Ns | Ns",512,44,0.011232,0,0.10206,0.005216,0.151458,0.118508
1,float,uniform,GPU,"Ns | Ns",512,45,0.010944,0,0.01847,0.00544,0.067339,0.034854
1,float,uniform,GPU,"Ns | Ns",512,46,0.009952,0,0.0182,0.004736,0.066919,0.032888
1,float,uniform,GPU,"Ns | Ns",512,47,0.012032,0,0.01859,0.005696,0.069359,0.036318
1,float,uniform,GPU,"Ns | Ns",512,48,0.010144,0,0.01749,0.007776,0.067,0.03541
1,float,uniform,GPU,"Ns | Ns",512,49,0.011072,0,0.01812,0.005376,0.068769,0.034568
1,float,uniform,GPU,"Ns | Ns",512,50,0.010176,0,0.01844,0.005472,0.067369,0.034088
1,float,uniform,GPU,"Ns | Ns",512,51,0.010304,0,0.01844,0.005632,0.066799,0.034376
1,float,uniform,GPU,"Ns | Ns",512,52,0.01104,0,0.0183,0.005312,0.06784,0.034652
1,float,uniform,GPU,"Ns | Ns",512,53,0.012128,0,0.01824,0.00528,0.06876,0.035648
1,float,uniform,GPU,"Ns | Ns",512,54,0.010976,0,0.015321,0.006368,0.062249,0.032665
1,float,uniform,GPU,"Ns | Ns",512,55,0.012512,0,0.018099,0.005376,0.070659,0.035987
1,float,uniform,GPU,"Ns | Ns",512,56,0.010976,0,0.01816,0.005024,0.066909,0.03416
1,float,uniform,GPU,"Ns | Ns",512,57,0.010368,0,0.01802,0.006016,0.067419,0.034404
1,float,uniform,GPU,"Ns | Ns",512,58,0.01392,0,0.01805,0.00528,0.070839,0.03725
1,float,uniform,GPU,"Ns | Ns",512,59,0.010656,0,0.01829,0.005376,0.066909,0.034322
1,float,uniform,GPU,"Ns | Ns",512,60,0.010656,0,0.02527,0.005184,0.074769,0.04111
1,float,uniform,GPU,"Ns | Ns",512,61,0.012448,0,0.0182,0.005792,0.070819,0.03644
1,float,uniform,GPU,"Ns | Ns",512,62,0.010048,0,0.01893,0.005056,0.068149,0.034034
1,float,uniform,GPU,"Ns | Ns",512,63,0.010016,0,0.01845,0.00448,0.06684,0.032946
1,float,uniform,GPU,"Ns | Ns",512,64,0.010368,0,0.01806,0.00512,0.06696,0.033548
1,float,uniform,GPU,"Ns | Ns",512,65,0.011968,0,0.01856,0.006176,0.070189,0.036704
1,float,uniform,GPU,"Ns | Ns",512,66,0.012224,0,0.018228,0.005376,0.068009,0.035828
1,float,uniform,GPU,"Ns | Ns",512,67,0.011456,0,0.01467,0.006432,0.060649,0.032558
1,float,uniform,GPU,"Ns | Ns",512,68,0.011072,0,0.0182,0.005344,0.067689,0.034616
1,float,uniform,GPU,"Ns | Ns",512,69,0.011424,0,0.01811,0.005376,0.159248,0.03491
1,float,uniform,GPU,"Ns | Ns",512,70,0.010208,0,0.017948,0.005376,0.067129,0.033532
1,float,uniform,GPU,"Ns | Ns",512,71,0.015392,0,0.018501,0.00528,0.069889,0.039173
1,float,uniform,GPU,"Ns | Ns",512,72,0.0096,0,0.01843,0.005216,0.06557,0.033246
1,float,uniform,GPU,"Ns | Ns",512,73,0.009984,0,0.01795,0.005888,0.06764,0.033822
1,float,uniform,GPU,"Ns | Ns",512,74,0.011744,0,0.018579,0.004608,0.070949,0.034931
