dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,185.364,0.00234,0.140899,52.182,237.792,237.689
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,2.9224,0.00193,36.6148,3.35946,42.9742,42.8986
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,2.91898,0.00208,36.617,3.37958,42.9971,42.9176
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,2.9183,0.001999,36.6212,3.35632,42.9729,42.8978
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,2.91843,0.00195,36.6156,3.36624,42.9825,42.9022
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,2.91552,0.00202,36.6082,3.36179,42.9662,42.8875
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,2.92019,0.002039,36.6161,3.36192,42.9793,42.9003
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,2.91587,0.002149,36.6183,3.36317,42.9775,42.8995
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,2.91747,0.00608,36.6158,3.35939,42.9783,42.8987
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,2.91354,0.00199,36.6216,3.38077,42.9961,42.9179
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,2.92224,0.00217,36.6156,3.38368,43.0082,42.9236
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,2.92077,0.002339,36.6097,3.37485,42.9866,42.9077
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,2.91638,0.002211,36.6304,3.37309,43.0034,42.9221
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,2.91984,0.00217,36.6233,3.38016,43.0051,42.9255
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,2.91414,0.00224,36.6212,3.3737,42.9914,42.9113
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,2.92381,0.002509,36.617,3.35923,42.9809,42.9025
