dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"D | D",64,0,183.613,0,0.05879,51.6275,235.405,235.3
1,double,uniform,CPU,"D | D",512,51,0.02688,0,0.0543,0.01008,0.123799,0.09126
1,double,uniform,CPU,"D | D",512,52,0.03312,0,0.058,0.008224,0.138679,0.099344
1,double,uniform,CPU,"D | D",512,53,0.03056,0,0.057819,0.006752,0.137379,0.095131
1,double,uniform,CPU,"D | D",512,54,0.030272,0,0.057819,0.006528,0.136929,0.094619
1,double,uniform,CPU,"D | D",512,55,0.0304,0,0.058479,0.007008,0.137829,0.095887
1,double,uniform,CPU,"D | D",512,56,0.030016,0,0.058779,0.006304,0.137619,0.095099
1,double,uniform,CPU,"D | D",512,57,0.030624,0,0.057639,0.008672,0.135889,0.096935
1,double,uniform,CPU,"D | D",512,58,0.028384,0,0.05415,0.009216,0.124239,0.09175
1,double,uniform,CPU,"D | D",512,59,0.033632,0,0.05792,0.00768,0.141899,0.099232
1,double,uniform,CPU,"D | D",512,60,0.031744,0,0.146008,0.007648,0.225418,0.1854
1,double,uniform,CPU,"D | D",512,61,0.031232,0,0.057409,0.00784,0.135509,0.096481
1,double,uniform,CPU,"D | D",512,62,0.030176,0,0.05694,0.008,0.136338,0.095116
1,double,uniform,CPU,"D | D",512,63,0.029728,0,0.057719,0.008448,0.138419,0.095895
1,double,uniform,CPU,"D | D",512,64,0.030464,0,0.058009,0.008672,0.137449,0.097145
1,double,uniform,CPU,"D | D",512,65,0.031776,0,0.05797,0.008224,0.142919,0.09797
1,double,uniform,CPU,"D | D",512,66,0.029728,0,0.057639,0.007328,0.135719,0.094695
1,double,uniform,CPU,"D | D",512,67,0.029152,0,0.057719,0.00736,0.137669,0.094231
1,double,uniform,CPU,"D | D",512,68,0.03008,0,0.05752,0.00784,0.135439,0.09544
1,double,uniform,CPU,"D | D",512,69,0.031712,0,0.057359,0.007008,0.136379,0.096079
1,double,uniform,CPU,"D | D",512,70,0.027264,0,0.057989,0.007008,0.135209,0.092261
1,double,uniform,CPU,"D | D",512,71,0.030112,0,0.057609,0.009408,0.135019,0.097129
1,double,uniform,CPU,"D | D",512,72,0.029856,0,0.057869,0.007488,0.134929,0.095213
1,double,uniform,CPU,"D | D",512,73,0.03104,0,0.05807,0.007968,0.137139,0.097078
1,double,uniform,CPU,"D | D",512,74,0.0336,0,0.0579,0.007744,0.139339,0.099244
