dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,2.91466,0.00289,21.6557,1.57363,31.6095,26.1468
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,2.91488,0.00276,21.6525,1.5728,31.6029,26.1429
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,2.91798,0.00312,21.653,1.57472,31.6209,26.1489
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,2.91414,0.00306,21.6515,1.58093,31.615,26.1496
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,2.9151,0.00257,21.6547,1.57475,31.604,26.1471
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,2.91696,0.00253,21.6543,1.57459,31.5717,26.1484
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,2.91411,0.00332,21.6552,1.57469,31.6139,26.1473
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,2.91488,0.003239,21.6532,1.57146,31.6188,26.1428
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,2.91283,0.00366,21.6647,1.57296,31.627,26.1542
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,2.91261,0.00315,21.6525,1.57453,31.6235,26.1428
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,2.9135,0.00275,21.6519,1.57277,31.5791,26.141
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,2.91354,0.003251,21.6551,1.57498,31.6046,26.1469
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,2.91258,0.00303,21.6511,1.57347,31.6079,26.1402
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,2.9144,0.00307,21.6512,1.57299,31.6027,26.1417
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,2.91782,0.00272,21.6516,1.58346,31.605,26.1556
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,2.91472,0.00314,21.6549,1.57034,31.6003,26.1431
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,2.91242,0.00286,21.656,1.5743,31.5907,26.1456
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,2.91302,0.00276,21.6564,1.57213,31.585,26.1443
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,2.91667,0.00284,21.6556,1.57238,31.6082,26.1475
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,2.91578,0.002631,21.6558,1.57526,31.6054,26.1495
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,2.91795,0.00309,21.6536,1.56912,31.5925,26.1437
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,2.91382,0.00297,21.6523,1.56998,31.6012,26.139
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,2.92186,0.00275,21.6542,1.57571,31.6216,26.1545
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,2.91786,0.00328,21.653,1.5712,31.6022,26.1453
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,2.91651,0.002741,21.6544,1.57088,31.5958,26.1445
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,2.91341,0.00332,21.6529,1.57235,31.6034,26.142
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,2.91926,0.00337,21.6561,1.57341,31.6071,26.1522
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,2.91616,0.002839,21.6498,1.57421,31.5985,26.143
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,2.9193,0.00309,21.6568,1.57338,31.5982,26.1525
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,2.91405,0.00279,21.6535,1.57059,31.6223,26.141
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,2.91427,0.00315,21.6516,1.57158,31.5964,26.1406
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,2.91213,0.00354,21.6599,1.57565,31.599,26.1512
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,2.91085,0.00284,21.6569,1.57507,31.6142,26.1456
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,2.91494,0.00278,21.653,1.57581,31.6126,26.1465
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,2.91731,0.003701,21.6613,1.57238,31.6108,26.1547
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,2.91117,0.00282,21.6504,1.57053,31.5951,26.1349
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,2.91373,0.00316,21.653,1.5713,31.6169,26.1412
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,2.9159,0.00291,21.6569,1.57347,31.6151,26.1492
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,2.91677,0.00277,21.6504,1.57248,31.5983,26.1425
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,2.91757,0.0032,21.6492,1.57206,31.6068,26.142
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,2.91462,0.00282,21.6511,1.57254,31.5936,26.1411
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,2.91222,0.00286,21.6527,1.57162,31.5891,26.1394
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,2.91277,0.002711,21.6547,1.57082,31.588,26.141
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,2.91229,0.00296,21.6561,1.57238,31.6085,26.1438
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,2.91667,0.00326,21.6514,1.57088,31.6028,26.1422
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,2.91706,0.003962,21.6527,1.57578,31.6063,26.1495
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,2.92285,0.003019,21.6543,1.57251,31.6313,26.1527
