dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,186.372,0.00273,0.136509,51.987,238.611,238.498
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,42.0541,0.002379,14.7605,1.41907,58.3203,58.2361
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,42.4711,0.00242,14.7725,1.41926,58.7508,58.6652
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,42.4241,0.00257,14.7646,1.42237,58.7018,58.6136
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,42.2589,0.002311,14.7615,1.42278,58.529,58.4455
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,42.3024,0.00208,14.7495,1.42166,58.5639,58.4757
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,42.208,0.00222,14.7501,1.42403,58.4731,58.3844
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,42.3011,0.00218,14.7745,1.42512,58.5906,58.5029
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,42.2263,0.00236,14.7554,1.42371,58.4936,58.4078
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,42.3632,0.00219,14.7789,1.42333,58.6604,58.5676
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,42.3776,0.00227,14.7754,1.41974,58.6623,58.575
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,42.6647,0.002161,14.7497,1.4241,58.9269,58.8407
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,42.2914,0.00213,14.7553,1.41853,58.5551,58.4674
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,42.6254,0.00224,14.7538,1.4223,58.8945,58.8038
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,42.5831,0.002151,14.7571,1.42394,58.8572,58.7663
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,42.2453,0.00218,14.7505,1.42234,58.5063,58.4204
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,42.1719,0.002149,14.7637,1.42051,58.4436,58.3582
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,42.2165,0.002301,14.752,1.42131,58.4793,58.3922
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,42.1627,0.00253,14.7372,1.42182,58.4153,58.3243
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,42.0363,0.00216,14.7616,1.4256,58.3177,58.2256
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,42.1342,0.00236,14.7766,1.42314,58.4254,58.3363
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,42.118,0.002371,14.7608,1.41974,58.3884,58.301
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,41.9523,0.002249,14.7623,1.42326,58.2276,58.1402
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,42.2515,0.00215,14.756,1.42253,58.5165,58.4322
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,42.4045,0.002361,14.7502,1.42282,58.6688,58.5799
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,42.2393,0.002269,14.7435,1.42634,58.5026,58.4114
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,42.307,0.002449,14.7536,1.4207,58.5709,58.4837
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,42.0592,0.00242,14.7668,1.42368,58.3388,58.2521
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,42.6529,0.00226,14.7817,1.42208,58.947,58.859
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,42.3304,0.0022,14.7584,1.42234,58.5997,58.5134
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,42.1343,0.002381,14.7614,1.42458,58.412,58.3226
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,42.4197,0.002251,14.7493,1.4216,58.6809,58.5928
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,42.4397,0.00219,14.7381,1.42096,58.6864,58.601
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,42.0527,0.00206,14.7348,1.41853,58.2971,58.2081
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,42.0325,0.00222,14.7564,1.42058,58.3007,58.2117
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,42.2006,0.00239,14.7546,1.42202,58.4667,58.3796
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,42.0451,0.00207,14.7694,1.42192,58.3221,58.2385
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,42.192,0.002,14.7576,1.4223,58.4589,58.3739
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,42.4715,0.00215,14.7563,1.4223,58.7432,58.6523
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,42.5298,0.0021,14.7639,1.42432,58.8104,58.7201
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,42.0476,0.002331,14.7395,1.42202,58.2987,58.2115
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,42.1946,0.002439,14.7608,1.42211,58.466,58.3799
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,42.2913,0.00224,14.7518,1.42278,58.5572,58.4682
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,42.0686,0.00228,14.7872,1.41971,58.3667,58.2778
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,42.4446,0.00215,14.7444,1.42291,58.7031,58.6141
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,42.0319,0.00232,14.7646,1.42038,58.3031,58.2192
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,41.9168,0.002391,14.7542,1.42122,58.1821,58.0946
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,42.304,0.0022,14.7574,1.42086,58.5731,58.4844
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,42.2576,0.002,14.7741,1.41811,58.5402,58.4518
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,42.0385,0.002089,14.7562,1.41709,58.2971,58.2138
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,42.1068,0.001959,14.7513,1.41754,58.3662,58.2776
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,42.3276,0.002079,14.7515,1.42429,58.5976,58.5055
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,42.0263,0.00207,14.7679,1.41882,58.3019,58.2151
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,42.0745,0.002261,14.7501,1.42374,58.3392,58.2506
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,42.1908,0.00215,14.757,1.42576,58.4644,58.3758
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,42.1709,0.002149,14.7501,1.4208,58.4296,58.344
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,42.0588,0.00219,14.7605,1.41798,58.3274,58.2395
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,42.0983,0.00192,14.755,1.42291,58.3667,58.2781
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,42.2542,0.00209,14.7389,1.42266,58.5062,58.4178
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,42.117,0.00217,14.7602,1.42179,58.3892,58.3012
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,42.1324,0.00228,14.7503,1.42323,58.3957,58.3083
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,42.2263,0.00205,14.7444,1.4201,58.4801,58.3928
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,66.2255,0.00215,27.9225,2.25158,96.4965,96.4017
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,65.2153,0.002239,27.9119,2.25254,95.4789,95.3819
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,65.0624,0.00226,27.9227,2.25082,95.3362,95.2382
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,65.1392,0.002201,27.9326,2.24221,95.4086,95.3162
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,65.3643,0.002181,27.9143,2.25011,95.6257,95.5309
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,65.0021,0.002089,27.9186,2.25619,95.2737,95.179
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,64.9044,0.002011,27.924,2.24589,95.1779,95.0762
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,65.0099,0.002409,27.9202,2.25392,95.2821,95.1864
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,65.1478,0.00216,27.9291,2.24582,95.423,95.325
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,65.0394,0.00236,27.9117,2.25382,95.3034,95.2073
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,64.7163,0.002371,27.9158,2.25331,94.9793,94.8878
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,64.9902,0.00238,27.9244,2.25059,95.2609,95.1676
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,65.1602,0.00236,27.9189,2.24477,95.4223,95.3262
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,65.201,0.0021,27.9198,2.24541,95.465,95.3683
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,65.5196,0.00225,27.9311,2.25008,95.7997,95.703
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,65.0873,0.00216,27.9164,2.25056,95.3539,95.2564
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,65.7331,0.00209,27.9235,2.24717,96.0039,95.9059
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,65.2199,0.00211,27.9177,2.25235,95.4876,95.3921
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,65.0725,0.0021,27.9186,2.25283,95.34,95.2461
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,65.1159,0.00204,27.9158,2.24774,95.3773,95.2815
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,64.7645,0.00191,27.9354,2.24938,95.0464,94.9513
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,66.1213,0.00229,27.9312,2.2495,96.4037,96.3043
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,65.2514,0.00221,27.9195,2.2488,95.5177,95.4219
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,64.8771,0.002089,27.9112,2.25158,95.1358,95.042
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,65.0906,0.00217,27.9272,2.24947,95.3686,95.2695
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,65.7214,0.00234,27.9146,2.24557,95.9795,95.8839
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,66.0076,0.002271,27.9291,2.2463,96.2792,96.1853
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,65.1159,0.00216,27.9235,2.25021,95.3897,95.2918
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,65.1862,0.00235,27.9156,2.24979,95.4513,95.354
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,65.0602,0.00226,27.9137,2.25021,95.3234,95.2264
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,66.0485,0.00213,27.9149,2.24838,96.3094,96.2139
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,64.7504,0.001941,27.9219,2.25328,95.0203,94.9275
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,65.1562,0.00223,27.9177,2.24672,95.4176,95.3229
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,65.1099,0.00195,27.9143,2.2431,95.365,95.2693
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,65.1138,0.00217,27.9178,2.24886,95.379,95.2826
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,65.2397,0.00213,27.9111,2.25242,95.5018,95.4054
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,64.8655,0.00218,27.9124,2.24496,95.1172,95.025
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,64.9997,0.0021,27.9159,2.25139,95.2641,95.1691
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,65.7007,0.00212,27.9129,2.25347,95.9644,95.8692
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,64.8091,0.00221,27.9111,2.25219,95.0695,94.9746
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,65.337,0.00223,27.9186,2.24707,95.6035,95.5049
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,65.0368,0.00211,27.9182,2.25098,95.3044,95.2081
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,65.1514,0.002241,27.9243,2.24739,95.4283,95.3253
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,65.7971,0.00227,27.9129,2.2527,96.0595,95.965
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,65.565,0.002169,27.9136,2.25517,95.8307,95.736
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,65.348,0.002061,27.92,2.25328,95.6213,95.5234
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,65.2531,0.002091,27.912,2.25306,95.5137,95.4202
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,64.8779,0.00195,27.9154,2.25149,95.1457,95.0468
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,64.9385,0.00228,27.9166,2.24541,95.2033,95.1028
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,65.0905,0.002349,27.9116,2.24621,95.3481,95.2506
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,64.7296,0.002371,27.9169,2.24829,94.9923,94.8971
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,65.6468,0.00215,27.9214,2.24794,95.9139,95.8183
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,65.0685,0.00215,27.9182,2.24826,95.3353,95.2371
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,65.2784,0.00213,27.9161,2.24883,95.5414,95.4454
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,65.2782,0.00231,27.9137,2.25238,95.5465,95.4467
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,65.1489,0.00202,27.9191,2.24893,95.4128,95.319
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,65.2151,0.002,27.9218,2.25043,95.4867,95.3894
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,64.6888,0.002091,27.9144,2.24563,94.9509,94.8509
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,65.2815,0.00212,27.9183,2.25008,95.5467,95.452
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,65.4494,0.002479,27.9183,2.24838,95.7183,95.6186
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,65.7093,0.00233,27.9146,2.2543,95.9768,95.8805
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,65.0798,0.002149,27.9101,2.25002,95.3349,95.2421
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,65.1357,0.002221,27.9211,2.24531,95.4003,95.3043
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,64.869,0.002099,27.9131,2.25053,95.1281,95.0347
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,65.4741,0.00224,27.9164,2.2489,95.7384,95.6416
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,65.2634,0.00236,27.9247,2.24832,95.535,95.4387
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,65.4803,0.002249,27.9166,2.25238,95.7718,95.6515
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,65.7562,0.001999,27.9111,2.2521,96.0163,95.9214
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,65.0902,0.001991,27.91,2.2511,95.3485,95.2532
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,65.6982,0.002289,27.9132,2.24806,95.9586,95.8617
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,66.274,0.00227,27.9154,2.25405,96.5456,96.4458
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,64.9712,0.0021,27.9168,2.25082,95.2331,95.1409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,65.38,0.002129,27.9123,2.24835,95.6372,95.5428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,65.7432,0.00204,27.922,2.25325,96.0137,95.9205
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,65.3023,0.002221,27.9196,2.25072,95.5669,95.4748
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,97.1627,0.002469,36.7907,3.35018,137.406,137.306
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,96.0383,0.00206,36.7865,3.37258,136.299,136.199
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,95.335,0.00212,36.7753,3.36061,135.568,135.473
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,95.9263,0.00211,36.7992,3.36522,136.195,136.093
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,95.9976,0.00228,36.7914,3.35606,136.247,136.147
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,95.458,0.002661,36.7805,3.35862,135.698,135.6
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,95.7768,0.002478,36.7818,3.36557,136.027,135.927
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,95.2268,0.00213,36.7834,3.3551,135.466,135.367
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,97.0811,0.00219,36.7832,3.36998,137.339,137.237
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,95.7543,0.00215,36.7886,3.34688,135.988,135.892
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,97.3486,0.0021,36.7829,3.38358,137.613,137.517
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,96.115,0.002259,36.7833,3.36768,136.37,136.268
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,95.8388,0.002199,36.7771,3.35875,136.074,135.977
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,95.6516,0.002339,36.777,3.37757,135.907,135.808
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,96.42,0.00207,36.7796,3.36595,136.664,136.568
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,96.059,0.00236,36.7803,3.36659,136.305,136.208
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,96.0026,0.002409,36.7795,3.37645,136.271,136.161
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,96.2922,0.00223,36.7826,3.3672,136.543,136.444
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,96.9341,0.00228,36.7881,3.35242,137.173,137.077
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,96.4504,0.00215,36.78,3.36925,136.7,136.602
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,95.8026,0.00259,36.7915,3.35059,136.048,135.947
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,97.2215,0.00241,36.7872,3.37715,137.484,137.388
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,96.1865,0.002149,36.7788,3.39254,136.46,136.36
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,97.2028,0.00209,36.7814,3.35949,137.497,137.346
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,96.939,0.002,36.7824,3.35594,137.176,137.079
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,96.1063,0.00219,36.7836,3.37382,136.365,136.266
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,95.8476,0.0022,36.7911,3.37213,136.109,136.013
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,95.5063,0.00229,36.7831,3.35866,135.752,135.65
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,96.5639,0.00209,36.7783,3.36778,136.808,136.712
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,95.696,0.00224,36.7783,3.36659,135.942,135.843
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,95.5396,0.002329,36.7828,3.376,135.801,135.701
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,95.7468,0.002168,36.7771,3.36704,135.988,135.893
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,96.7138,0.00236,36.7756,3.37158,136.965,136.863
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,95.4265,0.00252,36.7904,3.35494,135.671,135.574
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,96.6442,0.00249,36.7776,3.35779,136.878,136.782
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,97.0574,0.00213,36.7902,3.3513,137.297,137.201
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,96.8514,0.00232,36.777,3.35766,137.089,136.988
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,95.809,0.00227,36.7764,3.37642,136.063,135.964
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,95.2547,0.00217,36.7933,3.35357,135.495,135.404
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,95.7606,0.00228,36.7734,3.41974,136.056,135.956
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,96.5184,0.0023,36.7752,3.37306,136.765,136.669
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,96.2778,0.00204,36.7885,3.35744,136.52,136.426
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,96.1819,0.00222,36.777,3.37539,136.433,136.337
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,96.0366,0.002132,36.7746,3.36365,136.275,136.177
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,95.3179,0.00221,36.7937,3.34746,135.559,135.461
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,95.281,0.002428,36.7829,3.36144,135.528,135.428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,95.8673,0.002201,36.7778,3.38378,136.129,136.031
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,95.6022,0.00226,36.7811,3.38016,135.866,135.766
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,95.3919,0.0022,36.7832,3.35814,135.631,135.535
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,95.9371,0.00219,36.7811,3.35491,136.174,136.075
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,95.7936,0.00232,36.7918,3.35376,136.041,135.941
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,96.3734,0.00235,36.793,3.34938,136.62,136.518
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,96.1687,0.00212,36.7856,3.3624,136.418,136.319
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,96.6503,0.002309,36.7803,3.35987,136.891,136.793
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,95.4296,0.002079,36.7905,3.34422,135.664,135.566
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,95.5484,0.002182,36.7777,3.37994,135.806,135.708
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,95.557,0.002091,36.7798,3.39885,135.835,135.738
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,95.3756,0.00217,36.7818,3.36438,135.623,135.524
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,95.4204,0.00227,36.7901,3.34861,135.66,135.561
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,95.5036,0.0023,36.7832,3.37462,135.758,135.664
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,95.8632,0.00217,36.78,3.37274,136.118,136.018
