dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ns | Ds",64,0,183.39,0,0.05093,51.4743,235.022,234.915
1,double,uniform,CPU,"Ns | Ds",512,6,0.031232,0,0.040129,0.008352,0.119519,0.079713
1,double,uniform,CPU,"Ns | Ds",512,7,0.03248,0,0.04055,0.008928,0.119889,0.081958
1,double,uniform,CPU,"Ns | Ds",512,8,0.029088,0,0.04026,0.00928,0.117409,0.078628
1,double,uniform,CPU,"Ns | Ds",512,9,0.03056,0,0.040019,0.008608,0.118449,0.079187
1,double,uniform,CPU,"Ns | Ds",512,10,0.028352,0,0.04097,0.008512,0.117619,0.077834
1,double,uniform,CPU,"Ns | Ds",512,11,0.030816,0,0.04027,0.00832,0.117899,0.079406
1,double,uniform,CPU,"Ns | Ds",512,12,0.030912,0,0.03673,0.008992,0.111129,0.076634
1,double,uniform,CPU,"Ns | Ds",512,13,0.031552,0,0.03971,0.008416,0.12053,0.079678
1,double,uniform,CPU,"Ns | Ds",512,14,0.03072,0,0.04067,0.00864,0.120669,0.08003
1,double,uniform,CPU,"Ns | Ds",512,15,0.030976,0,0.040209,0.008992,0.121009,0.080177
1,double,uniform,CPU,"Ns | Ds",512,16,0.029184,0,0.040409,0.008128,0.114769,0.077721
1,double,uniform,CPU,"Ns | Ds",512,17,0.028896,0,0.039979,0.008704,0.116969,0.077579
1,double,uniform,CPU,"Ns | Ds",512,18,0.031168,0,0.04009,0.009216,0.120059,0.080474
1,double,uniform,CPU,"Ns | Ds",512,19,0.032576,0,0.040129,0.00848,0.119439,0.081185
1,double,uniform,CPU,"Ns | Ds",512,20,0.028384,0,0.04063,0.008576,0.117209,0.07759
1,double,uniform,CPU,"Ns | Ds",512,21,0.030816,0,0.252938,0.008736,0.332437,0.29249
1,double,uniform,CPU,"Ns | Ds",512,22,0.03008,0,0.03971,0.008032,0.118119,0.077822
1,double,uniform,CPU,"Ns | Ds",512,23,0.031232,0,0.04023,0.008864,0.120689,0.080326
1,double,uniform,CPU,"Ns | Ds",512,24,0.031232,0,0.04006,0.008288,0.119509,0.07958
1,double,uniform,CPU,"Ns | Ds",512,25,0.029888,0,0.03966,0.00864,0.11667,0.078188
1,double,uniform,CPU,"Ns | Ds",512,26,0.029728,0,0.040509,0.008128,0.117969,0.078365
1,double,uniform,CPU,"Ns | Ds",512,27,0.030592,0,0.04033,0.007488,0.120059,0.07841
1,double,uniform,CPU,"Ns | Ds",512,28,0.029312,0,0.04005,0.00864,0.116749,0.078002
1,double,uniform,CPU,"Ns | Ds",512,29,0.02896,0,0.04083,0.008736,0.117319,0.078526
1,double,uniform,CPU,"Ns | Ds",512,30,0.031168,0,0.0399,0.008736,0.120729,0.079804
1,double,uniform,CPU,"Ns | Ds",512,31,0.029888,0,0.03915,0.008896,0.112819,0.077934
1,double,uniform,CPU,"Ns | Ds",512,32,0.032128,0,0.04017,0.009024,0.120009,0.081322
1,double,uniform,CPU,"Ns | Ds",512,33,0.033184,0,0.04041,0.008096,0.122108,0.08169
1,double,uniform,CPU,"Ns | Ds",512,34,0.037248,0,0.040139,0.00816,0.124709,0.085547
1,double,uniform,CPU,"Ns | Ds",512,35,0.02944,0,0.040518,0.097216,0.205448,0.167174
1,double,uniform,CPU,"Ns | Ds",512,36,0.029888,0,0.03996,0.009536,0.118648,0.079384
1,double,uniform,CPU,"Ns | Ds",512,37,0.029728,0,0.040278,0.008032,0.118159,0.078038
1,double,uniform,CPU,"Ns | Ds",512,38,0.03056,0,0.04009,0.008416,0.117619,0.079066
1,double,uniform,CPU,"Ns | Ds",512,39,0.032032,0,0.040199,0.00944,0.121349,0.081671
1,double,uniform,CPU,"Ns | Ds",512,40,0.031328,0,0.040869,0.008128,0.122439,0.080325
1,double,uniform,CPU,"Ns | Ds",512,41,0.028896,0,0.0406,0.00816,0.118549,0.077656
1,double,uniform,CPU,"Ns | Ds",512,42,0.030368,0,0.04,0.00848,0.118669,0.078848
1,double,uniform,CPU,"Ns | Ds",512,43,0.031424,0,0.04035,0.008032,0.119289,0.079806
1,double,uniform,CPU,"Ns | Ds",512,44,0.02864,0,0.03606,0.009824,0.106469,0.074524
1,double,uniform,CPU,"Ns | Ds",512,45,0.031872,0,0.04014,0.009376,0.125069,0.081388
1,double,uniform,CPU,"Ns | Ds",512,46,0.031392,0,0.03994,0.00896,0.119949,0.080292
1,double,uniform,CPU,"Ns | Ds",512,47,0.029536,0,0.040279,0.009888,0.119019,0.079703
1,double,uniform,CPU,"Ns | Ds",512,48,0.030048,0,0.039989,0.009696,0.118249,0.079733
1,double,uniform,CPU,"Ns | Ds",512,49,0.028512,0,0.03973,0.009024,0.115979,0.077266
1,double,uniform,CPU,"Ns | Ds",512,50,0.032448,0,0.0401,0.008704,0.121939,0.081252
1,double,uniform,CPU,"Ns | Ds",512,51,0.031424,0,0.040259,0.00928,0.119859,0.080963
1,double,uniform,CPU,"Ns | Ds",512,52,0.029824,0,0.040889,0.008416,0.118709,0.079129
1,double,uniform,CPU,"Ns | Ds",512,53,0.02912,0,0.04101,0.008352,0.118109,0.078482
1,double,uniform,CPU,"Ns | Ds",512,54,0.030144,0,0.04026,0.008832,0.122099,0.079236
1,double,uniform,CPU,"Ns | Ds",512,55,0.028288,0,0.04029,0.009312,0.116909,0.07789
1,double,uniform,CPU,"Ns | Ds",512,56,0.03024,0,0.04069,0.009696,0.120089,0.080626
1,double,uniform,CPU,"Ns | Ds",512,57,0.029504,0,0.039829,0.009248,0.117439,0.078581
1,double,uniform,CPU,"Ns | Ds",512,58,0.02944,0,0.03985,0.007008,0.115079,0.076298
1,double,uniform,CPU,"Ns | Ds",512,59,0.030464,0,0.04016,0.009152,0.119039,0.079776
1,double,uniform,CPU,"Ns | Ds",512,60,0.031904,0,0.0403,0.00896,0.121619,0.081164
1,double,uniform,CPU,"Ns | Ds",512,61,0.029952,0,0.04015,0.008384,0.116389,0.078486
1,double,uniform,CPU,"Ns | Ds",512,62,0.029344,0,0.04024,0.00768,0.116529,0.077264
1,double,uniform,CPU,"Ns | Ds",512,63,0.031936,0,0.040308,0.008608,0.121119,0.080852
1,double,uniform,CPU,"Ns | Ds",512,64,0.02992,0,0.0403,0.006816,0.116589,0.077036
1,double,uniform,CPU,"Ns | Ds",512,65,0.030624,0,0.04015,0.008352,0.118999,0.079126
1,double,uniform,CPU,"Ns | Ds",512,66,0.031296,0,0.04037,0.008928,0.122159,0.080594
1,double,uniform,CPU,"Ns | Ds",512,67,0.033184,0,0.04009,0.008288,0.120879,0.081562
1,double,uniform,CPU,"Ns | Ds",512,68,0.029984,0,0.04061,0.007296,0.119779,0.07789
1,double,uniform,CPU,"Ns | Ds",512,69,0.029888,0,0.03989,0.008704,0.118388,0.078482
1,double,uniform,CPU,"Ns | Ds",512,70,0.031008,0,0.0401,0.009344,0.119669,0.080452
1,double,uniform,CPU,"Ns | Ds",512,71,0.029568,0,0.039819,0.008576,0.117139,0.077963
1,double,uniform,CPU,"Ns | Ds",512,72,0.030656,0,0.04034,0.008384,0.118999,0.07938
1,double,uniform,CPU,"Ns | Ds",512,73,0.03136,0,0.04003,0.009408,0.119089,0.080798
1,double,uniform,CPU,"Ns | Ds",512,74,0.029952,0,0.04009,0.009088,0.118209,0.07913
