dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,186.972,0.00294,0.127139,51.9901,239.201,239.092
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,41.0673,0.00235,12.4468,1.42342,55.0267,54.9398
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,41.2674,0.002419,12.4429,1.42333,55.2288,55.1361
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,41.4158,0.002629,12.4407,1.42352,55.3712,55.2827
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,41.4074,0.00254,12.4303,1.42189,55.3483,55.2621
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,41.3082,0.002421,12.4397,1.42349,55.2598,55.1737
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,41.2017,0.00231,12.4289,1.42022,55.1406,55.0531
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,41.4011,0.002411,12.4397,1.42461,55.36,55.2678
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,41.0806,0.00288,12.4608,1.42198,55.0529,54.9662
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,41.7721,0.002579,12.4363,1.42256,55.7233,55.6336
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,41.4732,0.00238,12.4425,1.42304,55.4284,55.3411
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,41.2182,0.00242,12.4305,1.42275,55.1599,55.0738
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,41.2244,0.00237,12.4504,1.4231,55.1894,55.1003
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,41.5381,0.00241,12.441,1.41971,55.4994,55.4012
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,41.3787,0.00251,12.4408,1.42202,55.3347,55.244
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,41.0361,0.002631,12.4264,1.41651,54.9665,54.8817
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,41.4011,0.00259,12.4337,1.4247,55.3522,55.2622
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,41.3285,0.00239,12.4426,1.42096,55.2817,55.1945
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,41.3725,0.00232,12.4476,1.42134,55.3373,55.2437
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,41.1591,0.00253,12.443,1.4225,55.1162,55.0271
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,41.2477,0.00228,12.4437,1.42448,55.2066,55.1182
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,41.4485,0.00231,12.4426,1.42493,55.4133,55.3184
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,41.3817,0.00233,12.4334,1.42762,55.3349,55.245
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,41.5655,0.00233,12.4537,1.42218,55.5332,55.4437
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,41.3285,0.002191,12.4348,1.42275,55.2761,55.1882
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,41.1064,0.00253,12.4235,1.42365,55.0455,54.9561
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,41.0315,0.002671,12.4372,1.42458,54.9834,54.896
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,41.1934,0.002521,12.4353,1.42176,55.1391,55.0529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,41.2516,0.00222,12.4337,1.42285,55.2023,55.1103
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,41.0875,0.00229,12.4681,1.42323,55.0703,54.9811
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,41.1841,0.002369,12.4371,1.42333,55.1373,55.0469
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,41.2516,0.00232,12.4516,1.42198,55.2174,55.1276
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,41.2966,0.00269,12.4251,1.42029,55.2337,55.1447
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,41.2307,0.0021,12.4303,1.42173,55.1724,55.0848
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,41.2599,0.00238,12.4477,1.42205,55.2235,55.1321
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,41.1398,0.00275,12.4358,1.42224,55.0903,55.0006
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,41.3944,0.0024,12.4406,1.4207,55.3447,55.2581
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,41.203,0.002191,12.4347,1.42013,55.1493,55.06
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,41.2203,0.002551,12.4441,1.42253,55.1777,55.0895
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,41.2843,0.002489,12.4471,1.41898,55.2441,55.1529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,41.0033,0.00247,12.435,1.41894,54.9477,54.8597
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,41.2569,0.00238,12.4244,1.42282,55.1956,55.1065
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,41.3692,0.002629,12.4383,1.4232,55.3209,55.2333
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,40.985,0.002519,12.4267,1.4199,54.9188,54.8341
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,41.3734,0.002469,12.4333,1.42147,55.318,55.2307
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,41.2882,0.00236,12.4308,1.4225,55.232,55.1439
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,41.2167,0.00233,12.4285,1.41968,55.1528,55.0672
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,41.2514,0.00243,12.4387,1.42214,55.2052,55.1147
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,41.2739,0.002399,12.4212,1.41712,55.1976,55.1147
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,41.4404,0.00253,12.4456,1.41971,55.3958,55.3082
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,41.5142,0.002731,12.443,1.42378,55.4726,55.3838
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,41.396,0.002481,12.4458,1.42298,55.3544,55.2673
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,41.2909,0.002199,12.4396,1.41952,55.2421,55.1522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,41.2282,0.00261,12.4192,1.42058,55.157,55.0706
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,41.4185,0.002589,12.4362,1.42038,55.3662,55.2777
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,41.3207,0.00233,12.4309,1.42122,55.2644,55.1751
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,41.4206,0.002621,12.4361,1.42109,55.3701,55.2804
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,41.6564,0.00248,12.4332,1.4215,55.6004,55.5135
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,41.3063,0.002531,12.4483,1.42038,55.2665,55.1775
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,41.2785,0.0026,12.4291,1.41917,55.2164,55.1294
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,42.038,0.00263,12.4399,1.424,55.9886,55.9046
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,65.5478,0.00237,23.2301,2.24656,91.1256,91.0269
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,64.0313,0.00222,23.2663,2.24909,89.6493,89.549
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,63.4302,0.00267,23.2375,2.25184,89.015,88.9222
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,63.5116,0.00238,23.2414,2.24835,89.0975,89.0037
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,63.8521,0.002299,23.2568,2.25027,89.4563,89.3615
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,63.7008,0.002701,23.2436,2.24944,89.2897,89.1965
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,63.4532,0.00274,23.2206,2.25027,89.0205,88.9268
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,63.614,0.00234,23.2318,2.24899,89.1891,89.0971
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,63.6772,0.002531,23.2515,2.2455,89.2683,89.1768
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,63.5033,0.00248,23.2516,2.25238,89.1022,89.0098
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,64.3244,0.002389,23.2409,2.24813,89.9113,89.8158
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,64.6129,0.0027,23.257,2.25123,90.2189,90.1238
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,64.2207,0.00219,23.2307,2.24998,89.7969,89.7036
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,63.8136,0.00272,23.264,2.24714,89.4194,89.3274
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,63.8501,0.002411,23.2458,2.24928,89.4412,89.3476
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,64.0673,0.00209,23.2548,2.25062,89.6717,89.5748
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,63.5655,0.00232,23.2431,2.24333,89.1474,89.0543
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,63.6582,0.00231,23.2399,2.24928,89.2443,89.1497
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,64.0548,0.00242,23.226,2.24406,89.6217,89.5273
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,64.2814,0.00263,23.2496,2.25155,89.8786,89.7852
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,63.584,0.00238,23.2421,2.25152,89.1696,89.08
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,64.2326,0.00224,23.2507,2.25472,89.8349,89.7403
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,65.0956,0.002629,23.2287,2.25293,90.6748,90.5799
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,63.4928,0.0026,23.2111,2.24461,89.043,88.9511
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,63.7463,0.00261,23.2355,2.25152,89.3305,89.2359
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,63.9613,0.00241,23.2208,2.24918,89.5291,89.4337
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,63.5329,0.002599,23.2455,2.25088,89.1246,89.0319
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,64.3468,0.00246,23.2517,2.24938,89.9477,89.8504
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,63.7292,0.00267,23.2228,2.24675,89.2941,89.2014
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,63.9147,0.00234,23.221,2.2528,89.4896,89.3908
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,63.7239,0.00231,23.245,2.24787,89.3091,89.219
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,63.9007,0.00247,23.2236,2.2537,89.4747,89.3804
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,64.3269,0.002379,23.2502,2.2512,89.9247,89.8307
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,64.3672,0.00238,23.2444,2.24918,89.9549,89.8632
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,63.4915,0.00247,23.254,2.25178,89.092,88.9997
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,64.0511,0.00213,23.2363,2.2449,89.6285,89.5344
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,64.1212,0.00243,23.221,2.25043,89.6894,89.5951
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,64.304,0.00257,23.2285,2.25005,89.8819,89.7851
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,63.9833,0.002509,23.2168,2.24611,89.5421,89.4488
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,64.1074,0.00262,23.2329,2.2511,89.6863,89.594
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,64.3009,0.00259,23.2289,2.24723,89.8724,89.7796
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,63.8441,0.00248,23.2239,2.2529,89.413,89.3233
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,63.6483,0.00237,23.241,2.25098,89.2359,89.1426
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,64.0309,0.00252,23.2378,2.25062,89.6116,89.5218
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,63.755,0.00278,23.2482,2.25178,89.3518,89.2577
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,64.0435,0.00225,23.2407,2.25014,89.6308,89.5366
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,63.6016,0.00217,23.2349,2.25277,89.185,89.0914
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,63.61,0.0029,23.2375,2.252,89.192,89.1024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,63.9265,0.002511,23.2299,2.24778,89.5019,89.4067
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,63.6625,0.00255,23.2269,2.25014,89.2367,89.142
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,63.7097,0.002451,23.2467,2.24275,89.2922,89.2015
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,63.861,0.00222,23.2247,2.2471,89.4295,89.335
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,64.1043,0.00246,23.2442,2.25155,89.695,89.6025
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,63.6372,0.00226,23.216,2.25136,89.2021,89.1069
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,63.7658,0.002469,23.2372,2.25021,89.3476,89.2557
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,63.9545,0.00257,23.2478,2.24902,89.5572,89.454
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,63.7677,0.00254,23.2325,2.25024,89.3467,89.253
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,63.5984,0.0024,23.231,2.25277,89.178,89.0846
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,63.2924,0.002551,23.2372,2.2513,88.8738,88.7835
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,64.2259,0.00252,23.2304,2.25136,89.8045,89.7102
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,64.0177,0.002731,23.2557,2.24998,89.6185,89.5261
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,63.967,0.00221,23.2398,2.24918,89.5522,89.4582
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,63.9756,0.002179,23.2316,2.25283,89.555,89.4622
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,63.8494,0.002489,23.2499,2.25242,89.4487,89.3541
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,63.6753,0.00235,23.2569,2.24838,89.2734,89.1829
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,63.7924,0.00242,23.2384,2.24134,89.3706,89.2745
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,63.7194,0.00242,23.2258,2.24982,89.2912,89.1974
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,63.7182,0.00258,23.2431,2.25187,89.316,89.2158
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,63.8056,0.002549,23.2346,2.24918,89.3879,89.292
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,63.7074,0.00277,23.224,2.24925,89.2826,89.1834
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,64.0905,0.00233,23.2265,2.25053,89.6646,89.5699
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,63.9469,0.00264,23.2553,2.24957,89.5488,89.4544
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,64.0662,0.00241,23.2637,2.24947,89.6747,89.5817
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,63.7811,0.00256,23.2246,2.25085,89.3526,89.2591
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,63.8055,0.00237,23.2336,2.24288,89.3806,89.2843
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,94.7366,0.002649,30.9434,3.37094,129.151,129.054
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,93.4848,0.00236,30.9549,3.35514,127.897,127.797
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,93.4107,0.002319,30.9391,3.38131,127.828,127.733
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,93.4113,0.002839,30.9449,3.35443,127.815,127.713
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,94.0904,0.00253,30.9482,3.35216,128.491,128.393
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,93.7946,0.00244,30.9392,3.38858,128.218,128.125
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,93.7841,0.00257,30.9471,3.34771,128.179,128.081
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,93.3872,0.002441,30.9498,3.36768,127.803,127.707
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,94.361,0.00287,30.9319,3.38112,128.776,128.677
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,93.9924,0.00268,30.934,3.36832,128.393,128.297
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,94.1071,0.00274,30.9455,3.34931,128.502,128.405
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,94.8113,0.00246,30.9418,3.36381,129.213,129.119
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,93.8976,0.002799,30.9476,3.3633,128.309,128.211
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,93.1979,0.00276,30.9511,3.35661,127.604,127.508
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,93.3333,0.002529,30.9387,3.38541,127.758,127.66
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,93.4686,0.002549,30.9435,3.38406,127.893,127.799
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,94.1233,0.00254,30.9361,3.36566,128.526,128.428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,93.444,0.00243,30.9467,3.35546,127.847,127.749
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,93.8183,0.002631,30.9456,3.34755,128.211,128.114
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,93.4171,0.00253,30.9523,3.35562,127.824,127.728
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,93.3475,0.00285,30.9405,3.35818,127.745,127.649
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,93.6985,0.00238,30.9435,3.37702,128.116,128.021
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,94.5527,0.00242,30.955,3.34947,128.954,128.86
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,93.1291,0.00249,30.9357,3.36314,127.525,127.43
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,93.5037,0.002619,30.9508,3.3543,127.907,127.811
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,93.5402,0.002471,30.9469,3.36272,127.951,127.852
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,93.9204,0.00279,30.9385,3.37155,128.331,128.233
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,93.4974,0.00286,30.9464,3.35872,127.905,127.805
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,94.3494,0.002651,30.9362,3.38144,128.767,128.67
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,93.8247,0.00236,30.9521,3.35837,128.23,128.138
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,94.0024,0.00241,30.941,3.36442,128.405,128.31
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,94.6302,0.00228,30.9524,3.35088,129.033,128.936
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,93.6706,0.00257,30.9547,3.34864,128.079,127.976
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,93.2015,0.002531,30.9402,3.38653,127.626,127.531
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,93.9084,0.0027,30.9402,3.35485,128.301,128.206
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,93.5882,0.002571,30.9338,3.38022,128.004,127.905
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,94.1587,0.00272,30.9442,3.36589,128.567,128.472
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,93.6343,0.002709,30.9422,3.3592,128.033,127.938
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,93.3339,0.00252,30.9482,3.36525,127.745,127.65
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,93.7544,0.002489,30.9511,3.34314,128.145,128.051
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,93.5266,0.0026,30.9431,3.35699,127.923,127.829
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,93.6399,0.00239,30.9441,3.35498,128.037,127.941
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,93.7028,0.002539,30.9587,3.34861,128.105,128.013
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,94.0597,0.00249,30.939,3.36253,128.462,128.364
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,94.5553,0.00224,30.9466,3.3616,128.962,128.866
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,93.6596,0.002681,30.9405,3.36634,128.067,127.969
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,93.6971,0.00277,30.945,3.36077,128.099,128.006
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,93.5307,0.00267,30.9391,3.3743,127.943,127.847
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,93.4784,0.00229,30.9429,3.3608,127.878,127.784
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,93.5494,0.002441,30.946,3.35603,127.952,127.854
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,93.8782,0.00272,30.9448,3.36659,128.289,128.192
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,93.7358,0.002669,30.9415,3.37846,128.15,128.058
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,93.7072,0.00255,30.9429,3.36522,128.115,128.018
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,93.9471,0.00234,30.9399,3.37354,128.359,128.263
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,93.5866,0.002531,30.9475,3.35178,127.982,127.888
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,93.8745,0.00259,30.936,3.36397,128.272,128.177
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,94.2087,0.00257,30.9348,3.36147,128.602,128.507
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,94.2294,0.002629,30.9461,3.3841,128.661,128.562
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,93.7641,0.00262,30.9405,3.36848,128.178,128.076
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,93.8687,0.002849,30.94,3.36934,128.279,128.181
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,94.4024,0.00287,30.9408,3.36054,128.809,128.707
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,93.5314,0.002591,30.9422,3.36643,127.937,127.843
