dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",64,0,183.604,0.0028,0.06755,68.3277,252.117,252.002
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,64,22.6463,0.0021,3.5892,1.552,27.8762,27.7896
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,65,22.3787,0.002219,3.58709,1.54182,27.5984,27.5099
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,66,22.2775,0.0023,3.58809,1.54048,27.496,27.4084
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,67,22.63,0.002101,3.58662,1.54093,27.8496,27.7597
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,68,21.895,0.002301,3.58489,1.54838,27.115,27.0306
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,69,22.5406,0.00214,3.58951,1.54301,27.7613,27.6753
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,70,22.6785,0.0025,3.58311,1.53904,27.9009,27.8031
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,71,22.7366,0.00232,3.58845,1.54298,27.9629,27.8704
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,72,22.2989,0.00233,3.5888,1.54016,27.5154,27.4302
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,73,22.7051,0.00218,3.58683,1.54186,27.9212,27.836
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",384,74,22.8507,0.00228,3.5882,1.5456,28.0776,27.9868
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,0,33.8509,0.00224,5.8244,2.45466,42.2284,42.1322
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,1,33.64,0.00221,5.82456,2.45347,42.0145,41.9202
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,2,33.6329,0.002108,5.8259,2.45344,42.0103,41.9143
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,3,33.8719,0.002011,5.82457,2.4553,42.2484,42.1538
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,4,33.486,0.00212,5.82376,2.44979,41.8572,41.7617
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,5,33.3276,0.002261,5.82747,2.44998,41.6985,41.6074
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,6,34.1321,0.002139,5.82924,2.45014,42.5113,42.4136
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,7,33.63,0.00216,5.82756,2.44963,42.0094,41.9094
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,8,33.6412,0.002199,5.82121,2.45094,42.0089,41.9155
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,9,33.5032,0.00213,5.8285,2.45126,41.8762,41.7851
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,10,33.739,0.002291,5.82299,2.45254,42.1159,42.0168
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,11,33.5266,0.002222,5.82594,2.45539,41.9034,41.8102
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,12,33.9521,0.00211,5.82729,2.4504,42.3247,42.2319
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,13,33.4843,0.00203,5.82433,2.44877,41.8522,41.7594
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,14,33.5565,0.00218,5.82782,2.4505,41.9322,41.837
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,15,33.4516,0.00214,5.8262,2.45683,41.831,41.7367
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,16,33.4248,0.00214,5.82745,2.45472,41.8049,41.7091
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,17,33.9188,0.002359,5.82577,2.44842,42.2944,42.1954
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,18,33.7677,0.00196,5.829,2.45843,42.1544,42.0571
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,19,33.581,0.0022,5.83701,2.45254,41.9703,41.8727
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,20,33.6055,0.00227,5.82237,2.4551,41.9802,41.8853
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,21,33.9012,0.00208,5.82687,2.45616,42.2864,42.1863
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,22,33.502,0.00209,5.82167,2.45053,41.8683,41.7762
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,23,33.4492,0.002191,5.82731,2.45254,41.829,41.7312
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,24,33.8008,0.002562,5.8211,2.45491,42.1758,42.0793
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,25,33.6025,0.002601,5.81931,2.45117,41.9831,41.8755
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,26,33.8862,0.00221,5.82512,2.45059,42.2589,42.1642
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,27,33.6486,0.00201,5.82095,2.46189,42.0356,41.9335
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,28,33.8204,0.00224,5.83328,2.45229,42.2011,42.1083
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,29,33.8473,0.0022,5.8289,2.46499,42.2393,42.1434
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,30,33.966,0.002451,5.82923,2.48074,42.3782,42.2785
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,31,33.8566,0.00228,5.83162,2.48691,42.2762,42.1774
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,32,33.6578,0.00209,5.82589,2.4496,42.0277,41.9354
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,33,33.6115,0.00202,5.83549,2.4608,42.0079,41.9098
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,34,34.0534,0.00227,5.83069,2.45424,42.4353,42.3406
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,35,33.5021,0.00233,5.82519,2.45277,41.8755,41.7824
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,36,33.7771,0.00228,5.82489,2.44803,42.1484,42.0523
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,37,33.735,0.00211,5.82649,2.4488,42.1095,42.0124
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,38,34.0677,0.002302,5.8221,2.45037,42.4371,42.3425
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,39,33.7124,0.002308,5.833,2.5033,42.1479,42.051
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,40,33.3204,0.00212,5.8255,2.45082,41.6867,41.5989
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,41,33.6372,0.00214,5.82528,2.45338,42.0174,41.9179
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,42,33.7475,0.00198,5.82332,2.45718,42.1271,42.0299
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,43,33.5369,0.00206,5.82536,2.45296,41.9081,41.8173
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,44,33.616,0.00224,5.8223,2.4521,41.9888,41.8926
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,45,33.5324,0.002159,5.81947,2.4496,41.8881,41.8036
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,46,33.475,0.00208,5.83053,2.45222,41.8572,41.7599
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,47,33.976,0.00201,5.82679,2.46122,42.3639,42.266
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,48,33.915,0.002101,5.82536,2.45994,42.2984,42.2024
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,49,33.8394,0.00212,5.82027,2.4625,42.2179,42.1243
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,50,33.7282,0.00209,5.82827,2.45555,42.1118,42.0141
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,51,34.1103,0.0022,5.82342,2.44931,42.4847,42.3852
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,52,34.3695,0.00208,5.823,2.45366,42.745,42.6483
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,53,33.5113,0.00212,5.83256,2.45773,41.9018,41.8037
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,54,33.5992,0.00197,5.81794,2.44931,41.9635,41.8684
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,55,33.634,0.00208,5.82367,2.45066,42.0072,41.9104
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,56,33.7604,0.00208,5.8273,2.44963,42.1368,42.0395
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,57,33.6285,0.002209,5.82158,2.45171,42.0007,41.904
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,58,33.4742,0.00213,5.82522,2.45466,41.8545,41.7562
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,59,33.6517,0.00214,5.8194,2.4609,42.0329,41.9342
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,60,33.8792,0.0025,5.82299,2.44835,42.2489,42.153
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,61,33.5806,0.00208,5.82816,2.46176,41.9688,41.8726
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,62,34.1713,0.00208,5.82114,2.44992,42.5426,42.4444
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,63,33.7981,0.00197,5.82431,2.45021,42.1703,42.0746
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,64,33.8923,0.00209,5.82286,2.45408,42.2706,42.1713
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,65,33.9066,0.00204,5.82554,2.44835,42.2831,42.1826
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,66,33.9612,0.0024,5.83589,2.44986,42.346,42.2493
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,67,33.6988,0.00228,5.90579,2.45382,42.1579,42.0607
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,68,33.7791,0.002468,5.82886,2.45034,42.16,42.0608
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,69,33.839,0.00254,5.8261,2.45504,42.2151,42.1227
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,70,33.7115,0.00223,5.82655,2.45322,42.0896,41.9935
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,71,33.6493,0.002349,5.82365,2.45222,42.0239,41.9275
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,72,33.815,0.002141,5.83006,2.45482,42.198,42.102
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,73,34.0851,0.0021,5.82392,2.45283,42.4623,42.3639
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",448,74,33.6765,0.002028,5.82785,2.45088,42.0525,41.9573
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,0,49.1815,0.00228,7.82277,3.65702,60.764,60.6636
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,1,48.8411,0.002341,7.80878,3.66515,60.4144,60.3174
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,2,48.4585,0.002089,7.81449,3.6671,60.0379,59.9422
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,3,48.3761,0.00232,7.8079,3.66333,59.9505,59.8496
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,4,48.8167,0.00265,7.81465,3.66086,60.3954,60.2949
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,5,48.4711,0.00233,7.80888,3.67008,60.0502,59.9524
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,6,48.747,0.00212,7.80643,3.66275,60.3172,60.2183
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,7,48.5227,0.00204,7.81502,3.66675,60.103,60.0065
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,8,48.427,0.00227,7.81107,3.6695,60.0097,59.9099
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,9,48.5236,0.002,7.81071,3.65994,60.0927,59.9963
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,10,48.7112,0.00194,7.80708,3.66845,60.2834,60.1887
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,11,48.5563,0.00198,7.80611,3.68214,60.1441,60.0466
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,12,48.5604,0.002061,7.81265,3.67056,60.1425,60.0457
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,13,48.4956,0.00204,7.8058,3.86259,60.2617,60.166
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,14,48.6765,0.00197,7.81522,3.65946,60.2505,60.1531
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,15,48.7981,0.00206,7.80959,3.70512,60.4132,60.3149
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,16,48.4086,0.00206,7.82147,3.67606,60.0038,59.9082
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,17,48.4617,0.00202,7.8195,3.65661,60.0353,59.9398
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,18,48.7889,0.00195,7.80759,3.68448,60.382,60.2829
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,19,48.7302,0.00203,7.81668,3.67078,60.3178,60.2197
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,20,48.6861,0.0022,7.82516,3.66544,60.2762,60.1789
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,21,48.9135,0.002041,7.81751,3.65427,60.4845,60.3873
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,22,48.2533,0.00227,7.80578,3.6711,59.8365,59.7325
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,23,48.2729,0.00208,7.80535,3.65571,59.8334,59.736
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,24,48.7521,0.0022,7.82001,3.65539,60.3269,60.2297
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,25,48.6518,0.00213,7.80637,3.67798,60.2364,60.1383
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,26,48.6794,0.002061,7.8065,3.66899,60.2563,60.157
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,27,48.4043,0.00202,7.81537,3.66938,59.9886,59.8911
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,28,48.5579,0.002,7.80094,3.66157,60.1171,60.0224
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,29,48.6381,0.00266,7.81569,3.65856,60.2159,60.115
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,30,48.4031,0.00196,7.80538,3.66896,59.976,59.8794
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,31,48.4993,0.002001,7.81212,3.6617,60.071,59.9751
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,32,48.3533,0.00207,7.81325,3.68048,59.9475,59.8491
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,33,48.3645,0.00207,7.80975,3.66346,59.9362,59.8398
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,34,48.3776,0.002139,7.80955,3.6753,59.9614,59.8646
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,35,48.6607,0.002081,7.80822,3.67523,60.244,60.1462
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,36,48.8331,0.002251,7.80947,3.66605,60.4107,60.3109
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,37,48.5581,0.00196,7.81711,3.67482,60.1473,60.052
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,38,48.337,0.001951,7.8118,3.70554,59.9529,59.8563
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,39,48.4712,0.00211,7.80966,3.66202,60.0411,59.945
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,40,48.7007,0.00232,7.80953,3.66147,60.2727,60.174
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,41,48.5091,0.00198,7.80872,3.66307,60.0803,59.9828
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,42,48.9423,0.0021,7.81426,3.66925,60.5255,60.4279
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,43,48.2146,0.00209,7.80769,3.67024,59.7897,59.6946
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,44,48.7801,0.00218,7.81336,3.66144,60.3542,60.2571
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,45,48.3832,0.00216,7.81569,3.66445,59.9673,59.8655
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,46,48.4761,0.002,7.81358,3.66109,60.0466,59.9528
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,47,48.5415,0.002289,7.80885,3.67699,60.1301,60.0296
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,48,48.5093,0.00196,7.80789,3.66336,60.0818,59.9825
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,49,48.6532,0.00206,7.80521,3.67171,60.2303,60.1322
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,50,48.9047,0.00211,7.81608,3.65555,60.4757,60.3785
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,51,48.7748,0.00197,7.80753,3.67654,60.361,60.2608
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,52,48.7203,0.00208,7.80912,3.66858,60.2976,60.2001
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,53,48.7375,0.00207,7.80858,3.65866,60.3053,60.2068
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,54,48.5643,0.0022,7.81792,3.65152,60.1331,60.0359
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,55,48.4978,0.002261,7.80873,3.66442,60.0696,59.9732
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,56,48.3342,0.0019,7.80023,3.67222,59.906,59.8086
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,57,48.4988,0.002051,7.81772,3.66528,60.0813,59.9839
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,58,48.765,0.00205,7.80921,3.6953,60.3684,60.2715
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,59,48.5313,0.00212,7.81009,3.66374,60.1039,60.0072
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,60,48.4268,0.00205,7.8111,3.69782,60.0349,59.9378
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,61,48.4652,0.00201,7.80646,3.67107,60.0424,59.9448
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,62,48.463,0.00203,7.81025,3.68262,60.0545,59.9579
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,63,48.7197,0.00215,7.80192,3.6695,60.2909,60.1932
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,64,48.7514,0.00207,7.80361,3.69754,60.3489,60.2546
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,65,48.781,0.00209,7.81697,3.65677,60.3529,60.2568
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,66,48.5611,0.00198,7.81149,3.66496,60.1389,60.0396
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,67,48.3579,0.00205,7.80544,3.6601,59.9209,59.8254
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,68,48.3951,0.001941,7.80283,3.65027,59.9466,59.8501
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,69,48.4351,0.00194,7.81372,3.65405,59.9997,59.9048
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,70,48.9285,0.00202,7.81054,3.69002,60.5331,60.4311
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,71,48.5957,0.00219,7.81114,3.68618,60.1936,60.0952
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,72,48.0631,0.00212,7.81279,3.66947,59.6395,59.5475
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,73,48.5847,0.0021,7.81638,3.65971,60.1592,60.0629
3,float,uniform,CPU,"Ns | Ns | P | P | P | P",512,74,48.5687,0.00232,7.81802,3.65568,60.1395,60.0447
