dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,1.6136,0.00197,5.42471,1.67334,8.78277,8.71362
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,1.6177,0.001921,5.4211,1.6687,8.77803,8.70942
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,1.61648,0.00201,5.42313,1.67008,8.78472,8.7117
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,1.61565,0.00194,5.43187,1.67114,8.7928,8.72059
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,1.61635,0.00209,5.42636,1.66976,8.78528,8.71456
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,1.61437,0.00203,5.41888,1.67299,8.77892,8.70827
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,1.61578,0.00206,5.4215,1.66886,8.77854,8.7082
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,1.61456,0.002,5.426,1.67059,8.78447,8.71315
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,1.61773,0.001961,5.42179,1.67181,8.78219,8.71329
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,1.6153,0.00202,5.43213,1.67213,8.79137,8.72157
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,1.61587,0.0019,5.42796,1.67136,8.79051,8.71709
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,1.61622,0.00202,5.42215,1.67488,8.78929,8.71527
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,1.6193,0.00209,5.42544,1.66934,8.78757,8.71617
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,1.61651,0.00203,5.43094,1.67213,8.79185,8.72161
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,1.6145,0.001999,5.42097,1.67248,8.77929,8.70994
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,1.61418,0.00211,5.42082,1.67155,8.77755,8.70866
