dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,185.361,0,0.11367,52.2023,237.779,237.677
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,1.23117,0,14.3792,1.42474,17.1067,17.0351
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,1.23376,0,14.3565,1.42557,17.0889,17.0159
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,1.23229,0,14.3627,1.42506,17.0894,17.0201
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,1.23629,0,14.3398,1.42726,17.0722,17.0034
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,1.2321,0,14.3727,1.42525,17.103,17.0301
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,1.23437,0,14.3946,1.42467,17.1243,17.0536
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,1.23072,0,14.4223,1.4256,17.1503,17.0786
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,1.23443,0,14.3499,1.42909,17.0846,17.0134
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,1.23434,0,14.3464,1.42422,17.0757,17.005
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,1.23437,0,14.36,1.42365,17.09,17.0181
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,1.23203,0,14.3564,1.42074,17.0809,17.0091
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,1.23453,0,14.375,1.42605,17.1057,17.0356
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,1.23427,0,14.3795,1.4271,17.1138,17.0408
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,1.2399,0,14.3539,1.4241,17.0891,17.0179
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,1.23501,0,14.3893,1.42288,17.1148,17.0472
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,1.2336,0,14.3682,1.42342,17.097,17.0252
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,1.23488,0,14.3406,1.42608,17.0756,17.0015
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,1.2343,0,14.3736,1.42678,17.1048,17.0347
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,1.23107,0,14.3664,1.4208,17.0881,17.0183
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,1.23437,0,14.3639,1.42442,17.0932,17.0227
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,1.23395,0,14.3989,1.42278,17.1285,17.0557
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,1.23766,0,14.3573,1.42598,17.0916,17.021
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,1.2337,0,14.3738,1.42288,17.0966,17.0304
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,1.23299,0,14.3598,1.42733,17.0911,17.0202
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,1.23453,0,14.3381,1.42256,17.0695,16.9952
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,1.23165,0,14.3396,1.4225,17.0621,16.9938
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,1.23309,0,14.3524,1.42346,17.0801,17.0089
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,1.23562,0,14.3528,1.42454,17.0841,17.013
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,1.23392,0,14.3696,1.4247,17.0982,17.0282
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,1.23485,0,14.355,1.42266,17.0798,17.0125
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,1.23219,0,14.3598,1.42406,17.087,17.0161
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,1.23498,0,14.3843,1.42278,17.1125,17.042
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,1.23462,0,14.3619,1.42608,17.0926,17.0226
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,1.23254,0,14.3699,1.42618,17.0969,17.0286
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,1.23046,0,14.373,1.42477,17.0979,17.0282
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,1.23034,0,14.3569,1.42627,17.083,17.0135
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,1.23539,0,14.3746,1.42301,17.1085,17.033
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,1.23306,0,14.3883,1.4233,17.1135,17.0447
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,1.23264,0,14.3461,1.42499,17.0734,17.0038
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,1.23325,0,14.3771,1.42618,17.1094,17.0366
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,1.23309,0,14.3639,1.42416,17.0883,17.0212
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,1.23091,0,14.4042,1.42326,17.1245,17.0584
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,1.23725,0,14.3859,1.42285,17.1155,17.046
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,1.23482,0,14.3994,1.42662,17.1291,17.0609
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,1.95568,0,27.3664,2.25754,31.6517,31.5796
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,1.95552,0,27.3641,2.25942,31.66,31.579
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,1.9577,0,27.3681,2.25789,31.6593,31.5837
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,1.95917,0,27.3618,2.25978,31.6529,31.5808
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,1.96144,0,27.3618,2.25642,31.6521,31.5797
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,1.95693,0,27.3622,2.25741,31.6487,31.5765
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,1.95808,0,27.3703,2.25645,31.6581,31.5848
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,1.95626,0,27.3631,2.2608,31.6527,31.5802
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,1.95776,0,27.3609,2.2552,31.6441,31.5739
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,1.95917,0,27.3676,2.25696,31.6566,31.5837
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,1.96051,0,27.3635,2.2544,31.6494,31.5785
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,1.95738,0,27.3661,2.25712,31.6572,31.5806
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,1.96131,0,27.3624,2.26192,31.6664,31.5856
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,1.95606,0,27.3643,2.2599,31.6527,31.5802
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,1.9591,0,27.3633,2.25725,31.6514,31.5796
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,1.95859,0,27.3629,2.2575,31.65,31.5789
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,1.97098,0,27.3628,2.24694,31.6532,31.5808
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,1.95578,0,27.3652,2.25712,31.6531,31.5781
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,1.95613,0,27.3791,2.26454,31.6731,31.5998
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,1.96262,0,27.3637,2.26358,31.6623,31.5899
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,1.95725,0,27.3595,2.25658,31.6418,31.5733
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,1.95549,0,27.3701,2.26214,31.6603,31.5877
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,1.95754,0,27.3654,2.25587,31.6508,31.5788
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,1.95389,0,27.3639,2.25837,31.6485,31.5762
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,1.95997,0,27.3691,2.25472,31.6531,31.5837
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,1.95949,0,27.3614,2.2553,31.6469,31.5761
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,1.97078,0,27.3724,2.25386,31.6744,31.5971
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,1.96544,0,27.3657,2.2592,31.6701,31.5904
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,1.95763,0,27.3694,2.2552,31.6529,31.5822
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,1.9561,0,27.3644,2.25494,31.646,31.5755
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,1.95558,0,27.3594,2.25667,31.6455,31.5716
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,1.95974,0,27.363,2.25965,31.6556,31.5824
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,1.95795,0,27.3672,2.25965,31.6586,31.5848
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,1.95926,0,27.367,2.25699,31.6556,31.5832
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,1.95917,0,27.359,2.25693,31.6457,31.5751
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,1.95891,0,27.3608,2.25888,31.6531,31.5786
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,1.95347,0,27.3685,2.25968,31.6559,31.5816
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,1.95744,0,27.3626,2.26189,31.654,31.582
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,1.95722,0,27.3772,2.25734,31.6627,31.5918
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,1.9537,0,27.3742,2.25392,31.6555,31.5819
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,1.95558,0,27.3698,2.25738,31.6539,31.5828
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,1.95386,0,27.3676,2.26637,31.6611,31.5878
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,1.95722,0,27.3655,2.26221,31.6569,31.585
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,1.95702,0,27.3649,2.26086,31.661,31.5828
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,1.9577,0,27.3636,2.25734,31.6487,31.5787
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,1.95622,0,27.3732,2.25466,31.6582,31.5841
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,1.95722,0,27.3732,2.26061,31.6648,31.5911
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,1.95738,0,27.3668,2.2561,31.6519,31.5802
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,1.95661,0,27.3629,2.25456,31.6433,31.574
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,1.97005,0,27.3633,2.25962,31.6656,31.593
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,1.95459,0,27.3672,2.26086,31.6547,31.5826
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,1.95792,0,27.3641,2.25693,31.653,31.579
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,1.95786,0,27.3684,2.26112,31.6593,31.5873
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,1.96173,0,27.3671,2.25872,31.6565,31.5876
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,1.95862,0,27.3587,2.25869,31.6542,31.5761
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,1.95581,0,27.3725,2.25949,31.661,31.5878
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,1.95462,0,27.369,2.25894,31.6525,31.5825
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,1.95514,0,27.3682,2.25645,31.6509,31.5798
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,1.95789,0,27.3645,2.25571,31.6507,31.5781
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,1.9568,0,27.366,2.25997,31.6569,31.5827
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,1.95894,0,27.3668,2.25558,31.6551,31.5813
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,1.95702,0,27.368,2.25795,31.6569,31.583
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,1.96637,0,27.3581,2.25411,31.6482,31.5786
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,1.95661,0,27.375,2.26022,31.6675,31.5918
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,1.95494,0,27.3656,2.26454,31.6588,31.5851
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,1.95584,0,27.3744,2.25754,31.66,31.5878
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,1.95517,0,27.369,2.25786,31.6528,31.582
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,1.95734,0,27.3653,2.25418,31.6516,31.5768
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,1.95888,0,27.371,2.2592,31.6593,31.5891
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,1.95357,0,27.3647,2.25878,31.6501,31.5771
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,1.95699,0,27.3672,2.26426,31.6601,31.5884
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,1.95728,0,27.3634,2.25738,31.6511,31.5781
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,1.95866,0,27.3634,2.25523,31.6498,31.5773
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,1.95757,0,27.367,2.25686,31.6536,31.5814
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,1.95034,0,27.3749,2.2585,31.658,31.5838
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,2.92928,0,35.7996,3.38275,42.1866,42.1117
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,2.91888,0,35.7974,3.37725,42.1696,42.0936
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,2.93446,0,35.7951,3.36749,42.1738,42.097
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,2.93286,0,35.8038,3.36691,42.1809,42.1036
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,2.92752,0,35.7957,3.37862,42.1772,42.1018
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,2.9105,0,35.7974,3.39078,42.1724,42.0987
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,2.92,0,35.7985,3.37382,42.1684,42.0923
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,2.93069,0,35.7956,3.39715,42.1963,42.1235
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,2.92086,0,35.7897,3.36579,42.1486,42.0763
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,2.9296,0,35.7944,3.36531,42.171,42.0893
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,2.91517,0,35.7949,3.37117,42.1644,42.0813
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,2.91856,0,35.7969,3.39222,42.1827,42.1077
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,2.91962,0,35.8009,3.37165,42.1655,42.0921
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,2.9304,0,35.7993,3.3608,42.1661,42.0905
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,2.9169,0,35.7995,3.37629,42.1711,42.0927
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,2.93117,0,35.7989,3.36467,42.1697,42.0947
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,2.93267,0,35.8012,3.36787,42.174,42.1017
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,2.91408,0,35.8014,3.3807,42.1728,42.0962
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,2.91773,0,35.7965,3.38554,42.1712,42.0997
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,2.91418,0,35.794,3.37174,42.1532,42.0799
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,2.91552,0,35.7973,3.40797,42.1936,42.1208
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,2.91574,0,35.7992,3.38784,42.1801,42.1028
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,2.92234,0,35.7987,3.3679,42.1646,42.0889
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,2.91472,0,35.8023,3.37453,42.1694,42.0916
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,2.91728,0,35.7975,3.36886,42.1573,42.0836
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,2.9184,0,35.7983,3.38166,42.1717,42.0984
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,2.92102,0,35.7969,3.40547,42.198,42.1234
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,2.91725,0,35.8013,3.3735,42.1664,42.0921
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,2.91302,0,35.8009,3.40189,42.1901,42.1158
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,2.91181,0,35.7988,3.37235,42.1611,42.083
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,2.92074,0,35.7957,3.37843,42.1708,42.0948
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,2.92822,0,35.7961,3.37686,42.1763,42.1011
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,2.91296,0,35.8044,3.38269,42.1725,42.1001
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,2.91699,0,35.8003,3.3793,42.1718,42.0966
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,2.9191,0,35.7947,3.38858,42.1784,42.1024
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,2.93427,0,35.7993,3.35613,42.1634,42.0897
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,2.93117,0,35.8029,3.36416,42.1753,42.0982
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,2.92963,0,35.7949,3.3648,42.1628,42.0893
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,2.91328,0,35.7998,3.38208,42.1696,42.0951
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,2.91533,0,35.8005,3.38147,42.1733,42.0973
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,2.91565,0,35.7944,3.56752,42.3506,42.2776
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,2.9305,0,35.7954,3.35789,42.1624,42.0838
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,2.91763,0,35.8021,3.37734,42.1716,42.0971
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,2.91584,0,35.8008,3.3768,42.17,42.0935
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,2.92842,0,35.798,3.36582,42.1664,42.0922
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,2.92192,0,35.8018,3.38096,42.1768,42.1046
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,2.91699,0,35.8036,3.36947,42.1663,42.0901
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,2.92365,0,35.8004,3.37162,42.1715,42.0957
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,2.92474,0,35.7962,3.36528,42.1572,42.0862
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,2.91715,0,35.7989,3.36912,42.162,42.0852
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,2.91754,0,35.8025,3.39517,42.1886,42.1152
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,2.91379,0,35.7918,3.38288,42.1608,42.0885
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,2.91562,0,35.7928,3.38864,42.1704,42.0971
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,2.93299,0,35.798,3.37408,42.1824,42.105
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,2.93475,0,35.8,3.36115,42.169,42.0959
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,2.92198,0,35.7944,3.39933,42.1871,42.1157
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,2.91491,0,35.8006,3.36675,42.1568,42.0823
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,2.91376,0,35.7954,3.38496,42.1693,42.0942
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,2.91571,0,35.7948,3.40544,42.1873,42.116
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,2.93363,0,35.8036,3.36179,42.1733,42.099
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,2.9287,0,35.8055,3.35555,42.1653,42.0897
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,2.91792,0,35.7951,3.38211,42.1703,42.0951
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,2.91712,0,35.8014,3.38189,42.1772,42.1004
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,2.91744,0,35.8039,3.37574,42.1715,42.0971
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,2.92086,0,35.8098,3.37418,42.177,42.1049
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,2.91594,0,35.7978,3.37862,42.1664,42.0924
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,2.91738,0,35.799,3.38867,42.1845,42.105
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,2.91194,0,35.799,3.36243,42.151,42.0734
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,2.91693,0,35.7985,3.38141,42.1706,42.0968
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,2.93024,0,35.8011,3.36371,42.1712,42.095
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,2.91347,0,35.7992,3.3856,42.1719,42.0983
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,2.91475,0,35.7976,3.37418,42.1611,42.0866
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,2.93411,0,35.8017,3.36883,42.1771,42.1046
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,2.92874,0,35.8019,3.36995,42.1749,42.1006
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,2.9328,0,35.8054,3.38259,42.1992,42.1208
