dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ds | Ns",64,0,0.075296,0,0.049579,199.256,199.473,199.381
1,float,uniform,GPU,"Ds | Ns",512,6,0.011328,0,0.01976,0.0072,0.071949,0.038288
1,float,uniform,GPU,"Ds | Ns",512,7,0.014656,0,0.020159,0.006112,0.076009,0.040927
1,float,uniform,GPU,"Ds | Ns",512,8,0.011744,0,0.019059,0.004992,0.069009,0.035795
1,float,uniform,GPU,"Ds | Ns",512,9,0.012352,0,0.01948,0.005952,0.072169,0.037784
1,float,uniform,GPU,"Ds | Ns",512,10,0.01264,0,0.01978,0.008352,0.185108,0.040772
1,float,uniform,GPU,"Ds | Ns",512,11,0.01216,0,0.01931,0.006016,0.069969,0.037486
1,float,uniform,GPU,"Ds | Ns",512,12,0.014304,0,0.01966,0.007936,0.07567,0.0419
1,float,uniform,GPU,"Ds | Ns",512,13,0.011776,0,0.01966,0.006848,0.071069,0.038284
1,float,uniform,GPU,"Ds | Ns",512,14,0.01312,0,0.02018,0.005536,0.071849,0.038836
1,float,uniform,GPU,"Ds | Ns",512,15,0.013632,0,0.01946,0.006112,0.071949,0.039204
1,float,uniform,GPU,"Ds | Ns",512,16,0.014112,0,0.02517,0.005568,0.078149,0.04485
1,float,uniform,GPU,"Ds | Ns",512,17,0.013632,0,0.01957,0.006208,0.07187,0.03941
1,float,uniform,GPU,"Ds | Ns",512,18,0.012928,0,0.01935,0.005696,0.071179,0.037974
1,float,uniform,GPU,"Ds | Ns",512,19,0.012224,0,0.01932,0.006272,0.070999,0.037816
1,float,uniform,GPU,"Ds | Ns",512,20,0.014048,0,0.01989,0.005056,0.072809,0.038994
1,float,uniform,GPU,"Ds | Ns",512,21,0.013152,0,0.01972,0.005216,0.07121,0.038088
1,float,uniform,GPU,"Ds | Ns",512,22,0.011872,0,0.01976,0.005696,0.070199,0.037328
1,float,uniform,GPU,"Ds | Ns",512,23,0.013216,0,0.01945,0.006208,0.072199,0.038874
1,float,uniform,GPU,"Ds | Ns",512,24,0.012448,0,0.01904,0.00608,0.070039,0.037568
1,float,uniform,GPU,"Ds | Ns",512,25,0.013152,0,0.0195,0.005504,0.071559,0.038156
1,float,uniform,GPU,"Ds | Ns",512,26,0.012768,0,0.01937,0.005792,0.071129,0.03793
1,float,uniform,GPU,"Ds | Ns",512,27,0.012896,0,0.019079,0.007712,0.072949,0.039687
1,float,uniform,GPU,"Ds | Ns",512,28,0.011808,0,0.01929,0.006624,0.07055,0.037722
1,float,uniform,GPU,"Ds | Ns",512,29,0.012704,0,0.0194,0.005856,0.070409,0.03796
1,float,uniform,GPU,"Ds | Ns",512,30,0.01376,0,0.01943,0.006048,0.071789,0.039238
1,float,uniform,GPU,"Ds | Ns",512,31,0.012064,0,0.01958,0.00608,0.0701,0.037724
1,float,uniform,GPU,"Ds | Ns",512,32,0.012416,0,0.01957,0.005056,0.07087,0.037042
1,float,uniform,GPU,"Ds | Ns",512,33,0.013216,0,0.01942,0.007072,0.072609,0.039708
1,float,uniform,GPU,"Ds | Ns",512,34,0.014432,0,0.019689,0.005952,0.074519,0.040073
1,float,uniform,GPU,"Ds | Ns",512,35,0.012288,0,0.0191,0.005536,0.06921,0.036924
1,float,uniform,GPU,"Ds | Ns",512,36,0.012416,0,0.01946,0.005376,0.07147,0.037252
1,float,uniform,GPU,"Ds | Ns",512,37,0.012352,0,0.01954,0.008352,0.072999,0.040244
1,float,uniform,GPU,"Ds | Ns",512,38,0.011968,0,0.019369,0.005184,0.075549,0.036521
1,float,uniform,GPU,"Ds | Ns",512,39,0.01424,0,0.019491,0.006272,0.073679,0.040003
1,float,uniform,GPU,"Ds | Ns",512,40,0.012128,0,0.019489,0.007552,0.072689,0.039169
1,float,uniform,GPU,"Ds | Ns",512,41,0.01328,0,0.020029,0.004864,0.071119,0.038173
1,float,uniform,GPU,"Ds | Ns",512,42,0.013408,0,0.0197,0.00576,0.07212,0.038868
1,float,uniform,GPU,"Ds | Ns",512,43,0.012448,0,0.01934,0.006048,0.07101,0.037836
1,float,uniform,GPU,"Ds | Ns",512,44,0.010592,0,0.015499,0.009024,0.064449,0.035115
1,float,uniform,GPU,"Ds | Ns",512,45,0.013248,0,0.01949,0.005952,0.07183,0.03869
1,float,uniform,GPU,"Ds | Ns",512,46,0.012032,0,0.019261,0.00624,0.069789,0.037533
1,float,uniform,GPU,"Ds | Ns",512,47,0.013856,0,0.01993,0.00608,0.07276,0.039866
1,float,uniform,GPU,"Ds | Ns",512,48,0.014176,0,0.01967,0.006752,0.074619,0.040598
1,float,uniform,GPU,"Ds | Ns",512,49,0.01184,0,0.023419,0.006048,0.073959,0.041307
1,float,uniform,GPU,"Ds | Ns",512,50,0.099808,0,0.01902,0.005952,0.157978,0.12478
1,float,uniform,GPU,"Ds | Ns",512,51,0.012032,0,0.01923,0.008288,0.0728,0.03955
1,float,uniform,GPU,"Ds | Ns",512,52,0.012064,0,0.019729,0.005632,0.070789,0.037425
1,float,uniform,GPU,"Ds | Ns",512,53,0.01264,0,0.01908,0.006464,0.070929,0.038184
1,float,uniform,GPU,"Ds | Ns",512,54,0.012128,0,0.019018,0.007872,0.071929,0.039018
1,float,uniform,GPU,"Ds | Ns",512,55,0.012032,0,0.019579,0.006496,0.070279,0.038107
1,float,uniform,GPU,"Ds | Ns",512,56,0.013664,0,0.01954,0.005728,0.071139,0.038932
1,float,uniform,GPU,"Ds | Ns",512,57,0.013984,0,0.01925,0.005952,0.071459,0.039186
1,float,uniform,GPU,"Ds | Ns",512,58,0.013888,0,0.020139,0.005952,0.073079,0.039979
1,float,uniform,GPU,"Ds | Ns",512,59,0.012672,0,0.01929,0.005216,0.070189,0.037178
1,float,uniform,GPU,"Ds | Ns",512,60,0.01232,0,0.0194,0.007552,0.072589,0.039272
1,float,uniform,GPU,"Ds | Ns",512,61,0.014272,0,0.02068,0.006272,0.07601,0.041224
1,float,uniform,GPU,"Ds | Ns",512,62,0.012096,0,0.01939,0.007232,0.073319,0.038718
1,float,uniform,GPU,"Ds | Ns",512,63,0.013632,0,0.019269,0.005952,0.070459,0.038853
1,float,uniform,GPU,"Ds | Ns",512,64,0.012192,0,0.019639,0.0088,0.080969,0.040631
1,float,uniform,GPU,"Ds | Ns",512,65,0.012256,0,0.01932,0.005664,0.069899,0.03724
1,float,uniform,GPU,"Ds | Ns",512,66,0.013184,0,0.01935,0.006176,0.07145,0.03871
1,float,uniform,GPU,"Ds | Ns",512,67,0.013376,0,0.019909,0.00592,0.072269,0.039205
1,float,uniform,GPU,"Ds | Ns",512,68,0.012992,0,0.01926,0.005888,0.070479,0.03814
1,float,uniform,GPU,"Ds | Ns",512,69,0.013568,0,0.020469,0.00512,0.072729,0.039157
1,float,uniform,GPU,"Ds | Ns",512,70,0.013856,0,0.01949,0.006208,0.072429,0.039554
1,float,uniform,GPU,"Ds | Ns",512,71,0.013024,0,0.019219,0.005984,0.072449,0.038227
1,float,uniform,GPU,"Ds | Ns",512,72,0.012128,0,0.0195,0.005952,0.06977,0.03758
1,float,uniform,GPU,"Ds | Ns",512,73,0.013088,0,0.01996,0.006368,0.07246,0.039416
1,float,uniform,GPU,"Ds | Ns",512,74,0.013408,0,0.02004,0.00592,0.07194,0.039368
