dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,185.639,0.00298,0.060189,52.425,441.585,238.128
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,13.1019,0.00218,0.544584,0.115584,14.5068,13.7642
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,14.3271,0.00246,0.542774,0.113248,15.7367,14.9856
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,13.0208,0.00212,0.542225,0.112288,14.4122,13.6775
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,13.9876,0.00214,0.544724,0.112512,15.3851,14.6469
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,12.8959,0.00191,0.542714,0.11488,14.2806,13.5554
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,14.2435,0.00209,0.544814,0.113056,15.6551,14.9035
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,13.8175,0.00258,0.543444,0.11328,15.2204,14.4768
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,22.6912,0.00244,1.25083,0.40032,25.7463,24.3448
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,22.6304,0.00235,1.24814,0.400192,25.6818,24.2811
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,22.5672,0.0023,1.24954,0.399936,25.6042,24.219
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,22.7413,0.00253,1.25213,0.402336,25.7963,24.3983
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,22.4071,0.002899,1.24915,0.402048,25.4563,24.0612
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,22.7999,0.002321,1.24805,0.402304,25.8572,24.4526
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,22.7174,0.002408,1.24913,0.401344,25.7697,24.3703
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,22.7701,0.002309,1.24847,0.399552,25.8237,24.4204
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,22.6164,0.002319,1.24719,0.406816,25.6686,24.2727
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,22.8458,0.00234,1.25134,0.40608,25.8966,24.5055
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,22.5119,0.002331,1.25118,0.402816,25.5588,24.1682
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,22.6531,0.002401,1.25101,0.40304,25.7054,24.3095
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,22.6747,0.002469,1.24889,0.40048,25.7145,24.3266
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,22.5859,0.00247,1.24878,0.40016,25.6207,24.2373
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,22.5827,0.00226,1.25113,0.399616,25.623,24.2357
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,22.6067,0.002389,1.24762,0.403072,25.6577,24.2597
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,22.8386,0.00232,1.32427,0.402848,25.9551,24.5681
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,22.7024,0.0021,1.25094,0.401184,25.7418,24.3566
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,22.6183,0.00236,1.24836,0.403488,25.6652,24.2725
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,22.303,0.00273,1.25311,0.401664,25.343,23.9605
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,22.7764,0.00252,1.24822,0.4016,25.8222,24.4288
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,22.5939,0.00229,1.25084,0.401792,25.6396,24.2488
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,22.4247,0.0024,1.24864,0.400736,25.471,24.0764
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,22.8159,0.00239,1.24664,0.405888,25.8662,24.4708
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,22.8396,0.002349,1.25076,0.403552,25.8876,24.4962
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,22.6065,0.002451,1.24951,0.403936,25.6476,24.2624
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,22.7898,0.002529,1.2522,0.4016,25.846,24.4461
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,22.4916,0.002239,1.24815,0.406048,25.5347,24.148
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,22.7905,0.002229,1.24768,0.40608,25.842,24.4465
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,22.6994,0.002451,1.24585,0.40016,25.7506,24.3478
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,22.8081,0.002141,1.24647,0.401536,25.8478,24.4582
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,22.5947,0.00264,1.25091,0.403392,25.6525,24.2517
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,22.9802,0.00324,1.2489,0.402304,26.0303,24.6347
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,22.7659,0.002271,1.24864,0.404512,25.8064,24.4213
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,22.8308,0.00222,1.2463,0.401792,25.8902,24.4812
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,22.4764,0.002409,1.24865,0.403424,25.5234,24.1308
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,22.7991,0.00244,1.25248,0.407968,25.8479,24.462
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,22.1936,0.00219,1.24903,0.40752,25.2525,23.8524
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,22.9077,0.002269,1.24915,0.402848,25.9534,24.5619
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,22.9116,0.00216,1.25048,0.406368,25.9699,24.5707
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,22.6669,0.00257,1.25001,0.40576,25.7288,24.3252
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,22.628,0.00249,1.25244,0.401312,25.6737,24.2842
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,22.8444,0.00251,1.2483,0.400032,25.887,24.4952
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,22.445,0.00247,1.25004,0.410016,25.4974,24.1075
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,22.6257,0.002699,1.24685,0.40352,25.6829,24.2788
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,22.8955,0.00258,1.24934,0.399168,25.9391,24.5465
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,23.0768,0.002371,1.24706,0.408384,26.1263,24.7346
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,22.699,0.002291,1.24718,0.40192,25.738,24.3504
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,22.566,0.002449,1.24909,0.4008,25.6026,24.2184
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,22.8087,0.002749,1.24877,0.400672,25.854,24.4609
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,22.5803,0.002259,1.24952,0.403168,25.6302,24.2353
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,22.5526,0.002201,1.24917,0.402016,25.6023,24.206
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,22.764,0.002799,1.24693,0.406112,25.8204,24.4198
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,22.8662,0.00231,1.24556,0.400512,25.9084,24.5146
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,22.1805,0.002429,1.24758,0.403264,25.227,23.8337
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,22.5756,0.00267,1.24965,0.401408,25.6092,24.2293
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,22.8572,0.0026,1.2511,0.40144,25.9097,24.5124
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,22.377,0.002409,1.25029,0.4032,25.4265,24.0329
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,22.6042,0.002409,1.24794,0.398848,25.641,24.2534
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,22.951,0.0022,1.24819,0.398912,25.9849,24.6003
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,22.1508,0.002111,1.24938,0.401216,25.1852,23.8035
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,22.5961,0.002409,1.24899,0.406048,25.6377,24.2535
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,22.6006,0.00234,1.25101,0.397632,25.638,24.2516
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,22.7646,0.00227,1.24988,0.402624,25.8114,24.4194
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,22.5241,0.0029,1.24654,0.399296,25.5629,24.1729
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,22.5766,0.002641,1.25166,0.40192,25.621,24.2329
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,23.0402,0.002439,1.24785,0.401088,26.0896,24.6916
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,22.9971,0.002099,1.2494,0.409216,26.0554,24.6578
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,22.6811,0.00244,1.25044,0.40848,25.7334,24.3425
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,22.7588,0.002579,1.2497,0.405952,25.801,24.417
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,22.6164,0.002771,1.24818,0.403392,25.6583,24.2708
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,22.6995,0.002209,1.24902,0.403072,25.7435,24.3538
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,22.7278,0.002791,1.24929,0.402464,25.7751,24.3823
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,22.6795,0.00273,1.25216,0.398496,25.7258,24.3329
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,22.5295,0.00235,1.2484,0.401952,25.5671,24.1822
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,34.214,0.002581,2.09652,0.631616,38.9168,36.9448
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,34.1495,0.002449,2.09446,0.624672,38.8569,36.8711
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,33.8907,0.0028,2.09976,0.626848,38.5923,36.6201
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,33.8777,0.002711,2.09561,0.629344,38.5805,36.6053
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,33.8081,0.00255,2.0973,0.629856,38.543,36.5378
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,34.1336,0.002349,2.10109,0.626976,38.841,36.864
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,34.5997,0.002541,2.09619,0.628544,39.3025,37.327
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,34.5895,0.00261,2.10397,0.627936,39.2984,37.324
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,33.6212,0.0022,2.10324,0.627232,38.3092,36.3539
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,33.7274,0.00222,2.09306,0.625184,38.4082,36.4479
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,34.0117,0.00256,2.09806,0.624928,38.709,36.7373
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,33.482,0.002491,2.09542,0.630816,38.1923,36.2107
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,33.7003,0.0027,2.09278,0.630656,38.3918,36.4264
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,33.9689,0.00225,2.0908,0.622432,38.6512,36.6843
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,33.7462,0.002591,2.09504,0.62608,38.4465,36.4699
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,34.1402,0.00304,2.09569,0.631104,38.8422,36.8701
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,33.8157,0.00264,2.09591,0.62752,38.5158,36.5418
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,33.619,0.00244,2.09813,0.626016,38.3193,36.3456
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,33.7219,0.00238,2.09608,0.632384,38.4237,36.4528
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,33.7109,0.00265,2.09723,0.629248,38.4127,36.44
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,33.9248,0.00261,2.09649,0.626592,38.621,36.6505
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,34.0701,0.00292,2.10002,0.630976,38.7782,36.804
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,34.1331,0.002689,2.09526,0.630688,38.8458,36.8618
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,34.1366,0.002181,2.09544,0.62272,38.8215,36.8569
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,33.8548,0.00226,2.09459,0.625408,38.5571,36.577
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,33.7764,0.00213,2.09778,0.624512,38.4701,36.5008
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,33.7677,0.00232,2.09672,0.628608,38.4707,36.4953
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,34.1801,0.002749,2.09671,0.62752,38.8875,36.907
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,34.0033,0.00242,2.09533,0.618208,38.6859,36.7192
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,34.2577,0.00246,2.0942,0.623264,38.9562,36.9776
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,34.4809,0.002819,2.09669,0.628704,39.1762,37.2091
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,34.4425,0.00243,2.09477,0.630112,39.1348,37.1698
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,34.3334,0.00258,2.09381,0.626496,39.0257,37.0563
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,33.7625,0.00248,2.09957,0.633632,38.4713,36.4982
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,33.7615,0.00261,2.09354,0.630624,38.4503,36.4883
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,33.8899,0.002359,2.09336,0.623328,38.5677,36.609
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,33.9654,0.00264,2.09443,0.626208,38.6573,36.6887
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,34.2166,0.002411,2.09621,0.628032,38.9194,36.9433
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,33.9682,0.00234,2.09484,0.6296,38.6578,36.695
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,34.2138,0.002529,2.09828,0.633184,38.9272,36.9478
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,34.1636,0.00269,2.09429,0.623392,38.8574,36.884
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,34.7017,0.002331,2.09513,0.623904,39.3888,37.4231
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,33.8077,0.00238,2.09887,0.63136,38.5206,36.5404
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,33.9538,0.002791,2.09741,0.63424,38.663,36.6882
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,33.9684,0.00283,2.09421,0.631904,38.6706,36.6973
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,33.8705,0.002769,2.09688,0.630752,38.5673,36.6009
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,33.6521,0.00242,2.0988,0.62752,38.3657,36.3808
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,33.752,0.00226,2.10205,0.620832,38.4464,36.4771
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,33.5654,0.00296,2.092,0.627968,38.2664,36.2883
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,33.6927,0.002771,2.09765,0.628416,38.4016,36.4216
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,34.0643,0.00225,2.09705,0.631296,38.7563,36.7949
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,34.4559,0.002441,2.09356,0.625024,39.1611,37.1769
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,33.9507,0.00234,2.09795,0.627488,38.6461,36.6785
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,34.218,0.00236,2.09263,0.632608,38.9134,36.9456
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,34.0454,0.0023,2.09399,0.627456,38.7415,36.7692
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,33.7193,0.00253,2.09465,0.629568,38.4382,36.446
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,34.0791,0.00278,2.0958,0.627808,38.7866,36.8055
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,34.1633,0.002731,2.1005,0.625888,38.8646,36.8924
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,34.2022,0.0024,2.0943,0.629632,38.9035,36.9285
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,34.1363,0.002641,2.09522,0.628704,38.8378,36.8629
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,33.9818,0.00293,2.09787,0.621376,38.6732,36.704
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,34.3427,0.002959,2.09588,0.627584,39.0436,37.0691
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,34.4352,0.00276,2.09606,0.628768,39.1411,37.1628
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,34.3948,0.00278,2.09671,0.629376,39.1104,37.1236
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,33.6441,0.00284,2.09594,0.628,38.3536,36.3709
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,33.7722,0.002319,2.09706,0.62128,38.4505,36.4929
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,33.6172,0.00235,2.09402,0.630688,38.3353,36.3442
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,33.699,0.002359,2.09443,0.632128,38.4068,36.428
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,33.6638,0.002301,2.09675,0.630624,38.3652,36.3935
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,33.8815,0.00272,2.0926,0.628224,38.5835,36.6051
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,34.3149,0.00258,2.09367,0.635136,39.0413,37.0463
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,33.5808,0.00267,2.09691,0.627456,38.2794,36.3078
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,34.1652,0.003061,2.09655,0.627712,38.8648,36.8925
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,34.1815,0.00237,2.09902,0.632704,38.8828,36.9156
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,34.1868,0.0022,2.0957,0.629056,38.8882,36.9137
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,49.8387,0.00278,3.09907,0.958752,56.6212,53.8993
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,48.879,0.00238,3.09793,0.954848,55.6333,52.9342
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,48.6137,0.00284,3.09958,0.958016,55.3663,52.6741
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,48.4401,0.00262,3.09756,0.9528,55.1937,52.493
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,48.526,0.00288,3.0985,0.961472,55.2885,52.5888
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,48.4393,0.002979,3.09878,0.954848,55.2184,52.4959
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,48.6675,0.003179,3.09744,0.95248,55.4247,52.7206
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,48.3926,0.00262,3.09781,0.952736,55.1468,52.4458
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,48.4252,0.00249,3.09548,0.954592,55.1672,52.4778
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,48.5757,0.002449,3.0949,0.957632,55.3295,52.6307
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,48.5687,0.00234,3.09832,0.948992,55.3035,52.6184
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,48.6895,0.00264,3.0962,0.966816,55.4747,52.7552
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,48.6668,0.00251,3.09618,0.956608,55.4132,52.7221
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,48.5456,0.00249,3.09476,0.970656,55.2989,52.6135
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,48.4763,0.00288,3.0953,0.96448,55.2304,52.539
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,48.4529,0.002349,3.10434,0.959616,55.2034,52.5192
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,48.912,0.002399,3.0981,0.957184,55.6663,52.9697
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,48.7442,0.00286,3.09531,0.957248,55.5025,52.7996
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,48.5662,0.00245,3.09646,0.962144,55.3227,52.6273
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,48.8529,0.002429,3.10009,0.961664,55.6128,52.917
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,48.6739,0.00357,3.09762,0.95728,55.4301,52.7323
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,48.9395,0.00278,3.09544,0.954816,55.6987,52.9925
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,48.5837,0.00332,3.09583,0.957472,55.3395,52.6403
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,48.6569,0.00275,3.09453,0.955936,55.4117,52.7101
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,48.7251,0.002621,3.09752,0.957568,55.4659,52.7828
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,48.695,0.00315,3.09824,0.9608,55.4749,52.7572
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,48.5853,0.00259,3.0959,0.94432,55.3197,52.6281
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,48.8267,0.0026,3.10003,0.956512,55.5736,52.8858
