dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,184.48,0,0.05506,52.0602,236.695,236.595
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,0.68944,0,2.06944,0.650784,3.47351,3.40966
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,0.692576,0,2.07265,0.771616,3.60308,3.53684
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,0.689376,0,2.07115,0.647264,3.47674,3.40779
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,0.688736,0,2.07081,0.648128,3.47491,3.40767
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,0.686688,0,2.07109,0.649088,3.4704,3.40686
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,0.690272,0,2.07047,0.647904,3.47525,3.40864
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,0.689632,0,2.07147,0.647008,3.47406,3.40811
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,0.68688,0,2.07164,0.64608,3.47025,3.4046
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,0.690304,0,2.07119,0.66176,3.48998,3.42325
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,0.688672,0,2.07132,0.648832,3.4741,3.40882
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,0.691488,0,2.07383,0.647968,3.4805,3.41328
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,0.69136,0,2.07385,0.651232,3.48365,3.41644
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,0.688704,0,2.06678,0.651904,3.47181,3.40738
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,0.689312,0,2.06964,0.64784,3.47195,3.40679
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,0.686784,0,2.06745,0.648384,3.46559,3.40261
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,0.689056,0,2.06945,0.64864,3.47224,3.40714
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,0.69008,0,2.07064,0.650144,3.47797,3.41086
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,0.687008,0,2.07012,0.68432,3.50906,3.44144
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,0.687424,0,2.07048,0.82576,3.64959,3.58366
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,0.688608,0,2.07008,0.647136,3.4715,3.40582
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,0.689856,0,2.06811,0.650784,3.47582,3.40875
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,0.688512,0,2.07323,0.648768,3.47633,3.41051
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,0.68928,0,2.06774,0.647936,3.46874,3.40495
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,0.689824,0,2.07272,0.79712,3.62499,3.55966
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,0.688832,0,2.06925,0.677088,3.5001,3.43517
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,0.689248,0,2.07325,0.653312,3.48521,3.41581
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,0.68912,0,2.07759,0.650528,3.48273,3.41724
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,0.688416,0,2.06973,0.648512,3.47372,3.40665
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,0.688384,0,2.07154,0.648864,3.47583,3.40878
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,0.688224,0,2.06961,0.647872,3.47323,3.4057
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,0.688864,0,2.06845,0.648,3.46958,3.40531
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,0.688448,0,2.06967,0.750336,3.5753,3.50845
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,0.689312,0,2.06968,0.648608,3.47049,3.4076
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,0.689728,0,2.07029,0.647232,3.47272,3.40725
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,0.689472,0,2.07112,0.648128,3.47622,3.40872
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,0.686528,0,2.07314,0.649792,3.46875,3.40946
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,0.687904,0,2.07346,0.649792,3.47642,3.41115
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,0.688736,0,2.07307,0.648256,3.54169,3.41006
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,0.690944,0,2.07096,0.650144,3.47526,3.41205
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,0.68624,0,2.07206,0.648096,3.47174,3.40639
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,0.687936,0,2.07097,0.686592,3.51091,3.4455
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,0.688768,0,2.06944,0.7952,3.61918,3.5534
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,0.688448,0,2.10972,0.648768,3.51262,3.44693
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,0.69072,0,2.07346,0.653568,3.48883,3.41774
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,0.688544,0,2.06972,0.649472,3.47505,3.40773
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,1.07539,0,3.63509,1.10112,5.88099,5.8116
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,1.0719,0,3.6341,1.10134,5.87342,5.80735
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,1.07565,0,3.62812,1.09856,5.87058,5.80233
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,1.07283,0,3.63486,1.10214,5.88099,5.80983
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,1.07174,0,3.63452,1.3472,6.12001,6.05346
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,1.07648,0,3.63581,1.09917,5.87635,5.81146
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,1.07408,0,3.63404,1.10163,5.8783,5.80975
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,1.07302,0,3.63912,1.10067,5.88346,5.81281
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,1.07523,0,3.63564,1.18035,5.95834,5.89122
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,1.07718,0,3.63433,1.10336,5.88099,5.81487
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,1.07418,0,3.63427,1.09974,5.87565,5.80819
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,1.07168,0,3.63552,1.1,5.87801,5.8072
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,1.07366,0,3.64032,1.10195,5.88065,5.81593
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,1.07133,0,3.63411,1.10109,5.87028,5.80652
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,1.07181,0,3.63171,1.3327,6.10256,6.03622
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,1.07517,0,3.63026,1.10006,5.87509,5.80549
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,1.07434,0,3.63629,1.1015,5.88154,5.81213
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,1.07661,0,3.63209,1.36022,6.13761,6.06892
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,1.07334,0,3.638,1.34118,6.12032,6.05253
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,1.08026,0,3.6366,1.1025,5.88742,5.81935
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,1.07293,0,3.63989,1.10246,5.88454,5.81528
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,1.07379,0,3.63547,1.10234,5.87943,5.8116
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,1.0728,0,3.63134,1.09955,5.87145,5.80369
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,1.07526,0,3.6333,1.09968,5.87494,5.80824
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,1.07523,0,3.63693,1.09834,5.87718,5.8105
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,1.07184,0,3.63038,1.1017,5.87276,5.80392
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,1.07373,0,3.63424,1.36291,6.1368,6.07088
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,1.07555,0,3.63552,1.09946,5.88115,5.81053
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,1.07344,0,3.63654,1.09814,5.87512,5.80812
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,1.07542,0,3.63465,1.09955,5.8754,5.80962
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,1.07792,0,3.64189,1.10013,5.88677,5.81994
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,1.0736,0,3.63713,1.36934,6.15031,6.08007
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,1.08038,0,3.63721,1.09914,5.88164,5.81673
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,1.07398,0,3.63565,1.34096,6.1169,6.05059
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,1.07152,0,3.63045,1.10074,5.86938,5.80271
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,1.07402,0,3.62932,1.1392,5.90792,5.84254
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,1.07523,0,3.63388,1.09946,5.87394,5.80857
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,1.07248,0,3.63617,1.10083,5.87771,5.80948
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,1.07645,0,3.63521,1.10147,5.87799,5.81313
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,1.07347,0,3.6325,1.09856,5.87072,5.80453
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,1.07312,0,3.64133,1.09939,5.88261,5.81384
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,1.0744,0,3.6319,1.37949,6.15485,6.08579
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,1.07645,0,3.63585,1.35478,6.14005,6.06708
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,1.07258,0,3.63623,1.10006,5.87659,5.80887
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,1.07248,0,3.63129,1.09933,5.87017,5.8031
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,1.07302,0,3.63429,1.10115,5.87338,5.80847
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,1.0728,0,3.63044,1.09981,5.8719,5.80305
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,1.0729,0,3.63507,1.10026,5.87662,5.80822
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,1.07344,0,3.63881,1.10118,5.88542,5.81343
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,1.07386,0,3.63715,1.33984,6.11875,6.05084
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,1.07245,0,3.63827,1.10259,5.88207,5.81331
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,1.07104,0,3.63651,1.36013,6.13373,6.06768
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,1.07846,0,3.63093,1.34157,6.1193,6.05096
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,1.0737,0,3.63975,1.09984,5.88118,5.81328
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,1.07184,0,3.64088,1.0976,5.91175,5.81032
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,1.07498,0,3.63654,1.10294,5.88427,5.81446
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,1.07408,0,3.63269,1.10259,5.87754,5.80936
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,1.07574,0,3.63653,1.4953,6.29569,6.20757
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,1.07389,0,3.63207,1.33062,6.10611,6.03658
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,1.07894,0,3.63339,1.10141,5.8832,5.81374
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,1.07501,0,3.63381,1.09888,5.87542,5.8077
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,1.0745,0,3.63627,1.1015,5.8824,5.81227
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,1.07523,0,3.63217,1.37242,6.14839,6.07982
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,1.07366,0,3.63203,1.10442,5.88121,5.81011
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,1.0728,0,3.63257,1.10202,5.87724,5.80738
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,1.07568,0,3.63552,1.33782,6.11592,6.04902
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,1.07466,0,3.63841,1.10054,5.88033,5.81361
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,1.0768,0,3.63695,1.10166,5.88687,5.81541
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,1.07818,0,3.63187,1.09965,5.88098,5.80969
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,1.0745,0,3.63204,1.10064,5.87178,5.80718
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,1.07373,0,3.63416,1.10349,5.87994,5.81137
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,1.07395,0,3.63414,1.09888,5.8765,5.80697
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,1.07286,0,3.63548,1.34336,6.11979,6.0517
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,1.07386,0,3.63516,1.10102,5.87924,5.81004
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,1.07661,0,3.63205,1.10074,5.87634,5.80939
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,1.61907,0,5.4158,1.66598,8.76709,8.70086
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,1.61606,0,5.41366,1.66205,8.76333,8.69177
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,1.61421,0,5.41097,2.0489,9.14381,9.07407
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,1.61731,0,5.41293,1.66515,8.75988,8.69539
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,1.61818,0,5.4161,1.66339,8.76488,8.69767
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,1.61366,0,5.41305,1.66688,8.76173,8.69359
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,1.61565,0,5.40916,1.67146,8.76585,8.69626
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,1.62077,0,5.41335,1.66397,8.7671,8.69808
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,1.61485,0,5.41004,1.66355,8.76164,8.68844
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,1.61549,0,5.41259,1.66173,8.76061,8.68981
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,1.61933,0,5.41266,1.6641,8.7646,8.69608
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,1.61606,0,5.41254,1.66486,8.76194,8.69347
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,1.61901,0,5.41488,1.66432,8.76376,8.69821
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,1.61792,0,5.42015,1.66624,8.77437,8.70431
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,1.61651,0,5.41234,1.66419,8.76256,8.69304
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,1.61392,0,5.40888,1.66256,8.75391,8.68536
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,1.61821,0,5.41044,1.66557,8.7629,8.69422
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,1.616,0,5.40814,1.66563,8.75863,8.68977
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,1.61632,0,5.41274,1.66368,8.75918,8.69274
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,1.61664,0,5.41009,1.66672,8.76153,8.69345
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,1.61494,0,5.41166,1.66509,8.76252,8.69169
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,1.61606,0,5.41235,1.66186,8.76145,8.69027
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,1.61728,0,5.41065,1.6688,8.76808,8.69673
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,1.6161,0,5.4126,1.66346,8.76019,8.69215
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,1.61613,0,5.41511,1.66592,8.76642,8.69716
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,1.61782,0,5.40788,1.66115,8.7546,8.68685
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,1.62317,0,5.41465,1.66509,8.77279,8.7029
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,1.61744,0,5.41436,1.66272,8.76328,8.69452
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,1.61373,0,5.41107,1.66397,8.76008,8.68877
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,1.61395,0,5.41529,1.67626,8.77328,8.7055
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,1.61478,0,5.40929,1.66691,8.75685,8.69098
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,1.61565,0,5.4107,1.67075,8.76411,8.6971
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,1.61683,0,5.41415,1.6655,8.76299,8.69649
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,1.6168,0,5.4165,1.66896,8.76973,8.70226
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,1.61536,0,5.41461,1.99693,9.09563,9.0269
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,1.62,0,5.41649,1.68742,8.79727,8.72391
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,1.61459,0,5.40843,1.66506,8.75248,8.68808
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,1.6169,0,5.41103,1.66224,8.76129,8.69017
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,1.62067,0,5.40991,1.66342,8.76204,8.69401
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,1.62266,0,5.41017,1.66445,8.76919,8.69727
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,1.61398,0,5.41242,1.66368,8.75609,8.69008
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,1.61507,0,5.41276,1.66454,8.76066,8.69238
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,1.61539,0,5.41019,1.66429,8.7614,8.68987
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,1.61779,0,5.41402,1.66349,8.76549,8.6953
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,1.61834,0,5.41351,1.66672,8.76797,8.69857
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,1.61606,0,5.41111,1.6655,8.76111,8.69268
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,1.624,0,5.41152,1.66506,8.76898,8.70057
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,1.61674,0,5.41154,1.66547,8.76254,8.69375
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,1.6159,0,5.41895,1.66637,8.77101,8.70122
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,1.61613,0,5.41357,1.66656,8.76527,8.69626
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,1.61446,0,5.41473,1.66554,8.76405,8.69473
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,1.61491,0,5.41247,1.66486,8.76288,8.69225
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,1.61904,0,5.41673,1.66109,8.76827,8.69686
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,1.61683,0,5.41429,1.66554,8.76733,8.69666
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,1.62419,0,5.41085,1.66752,8.77378,8.70256
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,1.61722,0,5.4153,1.66662,8.76729,8.69914
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,1.61571,0,5.41498,1.66608,8.76536,8.69677
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,1.61952,0,5.41318,1.66656,8.76917,8.69926
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,1.61651,0,5.41151,1.66774,8.76704,8.69576
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,1.61712,0,5.41116,1.66518,8.76487,8.69346
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,1.61712,0,5.412,1.66291,8.76039,8.69203
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,1.61632,0,5.41329,1.66346,8.76143,8.69307
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,1.61466,0,5.40838,1.66144,8.7548,8.68447
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,1.61626,0,5.41506,1.6649,8.76588,8.69621
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,1.61405,0,5.4049,1.66448,8.7516,8.68343
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,1.62003,0,5.41137,1.66874,8.77138,8.70014
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,1.61766,0,5.41494,1.66326,8.76676,8.69587
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,1.61648,0,5.41069,1.6632,8.75874,8.69037
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,1.61914,0,5.41248,1.66685,8.76683,8.69846
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,1.61706,0,5.41231,1.6665,8.76625,8.69586
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,1.61542,0,5.40794,1.66477,8.76064,8.68813
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,1.61834,0,5.41704,1.66362,8.76809,8.69899
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,1.61808,0,5.41233,1.68416,8.78553,8.71457
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,1.61478,0,5.41517,1.66698,8.76597,8.69693
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,1.61485,0,5.4154,1.66394,8.76436,8.69418
