dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,1.49424,0.00177,5.45467,1.64131,8.66054,8.59199
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,1.49274,0.0019,5.45605,1.6424,8.65917,8.59308
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,1.49622,0.001849,5.46005,1.6425,8.67343,8.60062
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,1.48653,0.00207,5.45425,1.64608,8.65736,8.58893
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,1.4968,0.001839,5.45791,1.64723,8.67439,8.60378
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,1.49027,0.00191,5.45399,1.64458,8.65979,8.59075
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,1.48771,0.001839,5.45702,1.64435,8.66116,8.59092
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,1.50163,0.001889,5.45582,1.64221,8.67017,8.60155
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,1.49731,0.001829,5.45597,1.64323,8.66606,8.59834
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,1.48992,0.0018,5.45879,1.64285,8.66287,8.59336
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,1.49229,0.00183,5.46072,1.64278,8.66628,8.59762
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,1.48979,0.00197,5.4586,1.64387,8.66786,8.59423
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,1.49501,0.00214,5.45964,1.64739,8.67386,8.60418
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,1.49443,0.00223,5.46645,1.64333,8.68107,8.60644
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,1.49155,0.001849,5.45425,1.64541,8.66364,8.59306
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,1.49056,0.00183,5.45712,1.64538,8.66423,8.59488
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,1.4944,0.0018,5.45076,1.64285,8.66055,8.58981
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,1.50326,0.00208,5.44602,1.64301,8.66094,8.59437
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,1.49286,0.001931,5.45393,1.64515,8.66456,8.59388
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,1.50166,0.0018,5.44901,1.64458,8.6656,8.59705
