dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,0.193504,0,0.090228,200.529,200.912,200.813
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,31,23.516,0,2.06246,0.649056,26.2994,26.2275
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,32,23.6908,0,2.05958,0.648832,26.4771,26.3992
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,33,23.3599,0,2.05851,0.65056,26.1422,26.0689
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,34,23.3918,0,2.05862,0.80544,26.3296,26.2559
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,35,23.6889,0,2.05435,0.826272,26.6435,26.5695
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,36,23.7032,0,2.05907,0.650528,26.4923,26.4128
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,37,23.7337,0,2.05829,0.649664,26.5201,26.4416
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,38,23.602,0,2.05806,0.648736,26.3821,26.3088
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,39,23.4907,0,2.05639,0.648064,26.2678,26.1951
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,40,23.8204,0,2.05389,0.650976,26.5992,26.5252
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,41,23.6738,0,2.05367,0.649696,26.4469,26.3772
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,42,23.4373,0,2.05091,0.648512,26.2148,26.1368
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,43,23.5484,0,2.05798,0.649152,26.3294,26.2556
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,44,23.5362,0,2.05838,0.64928,26.3224,26.2439
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,45,23.1407,0,2.06085,0.649152,25.9303,25.8507
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,46,23.6853,0,2.05641,0.712128,26.5289,26.4539
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,47,23.0907,0,2.05681,0.647968,25.866,25.7955
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,48,23.8272,0,2.0595,0.650656,26.6169,26.5373
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,49,23.4479,0,2.05945,0.663008,26.2424,26.1704
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,50,23.9214,0,2.05595,0.652864,26.711,26.6302
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,51,23.6536,0,2.05757,0.790112,26.5786,26.5013
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,52,23.7169,0,2.05632,0.647264,26.49,26.4205
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,53,23.0653,0,2.05669,0.828928,26.02,25.951
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,54,23.9156,0,2.05681,0.647552,26.6878,26.62
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,55,23.4267,0,2.06251,0.6512,26.2131,26.1404
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,56,23.4899,0,2.06045,0.648288,26.2713,26.1986
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,57,23.5435,0,2.05854,0.64736,26.3237,26.2494
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,58,23.3241,0,2.05555,0.650624,26.1386,26.0303
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,59,23.6604,0,2.06004,0.649024,26.4464,26.3694
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,60,23.5234,0,2.06123,0.650656,26.3052,26.2353
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,61,23.4208,0,2.0539,0.653472,26.2054,26.1282
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,62,23.7233,0,2.06087,0.649664,26.5133,26.4339
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,63,23.3983,0,2.06004,0.64768,26.1815,26.106
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,64,23.7272,0,2.05831,0.652224,26.5073,26.4377
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,65,23.771,0,2.06075,0.648448,26.5617,26.4802
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,66,23.6645,0,2.05758,0.651136,26.4449,26.3732
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,67,24.157,0,2.05393,0.649024,26.9274,26.8599
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,68,23.6587,0,2.05483,0.648192,26.434,26.3617
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,69,23.2133,0,2.05412,0.6472,25.9791,25.9147
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,70,23.4832,0,2.0587,0.647616,26.2582,26.1895
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,71,23.373,0,2.05173,0.650112,26.1424,26.0749
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,72,23.356,0,2.05757,0.64928,26.1379,26.0628
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,73,23.7139,0,2.06004,0.648608,26.4975,26.4225
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,74,23.0846,0,2.05357,0.650912,25.8677,25.7891
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,34.3156,0,3.63283,1.10406,39.133,39.0524
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,34.0396,0,3.63962,1.1735,38.9336,38.8528
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,34.0994,0,3.63011,1.11386,38.9218,38.8434
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,34.0474,0,3.63582,1.11014,38.8698,38.7934
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,34.4383,0,3.63643,1.10128,39.2557,39.176
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,34.0568,0,3.63207,1.13072,38.9022,38.8196
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,33.9258,0,3.63579,1.10624,38.7471,38.6678
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,34.1224,0,3.63134,1.19155,39.0192,38.9453
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,33.9652,0,3.63698,1.10394,38.7863,38.7061
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,34.1287,0,3.63231,1.10205,38.9537,38.8631
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,34.2693,0,3.62812,1.1032,39.0844,39.0006
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,33.9641,0,3.63874,1.34301,39.0285,38.9458
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,34.1736,0,3.63168,1.10365,38.9935,38.9089
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,34.2566,0,3.63206,1.10019,39.0674,38.9889
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,33.9972,0,3.63389,1.38544,39.0968,39.0166
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,34.2437,0,3.63288,1.10243,39.0621,38.979
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,34.2904,0,3.63347,1.10096,39.1053,39.0249
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,34.1478,0,3.63591,1.30205,39.1661,39.0857
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,34.2754,0,3.63,1.09997,39.0847,39.0053
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,34.4939,0,3.63034,1.10381,39.3086,39.2281
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,20,34.0562,0,3.63852,1.1,38.8716,38.7947
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,21,33.9878,0,3.6408,1.10326,38.8132,38.7319
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,22,34.0206,0,3.63783,1.10269,38.8438,38.7611
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,23,34.1427,0,3.64164,1.10032,38.9587,38.8847
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,24,33.914,0,3.63747,1.10694,38.7405,38.6584
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,25,34.2009,0,3.63037,1.57149,39.4851,39.4027
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,26,34.1026,0,3.63502,1.10333,38.9208,38.841
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,27,34.2223,0,3.63686,1.1009,39.0383,38.96
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,28,34.0674,0,3.63245,1.10083,38.8812,38.8007
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,29,34.0908,0,3.63429,1.10083,38.9083,38.8259
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,30,34.2167,0,3.63229,1.18125,39.11,39.0302
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,31,34.4873,0,3.63372,1.3776,39.5763,39.4986
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,32,34.431,0,3.63464,1.10134,39.2458,39.167
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,33,34.3925,0,3.63675,1.3241,39.4301,39.3533
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,34,34.3083,0,3.63095,1.10717,39.1242,39.0465
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,35,34.6213,0,3.63293,1.10074,39.4342,39.355
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,36,34.7849,0,3.63256,1.1015,39.5986,39.5189
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,37,34.3755,0,3.62826,1.10026,39.1795,39.104
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,38,33.976,0,3.63152,1.12528,38.8108,38.7328
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,39,33.9857,0,3.63738,1.15117,38.8576,38.7742
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,40,33.8524,0,3.63585,1.1031,38.6729,38.5913
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,41,34.375,0,3.63186,1.10144,39.1904,39.1083
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,42,34.201,0,3.62902,1.10186,39.0161,38.9319
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,43,34.3987,0,3.63995,1.31699,39.4361,39.3557
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,44,34.1258,0,3.64005,1.10182,38.9453,38.8677
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,45,34.1272,0,3.63078,1.10093,38.9356,38.8589
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,46,34.1006,0,3.63315,1.38358,39.1978,39.1173
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,47,34.0631,0,3.6384,1.10006,38.8764,38.8015
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,48,33.8621,0,3.63695,1.0985,38.6785,38.5976
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,49,34.2033,0,3.63248,1.1015,39.0183,38.9373
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,50,34.2782,0,3.6339,1.09917,39.0891,39.0113
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,51,33.8925,0,3.63338,1.14432,38.7494,38.6702
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,52,34.465,0,3.63039,1.1015,39.2839,39.1969
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,53,33.8106,0,3.63335,1.18192,38.7088,38.6258
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,54,33.9313,0,3.63372,1.10506,38.7484,38.6701
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,55,34.5577,0,3.63087,1.10048,39.3698,39.289
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,56,34.1239,0,3.63482,1.10291,38.9423,38.8617
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,57,34.4898,0,3.63803,1.10154,39.3112,39.2293
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,58,34.6144,0,3.63682,1.10013,39.4323,39.3514
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,59,34.3791,0,3.6369,1.12771,39.2735,39.1437
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,60,34.0527,0,3.63205,1.36483,39.1292,39.0496
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,61,33.8352,0,3.63729,1.10003,38.6504,38.5725
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,62,33.9992,0,3.63835,1.09834,38.8132,38.7359
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,63,34.146,0,3.63478,1.09872,38.9569,38.8794
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,64,34.3867,0,3.6339,1.1041,39.203,39.1247
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,65,33.9017,0,3.6344,1.1112,38.7251,38.6473
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,66,34.1053,0,3.63198,1.12349,38.9393,38.8608
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,67,34.4362,0,3.62995,1.10202,39.2448,39.1681
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,68,34.0553,0,3.62874,1.10035,38.8657,38.7844
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,69,33.9849,0,3.63902,1.10067,38.8042,38.7246
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,70,34.3224,0,3.63582,1.12131,39.1619,39.0795
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,71,34.0979,0,3.64111,1.32326,39.1472,39.0623
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,72,34.074,0,3.63307,1.10109,38.8875,38.8081
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,73,34.1892,0,3.63224,1.10454,39.0085,38.926
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,74,34.0765,0,3.63838,1.37082,39.1681,39.0857
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,47.8661,0,5.43284,1.66374,55.0428,54.9626
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,48.2233,0,5.42972,1.66061,55.3914,55.3137
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,47.6143,0,5.43624,1.66115,54.7914,54.7117
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,47.5582,0,5.4305,1.6625,54.7357,54.6512
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,48.205,0,5.43067,1.70173,55.4189,55.3374
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,47.9654,0,5.43331,1.66019,55.1408,55.0589
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,47.4562,0,5.43284,1.66282,54.633,54.5518
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,47.7359,0,5.42591,1.66096,54.9052,54.8228
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,47.8729,0,5.42607,1.66042,55.042,54.9594
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,47.9967,0,5.42757,1.66275,55.1708,55.0871
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,47.5376,0,5.43262,1.66416,54.7169,54.6344
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,47.8678,0,5.42477,1.66403,55.038,54.9566
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,48.11,0,5.4289,1.65939,55.2823,55.1983
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,47.8648,0,5.43573,1.6671,55.0514,54.9677
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,48.0318,0,5.43269,1.66192,55.2074,55.1264
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,47.9743,0,5.43186,1.66323,55.1511,55.0694
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,48.3509,0,5.43503,1.66237,55.5313,55.4483
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,47.5668,0,5.42961,1.66192,54.742,54.6583
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,47.7821,0,5.42394,1.66026,54.9454,54.8663
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,47.9292,0,5.43274,1.6631,55.1078,55.0251
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,20,47.5465,0,5.43154,1.66083,54.7219,54.6389
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,21,47.6169,0,5.43067,1.66042,54.7918,54.7079
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,22,47.768,0,5.4282,1.65872,54.9384,54.8549
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,23,47.6307,0,5.4312,1.65904,54.8048,54.7209
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,24,47.8251,0,5.43396,1.66045,54.9997,54.9196
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,25,47.9913,0,5.43091,1.66118,55.1653,55.0834
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,26,47.7231,0,5.43012,1.66083,54.8963,54.8141
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,27,47.7103,0,5.4329,1.66125,54.8867,54.8044
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,28,47.9237,0,5.4353,1.65731,55.0997,55.0163
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,29,47.7404,0,5.43627,1.66541,54.9214,54.8421
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,30,47.9084,0,5.4305,1.66083,55.0795,54.9997
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,31,47.7213,0,5.43207,1.66029,54.8941,54.8136
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,32,48.1528,0,5.43386,2.02573,55.69,55.6124
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,33,48.0391,0,5.43375,1.6617,55.2159,55.1346
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,34,47.7606,0,5.43478,1.84282,55.1202,55.0382
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,35,48.1412,0,5.42995,1.66179,55.3143,55.2329
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,36,48.1245,0,5.42914,1.66563,55.3028,55.2193
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,37,47.8178,0,5.43179,1.66019,54.99,54.9098
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,38,47.4615,0,5.42942,1.66634,54.6361,54.5572
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,39,47.7637,0,5.42672,1.65994,54.933,54.8503
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,40,47.9682,0,5.42836,1.66106,55.1396,55.0576
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,41,47.9556,0,5.43163,1.66451,55.1361,55.0517
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,42,47.7655,0,5.43394,1.66454,54.9434,54.864
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,43,47.966,0,5.42968,1.65677,55.1356,55.0524
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,44,47.7979,0,5.42774,1.70886,55.0174,54.9345
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,45,47.6273,0,5.43283,1.6641,54.8061,54.7242
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,46,47.8915,0,5.43123,1.66189,55.0687,54.9846
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,47,48.0741,0,5.4253,1.65821,55.2378,55.1576
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,48,47.5837,0,5.42677,1.66054,54.7506,54.671
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,49,47.6077,0,5.42987,1.65718,54.777,54.6948
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,50,47.9257,0,5.42936,1.66218,55.1008,55.0173
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,51,47.7681,0,5.4342,1.68547,54.9693,54.8878
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,52,48.0488,0,5.42869,1.66528,55.2216,55.1428
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,53,47.9393,0,5.42959,1.66346,55.114,55.0324
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,54,47.7304,0,5.43842,1.71763,54.9688,54.8864
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,55,47.7916,0,5.43006,1.6624,54.9655,54.884
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,56,47.6841,0,5.4305,1.65862,54.8556,54.7732
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,57,47.7489,0,5.43348,1.66512,54.9321,54.8475
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,58,47.8295,0,5.43076,1.65718,54.9987,54.9174
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,59,47.3643,0,5.43009,1.6561,54.531,54.4505
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,60,47.726,0,5.43395,1.66208,54.9097,54.8221
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,61,47.6198,0,5.43145,1.65894,54.7882,54.7102
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,62,47.9748,0,5.42937,1.66166,55.1455,55.0658
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,63,48.378,0,5.43499,1.66339,55.5587,55.4764
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,64,47.5859,0,5.43019,1.66227,54.762,54.6783
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,65,47.607,0,5.42907,1.9631,55.0783,54.9992
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,66,47.6869,0,5.42763,1.6631,54.8613,54.7777
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,67,47.8353,0,5.4306,1.6592,55.0064,54.9251
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,68,47.7886,0,5.43326,1.66643,54.9738,54.8883
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,69,47.6516,0,5.43272,1.66115,54.8229,54.7455
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,70,47.7253,0,5.43149,1.66112,54.8959,54.8179
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,71,47.7994,0,5.43275,1.66166,54.9787,54.8938
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,72,48.1195,0,5.43083,1.71776,55.3512,55.2681
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,73,48.5807,0,5.43105,1.66029,55.7529,55.672
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,74,47.6386,0,5.43042,1.65782,54.8058,54.7268
