dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ns | Ds",64,0,184.156,0,0.03556,51.6304,235.922,235.822
1,float,uniform,CPU,"Ns | Ds",512,6,0.029248,0,0.01868,0.006336,0.094059,0.054264
1,float,uniform,CPU,"Ns | Ds",512,7,0.029792,0,0.018899,0.004896,0.093579,0.053587
1,float,uniform,CPU,"Ns | Ds",512,8,0.03024,0,0.01843,0.005856,0.095199,0.054526
1,float,uniform,CPU,"Ns | Ds",512,9,0.031008,0,0.01831,0.005472,0.090828,0.05479
1,float,uniform,CPU,"Ns | Ds",512,10,0.029664,0,0.01893,0.004608,0.095169,0.053202
1,float,uniform,CPU,"Ns | Ds",512,11,0.030528,0,0.01862,0.0048,0.092419,0.053948
1,float,uniform,CPU,"Ns | Ds",512,12,0.029056,0,0.0184,0.00448,0.091699,0.051936
1,float,uniform,CPU,"Ns | Ds",512,13,0.029408,0,0.018519,0.00608,0.092419,0.054007
1,float,uniform,CPU,"Ns | Ds",512,14,0.028544,0,0.018419,0.006144,0.092299,0.053107
1,float,uniform,CPU,"Ns | Ds",512,15,0.029152,0,0.01848,0.005728,0.094279,0.05336
1,float,uniform,CPU,"Ns | Ds",512,16,0.032032,0,0.01846,0.00576,0.094329,0.056252
1,float,uniform,CPU,"Ns | Ds",512,17,0.030944,0,0.018329,0.004512,0.093599,0.053785
1,float,uniform,CPU,"Ns | Ds",512,18,0.028832,0,0.01824,0.004448,0.090839,0.05152
1,float,uniform,CPU,"Ns | Ds",512,19,0.031136,0,0.01965,0.004928,0.099699,0.055714
1,float,uniform,CPU,"Ns | Ds",512,20,0.028736,0,0.018539,0.005888,0.092819,0.053163
1,float,uniform,CPU,"Ns | Ds",512,21,0.029152,0,0.018329,0.0048,0.091619,0.052281
1,float,uniform,CPU,"Ns | Ds",512,22,0.031552,0,0.01858,0.004576,0.094099,0.054708
1,float,uniform,CPU,"Ns | Ds",512,23,0.035296,0,0.01929,0.004704,0.098789,0.05929
1,float,uniform,CPU,"Ns | Ds",512,24,0.03024,0,0.018771,0.004608,0.093579,0.053619
1,float,uniform,CPU,"Ns | Ds",512,25,0.032352,0,0.01868,0.005696,0.09825,0.056728
1,float,uniform,CPU,"Ns | Ds",512,26,0.030816,0,0.018558,0.004544,0.094469,0.053918
1,float,uniform,CPU,"Ns | Ds",512,27,0.029984,0,0.01846,0.005056,0.091959,0.0535
1,float,uniform,CPU,"Ns | Ds",512,28,0.027584,0,0.01553,0.006016,0.083309,0.04913
1,float,uniform,CPU,"Ns | Ds",512,29,0.029088,0,0.0191,0.00608,0.094759,0.054268
1,float,uniform,CPU,"Ns | Ds",512,30,0.029024,0,0.019019,0.006592,0.093509,0.054635
1,float,uniform,CPU,"Ns | Ds",512,31,0.030784,0,0.019099,0.00704,0.095379,0.056923
1,float,uniform,CPU,"Ns | Ds",512,32,0.03216,0,0.01904,0.004576,0.095079,0.055776
1,float,uniform,CPU,"Ns | Ds",512,33,0.02992,0,0.018689,0.006336,0.094359,0.054945
1,float,uniform,CPU,"Ns | Ds",512,34,0.031648,0,0.01884,0.006656,0.096659,0.057144
1,float,uniform,CPU,"Ns | Ds",512,35,0.028672,0,0.018399,0.005888,0.288547,0.052959
1,float,uniform,CPU,"Ns | Ds",512,36,0.0312,0,0.01852,0.005888,0.095189,0.055608
1,float,uniform,CPU,"Ns | Ds",512,37,0.029728,0,0.01905,0.00448,0.094459,0.053258
1,float,uniform,CPU,"Ns | Ds",512,38,0.030464,0,0.01909,0.005728,0.094849,0.055282
1,float,uniform,CPU,"Ns | Ds",512,39,0.03088,0,0.01844,0.004608,0.092319,0.053928
1,float,uniform,CPU,"Ns | Ds",512,40,0.028288,0,0.01862,0.004576,0.090259,0.051484
1,float,uniform,CPU,"Ns | Ds",512,41,0.036,0,0.018599,0.0048,0.098079,0.059399
1,float,uniform,CPU,"Ns | Ds",512,42,0.028992,0,0.01838,0.00464,0.091549,0.052012
1,float,uniform,CPU,"Ns | Ds",512,43,0.030112,0,0.0185,0.005568,0.093939,0.05418
1,float,uniform,CPU,"Ns | Ds",512,44,0.030752,0,0.0186,0.00624,0.097259,0.055592
1,float,uniform,CPU,"Ns | Ds",512,45,0.029024,0,0.01831,0.004704,0.089679,0.052038
1,float,uniform,CPU,"Ns | Ds",512,46,0.030848,0,0.01975,0.004704,0.095059,0.055302
1,float,uniform,CPU,"Ns | Ds",512,47,0.029056,0,0.01852,0.00496,0.091969,0.052536
1,float,uniform,CPU,"Ns | Ds",512,48,0.03088,0,0.01851,0.004576,0.092219,0.053966
1,float,uniform,CPU,"Ns | Ds",512,49,0.029024,0,0.018619,0.006016,0.093679,0.053659
1,float,uniform,CPU,"Ns | Ds",512,50,0.043008,0,0.01933,0.006496,0.110879,0.068834
1,float,uniform,CPU,"Ns | Ds",512,51,0.031936,0,0.01852,0.00432,0.093499,0.054776
1,float,uniform,CPU,"Ns | Ds",512,52,0.031104,0,0.01835,0.005632,0.096658,0.055086
1,float,uniform,CPU,"Ns | Ds",512,53,0.029184,0,0.018409,0.005728,0.094789,0.053321
1,float,uniform,CPU,"Ns | Ds",512,54,0.031232,0,0.01743,0.004384,0.08949,0.053046
1,float,uniform,CPU,"Ns | Ds",512,55,0.031136,0,0.01936,0.004608,0.094679,0.055104
1,float,uniform,CPU,"Ns | Ds",512,56,0.029984,0,0.01912,0.004576,0.094018,0.05368
1,float,uniform,CPU,"Ns | Ds",512,57,0.0288,0,0.018399,0.00528,0.090169,0.052479
1,float,uniform,CPU,"Ns | Ds",512,58,0.030656,0,0.01925,0.004512,0.100898,0.054418
1,float,uniform,CPU,"Ns | Ds",512,59,0.034208,0,0.01902,0.006656,0.098909,0.059884
1,float,uniform,CPU,"Ns | Ds",512,60,0.03024,0,0.01481,0.006624,0.085639,0.051674
1,float,uniform,CPU,"Ns | Ds",512,61,0.029952,0,0.01895,0.005152,0.093779,0.054054
1,float,uniform,CPU,"Ns | Ds",512,62,0.029568,0,0.01869,0.005824,0.09317,0.054082
1,float,uniform,CPU,"Ns | Ds",512,63,0.030912,0,0.01857,0.004608,0.093659,0.05409
1,float,uniform,CPU,"Ns | Ds",512,64,0.030304,0,0.01907,0.004384,0.094549,0.053758
1,float,uniform,CPU,"Ns | Ds",512,65,0.028768,0,0.01905,0.00624,0.093729,0.054058
1,float,uniform,CPU,"Ns | Ds",512,66,0.029312,0,0.01905,0.00448,0.091419,0.052842
1,float,uniform,CPU,"Ns | Ds",512,67,0.029152,0,0.01873,0.004512,0.090699,0.052394
1,float,uniform,CPU,"Ns | Ds",512,68,0.029888,0,0.01873,0.005248,0.100039,0.053866
1,float,uniform,CPU,"Ns | Ds",512,69,0.028032,0,0.01883,0.004608,0.090469,0.05147
1,float,uniform,CPU,"Ns | Ds",512,70,0.029632,0,0.019221,0.0056,0.094099,0.054453
1,float,uniform,CPU,"Ns | Ds",512,71,0.031264,0,0.01875,0.0048,0.094639,0.054814
1,float,uniform,CPU,"Ns | Ds",512,72,0.031008,0,0.01874,0.00496,0.094669,0.054708
1,float,uniform,CPU,"Ns | Ds",512,73,0.02896,0,0.016639,0.006912,0.084869,0.052511
1,float,uniform,CPU,"Ns | Ds",512,74,0.030048,0,0.01842,0.006144,0.094859,0.054612
