dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"D | D | D | D | N | D",64,0,0.287808,0.00255,0.246387,202.814,203.458,203.351
3,double,uniform,CPU,"D | D | D | D | N | D",448,21,63.5456,0.002611,75.7834,2.2568,141.687,141.588
3,double,uniform,CPU,"D | D | D | D | N | D",448,22,63.9665,0.00244,75.7883,2.25248,142.11,142.01
3,double,uniform,CPU,"D | D | D | D | N | D",448,23,64.0528,0.00239,75.7791,2.25728,142.189,142.092
3,double,uniform,CPU,"D | D | D | D | N | D",448,24,64.1344,0.002529,75.7868,2.25693,142.283,142.181
3,double,uniform,CPU,"D | D | D | D | N | D",448,25,63.8015,0.002199,75.7924,2.2536,141.95,141.85
3,double,uniform,CPU,"D | D | D | D | N | D",448,26,63.7635,0.002449,75.81,2.25475,141.925,141.831
3,double,uniform,CPU,"D | D | D | D | N | D",448,27,64.9403,0.00233,75.799,2.24794,143.089,142.989
3,double,uniform,CPU,"D | D | D | D | N | D",448,28,64.7688,0.00233,75.8115,2.25216,142.936,142.835
3,double,uniform,CPU,"D | D | D | D | N | D",448,29,64.0773,0.002441,75.7898,2.25344,142.217,142.123
3,double,uniform,CPU,"D | D | D | D | N | D",448,30,64.0335,0.00262,75.8032,2.25683,142.195,142.096
3,double,uniform,CPU,"D | D | D | D | N | D",448,31,63.5198,0.0028,75.809,2.24698,141.677,141.579
3,double,uniform,CPU,"D | D | D | D | N | D",448,32,63.8222,0.00247,75.7944,2.24714,141.965,141.866
3,double,uniform,CPU,"D | D | D | D | N | D",448,33,63.9516,0.00222,75.786,2.25347,142.094,141.993
3,double,uniform,CPU,"D | D | D | D | N | D",448,34,63.9865,0.0025,75.7964,2.25328,142.136,142.039
3,double,uniform,CPU,"D | D | D | D | N | D",448,35,64.5238,0.002351,75.7884,2.25744,142.722,142.572
3,double,uniform,CPU,"D | D | D | D | N | D",448,36,63.8626,0.002391,75.8526,2.2559,142.074,141.973
3,double,uniform,CPU,"D | D | D | D | N | D",448,37,64.5374,0.0022,75.7826,2.25405,142.677,142.576
3,double,uniform,CPU,"D | D | D | D | N | D",448,38,64.6078,0.00251,75.8018,2.25914,142.772,142.671
3,double,uniform,CPU,"D | D | D | D | N | D",448,39,64.1039,0.00213,75.8019,2.24301,142.249,142.151
3,double,uniform,CPU,"D | D | D | D | N | D",448,40,64.5099,0.00267,75.791,2.25184,142.653,142.555
3,double,uniform,CPU,"D | D | D | D | N | D",448,41,64.9059,0.00236,75.7951,2.25734,143.06,142.961
3,double,uniform,CPU,"D | D | D | D | N | D",448,42,64.3244,0.002249,75.8025,2.25574,142.485,142.385
3,double,uniform,CPU,"D | D | D | D | N | D",448,43,64.1906,0.00238,75.791,2.25152,142.333,142.235
3,double,uniform,CPU,"D | D | D | D | N | D",448,44,63.9431,0.002519,75.8045,2.25581,142.108,142.006
3,double,uniform,CPU,"D | D | D | D | N | D",448,45,64.1429,0.00236,75.7963,2.25283,142.294,142.194
3,double,uniform,CPU,"D | D | D | D | N | D",448,46,64.5891,0.00259,75.7991,2.25523,142.746,142.646
3,double,uniform,CPU,"D | D | D | D | N | D",448,47,64.8421,0.00237,75.7997,2.25558,143.001,142.9
3,double,uniform,CPU,"D | D | D | D | N | D",448,48,64.6982,0.00244,75.7918,2.25421,142.844,142.747
3,double,uniform,CPU,"D | D | D | D | N | D",448,49,63.8087,0.0025,75.7856,2.26384,141.964,141.861
3,double,uniform,CPU,"D | D | D | D | N | D",448,50,64.0773,0.002401,75.7932,2.24992,142.219,142.123
3,double,uniform,CPU,"D | D | D | D | N | D",448,51,64.0164,0.002429,75.798,2.25523,142.169,142.072
3,double,uniform,CPU,"D | D | D | D | N | D",448,52,64.3242,0.0024,75.7917,2.2553,142.484,142.374
3,double,uniform,CPU,"D | D | D | D | N | D",448,53,64.1949,0.002299,75.7886,2.25184,142.336,142.238
3,double,uniform,CPU,"D | D | D | D | N | D",448,54,63.7076,0.00239,75.7843,2.25648,141.851,141.751
3,double,uniform,CPU,"D | D | D | D | N | D",448,55,63.8301,0.00241,75.8007,2.2568,141.988,141.89
3,double,uniform,CPU,"D | D | D | D | N | D",448,56,64.5876,0.002459,75.7873,2.25373,142.727,142.631
3,double,uniform,CPU,"D | D | D | D | N | D",448,57,64.5648,0.00249,75.7969,2.25171,142.715,142.616
3,double,uniform,CPU,"D | D | D | D | N | D",448,58,63.9655,0.00246,75.7887,2.27171,142.133,142.028
3,double,uniform,CPU,"D | D | D | D | N | D",448,59,63.7602,0.002691,75.7876,2.25789,141.91,141.808
3,double,uniform,CPU,"D | D | D | D | N | D",448,60,64.658,0.002449,75.7849,2.25309,142.799,142.698
3,double,uniform,CPU,"D | D | D | D | N | D",448,61,63.7394,0.00245,75.7739,2.2463,141.862,141.762
3,double,uniform,CPU,"D | D | D | D | N | D",448,62,63.8593,0.002529,75.7909,2.25056,142.004,141.903
3,double,uniform,CPU,"D | D | D | D | N | D",448,63,64.3958,0.002418,75.7969,2.25578,142.55,142.451
3,double,uniform,CPU,"D | D | D | D | N | D",448,64,64.6372,0.00244,75.7807,2.25568,142.778,142.676
3,double,uniform,CPU,"D | D | D | D | N | D",448,65,64.1263,0.00227,75.797,2.25194,142.273,142.178
3,double,uniform,CPU,"D | D | D | D | N | D",448,66,64.3222,0.00251,75.7748,2.25558,142.457,142.355
3,double,uniform,CPU,"D | D | D | D | N | D",448,67,63.8255,0.002541,75.7935,2.25248,141.975,141.874
3,double,uniform,CPU,"D | D | D | D | N | D",448,68,64.6298,0.0026,75.8278,2.25082,142.811,142.711
3,double,uniform,CPU,"D | D | D | D | N | D",448,69,64.2787,0.00233,75.7986,2.25168,142.437,142.331
3,double,uniform,CPU,"D | D | D | D | N | D",448,70,64.2773,0.002321,75.7783,2.26157,142.417,142.319
3,double,uniform,CPU,"D | D | D | D | N | D",448,71,63.8041,0.002319,75.7911,2.25245,141.948,141.85
3,double,uniform,CPU,"D | D | D | D | N | D",448,72,63.8303,0.00238,75.798,2.25661,141.987,141.887
3,double,uniform,CPU,"D | D | D | D | N | D",448,73,64.0566,0.00236,75.7782,2.25651,142.19,142.094
3,double,uniform,CPU,"D | D | D | D | N | D",448,74,64.2506,0.0025,75.7929,2.25216,142.396,142.298
3,double,uniform,CPU,"D | D | D | D | N | D",512,0,93.5968,0.00288,88.0468,3.3655,185.114,185.012
3,double,uniform,CPU,"D | D | D | D | N | D",512,1,94.3892,0.002532,88.0394,3.3681,185.904,185.799
3,double,uniform,CPU,"D | D | D | D | N | D",512,2,94.7604,0.00247,88.0388,3.3753,186.279,186.177
3,double,uniform,CPU,"D | D | D | D | N | D",512,3,93.1065,0.00245,88.0354,3.35722,184.603,184.502
3,double,uniform,CPU,"D | D | D | D | N | D",512,4,94.5115,0.002599,88.0496,3.36394,186.033,185.928
3,double,uniform,CPU,"D | D | D | D | N | D",512,5,93.5677,0.00253,88.0304,3.36422,185.062,184.965
3,double,uniform,CPU,"D | D | D | D | N | D",512,6,93.1672,0.00249,88.034,3.36179,184.664,184.566
3,double,uniform,CPU,"D | D | D | D | N | D",512,7,92.9775,0.00238,88.0402,3.37254,184.496,184.393
3,double,uniform,CPU,"D | D | D | D | N | D",512,8,93.1035,0.0023,88.0374,3.36813,184.611,184.511
3,double,uniform,CPU,"D | D | D | D | N | D",512,9,93.24,0.00238,88.0471,3.35162,184.743,184.641
3,double,uniform,CPU,"D | D | D | D | N | D",512,10,93.6505,0.002429,88.0315,3.38214,185.169,185.067
3,double,uniform,CPU,"D | D | D | D | N | D",512,11,93.2471,0.00219,88.0306,3.35642,184.734,184.636
3,double,uniform,CPU,"D | D | D | D | N | D",512,12,94.4884,0.002589,88.0372,3.37389,186.002,185.902
3,double,uniform,CPU,"D | D | D | D | N | D",512,13,94.1444,0.002481,88.0376,3.37434,185.66,185.559
3,double,uniform,CPU,"D | D | D | D | N | D",512,14,94.1545,0.00239,88.041,3.37155,185.667,185.569
3,double,uniform,CPU,"D | D | D | D | N | D",512,15,94.3821,0.002539,88.0457,3.35322,185.886,185.784
3,double,uniform,CPU,"D | D | D | D | N | D",512,16,93.616,0.002551,88.0343,3.36422,185.121,185.017
3,double,uniform,CPU,"D | D | D | D | N | D",512,17,94.0554,0.00252,88.026,3.38109,185.565,185.465
3,double,uniform,CPU,"D | D | D | D | N | D",512,18,93.642,0.00277,88.0422,3.35962,185.149,185.047
3,double,uniform,CPU,"D | D | D | D | N | D",512,19,93.0229,0.002459,88.0509,3.3521,184.531,184.428
3,double,uniform,CPU,"D | D | D | D | N | D",512,20,93.7315,0.0024,88.0337,3.37059,185.236,185.138
3,double,uniform,CPU,"D | D | D | D | N | D",512,21,92.9427,0.00258,88.0297,3.35501,184.434,184.33
3,double,uniform,CPU,"D | D | D | D | N | D",512,22,94.473,0.002811,88.0444,3.3873,186.01,185.908
3,double,uniform,CPU,"D | D | D | D | N | D",512,23,94.1505,0.0024,88.0444,3.37194,185.675,185.569
3,double,uniform,CPU,"D | D | D | D | N | D",512,24,93.5816,0.00293,88.0445,3.35882,185.09,184.988
3,double,uniform,CPU,"D | D | D | D | N | D",512,25,93.1326,0.0023,88.0352,3.36602,184.64,184.536
3,double,uniform,CPU,"D | D | D | D | N | D",512,26,92.904,0.00281,88.0332,3.35373,184.391,184.294
3,double,uniform,CPU,"D | D | D | D | N | D",512,27,92.81,0.00229,88.0347,3.36915,184.317,184.216
3,double,uniform,CPU,"D | D | D | D | N | D",512,28,93.1967,0.0023,88.0439,3.37101,184.718,184.614
3,double,uniform,CPU,"D | D | D | D | N | D",512,29,92.8626,0.002419,88.0458,3.36106,184.37,184.272
3,double,uniform,CPU,"D | D | D | D | N | D",512,30,94.1329,0.00245,88.0395,3.37117,185.649,185.546
3,double,uniform,CPU,"D | D | D | D | N | D",512,31,92.8948,0.00249,88.0422,3.36192,184.397,184.301
3,double,uniform,CPU,"D | D | D | D | N | D",512,32,93.349,0.00267,88.0435,3.35424,184.847,184.749
3,double,uniform,CPU,"D | D | D | D | N | D",512,33,93.4262,0.002579,88.0435,3.35722,184.937,184.829
3,double,uniform,CPU,"D | D | D | D | N | D",512,34,93.7551,0.00267,88.0445,3.35981,185.261,185.162
3,double,uniform,CPU,"D | D | D | D | N | D",512,35,93.6233,0.00227,88.0384,3.35066,185.119,185.015
3,double,uniform,CPU,"D | D | D | D | N | D",512,36,93.2452,0.00252,88.0316,3.36032,184.742,184.64
3,double,uniform,CPU,"D | D | D | D | N | D",512,37,92.9004,0.00266,88.0385,3.35446,184.395,184.296
3,double,uniform,CPU,"D | D | D | D | N | D",512,38,93.3101,0.002439,88.0419,3.38064,184.836,184.735
3,double,uniform,CPU,"D | D | D | D | N | D",512,39,94.1118,0.00246,88.0365,3.372,185.621,185.523
3,double,uniform,CPU,"D | D | D | D | N | D",512,40,94.3399,0.002449,88.034,3.3535,185.835,185.73
3,double,uniform,CPU,"D | D | D | D | N | D",512,41,94.5437,0.00252,88.0316,3.37117,186.052,185.949
3,double,uniform,CPU,"D | D | D | D | N | D",512,42,93.7305,0.00272,88.0294,3.36595,185.23,185.129
3,double,uniform,CPU,"D | D | D | D | N | D",512,43,93.584,0.00242,88.0419,3.35904,185.088,184.987
3,double,uniform,CPU,"D | D | D | D | N | D",512,44,93.2298,0.00257,88.0329,3.36592,184.729,184.631
3,double,uniform,CPU,"D | D | D | D | N | D",512,45,93.5886,0.002629,88.0243,3.35802,185.068,184.974
3,double,uniform,CPU,"D | D | D | D | N | D",512,46,92.9336,0.00239,88.0275,3.36813,184.432,184.332
3,double,uniform,CPU,"D | D | D | D | N | D",512,47,94.1729,0.00259,88.0359,3.36019,185.67,185.572
3,double,uniform,CPU,"D | D | D | D | N | D",512,48,94.6916,0.002689,88.0238,3.35898,186.18,186.077
3,double,uniform,CPU,"D | D | D | D | N | D",512,49,93.193,0.00244,88.0234,3.36883,184.685,184.588
3,double,uniform,CPU,"D | D | D | D | N | D",512,50,93.5573,0.00245,88.036,3.34899,185.047,184.945
3,double,uniform,CPU,"D | D | D | D | N | D",512,51,93.5373,0.00237,88.0439,3.36525,185.053,184.949
3,double,uniform,CPU,"D | D | D | D | N | D",512,52,94.3368,0.0026,88.0408,3.37059,185.857,185.751
3,double,uniform,CPU,"D | D | D | D | N | D",512,53,94.6523,0.00244,88.0495,3.35898,186.166,186.063
3,double,uniform,CPU,"D | D | D | D | N | D",512,54,93.1858,0.00267,88.0329,3.34986,184.67,184.571
3,double,uniform,CPU,"D | D | D | D | N | D",512,55,94.6416,0.00311,88.0243,3.37616,186.155,186.045
3,double,uniform,CPU,"D | D | D | D | N | D",512,56,94.4886,0.00251,88.0261,3.36371,185.981,185.881
3,double,uniform,CPU,"D | D | D | D | N | D",512,57,94.0922,0.002491,88.0399,3.35315,185.585,185.488
3,double,uniform,CPU,"D | D | D | D | N | D",512,58,94.7639,0.00297,88.0384,3.38198,186.291,186.187
3,double,uniform,CPU,"D | D | D | D | N | D",512,59,93.3163,0.002529,88.0408,3.35472,184.816,184.714
3,double,uniform,CPU,"D | D | D | D | N | D",512,60,93.7251,0.00236,88.039,3.35165,185.221,185.118
3,double,uniform,CPU,"D | D | D | D | N | D",512,61,93.3373,0.0024,88.0325,3.35446,184.827,184.727
3,double,uniform,CPU,"D | D | D | D | N | D",512,62,93.3256,0.00262,88.0348,3.36355,184.825,184.727
3,double,uniform,CPU,"D | D | D | D | N | D",512,63,94.552,0.002449,88.0298,3.35846,186.043,185.943
3,double,uniform,CPU,"D | D | D | D | N | D",512,64,93.2092,0.00273,88.0375,3.36211,184.712,184.611
3,double,uniform,CPU,"D | D | D | D | N | D",512,65,94.0314,0.002549,88.0413,3.3625,185.538,185.438
3,double,uniform,CPU,"D | D | D | D | N | D",512,66,93.3466,0.00277,88.0452,3.36806,184.866,184.763
3,double,uniform,CPU,"D | D | D | D | N | D",512,67,93.5433,0.00258,88.0345,3.3712,185.054,184.952
3,double,uniform,CPU,"D | D | D | D | N | D",512,68,93.7587,0.002769,88.0315,3.36736,185.26,185.16
3,double,uniform,CPU,"D | D | D | D | N | D",512,69,93.1067,0.00272,88.0486,3.3672,184.631,184.525
3,double,uniform,CPU,"D | D | D | D | N | D",512,70,94.4339,0.00282,88.037,3.35942,185.931,185.833
3,double,uniform,CPU,"D | D | D | D | N | D",512,71,93.2761,0.00259,88.0327,3.36195,184.777,184.673
3,double,uniform,CPU,"D | D | D | D | N | D",512,72,93.4043,0.00253,88.0291,3.3784,184.918,184.814
3,double,uniform,CPU,"D | D | D | D | N | D",512,73,93.4009,0.00234,88.041,3.35619,184.904,184.8
3,double,uniform,CPU,"D | D | D | D | N | D",512,74,93.8652,0.002579,88.0575,3.36499,185.393,185.29
