dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      17.362017
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     380.788112
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     372.693570
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     372.753109
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     373.138525
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     372.337484
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     376.010465
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     377.791194
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     376.569488
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     373.211164
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     375.924815
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     383.887499
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     382.241646
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     372.210895
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     378.309999
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     380.141160
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     367.807863
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     374.413742
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     370.151938
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     372.392524
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     376.750586
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     380.649654
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     380.319667
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     368.647624
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     378.275190
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     375.732047
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     374.512750
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     369.609443
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     382.452655
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     377.299950
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     377.600508
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     373.678749
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     378.176931
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     374.937816
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     374.982535
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     373.961267
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     376.690147
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     370.961819
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     367.696844
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     370.495954
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     368.530265
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     370.595513
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     378.274390
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     371.195387
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     374.578780
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     372.955857
