dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,      16.761064
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,     150.341011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,     149.526440
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,     149.503051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,     150.105314
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,     149.664868
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,     149.677668
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,     149.524960
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,     150.424701
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,     149.788628
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,     149.781908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,     149.950115
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,     150.019544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,     149.751307
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,     149.644339
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,     149.684048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,     150.116074
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,     150.090544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,     150.258882
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,     149.779508
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,     150.076034
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,     150.289731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,     150.548509
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,     150.090504
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,     149.647728
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,     150.334090
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,     149.998275
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,     149.886056
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,     149.961925
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,     149.748528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,     149.865686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,     150.540799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,     150.126444
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,     149.871736
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,     150.287371
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,     150.123393
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,     150.049224
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,     149.705978
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,     149.500790
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,     149.840027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,     149.923146
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,     150.074464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,     149.619719
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,     150.439010
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,     150.405250
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,     150.394030
