dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      16.718206
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     306.315617
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     305.975631
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     306.897630
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     306.720103
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     306.212438
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     305.378708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     306.848012
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     306.387786
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     306.993249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     305.816303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     307.192107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     307.218507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     306.483575
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     306.244418
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     306.897841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     305.921321
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     305.554926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     306.835922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     305.990781
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     307.283547
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     307.268967
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     306.478365
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     306.273898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     306.311448
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     306.418426
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     306.892381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     305.864412
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     306.119119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     306.289637
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     306.187339
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     305.558806
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     306.171768
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     307.429204
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     306.526036
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     305.782113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     307.204568
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     306.437836
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     306.378457
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     305.206540
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     305.843862
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     306.964430
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     306.585394
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     307.209417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     307.104959
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     307.321446
