dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      16.761024
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     796.635821
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     797.312334
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     797.187355
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     796.690471
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     796.370114
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     796.454354
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     796.693691
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     796.509173
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     796.262505
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     797.650950
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     796.929558
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     796.603582
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     797.529181
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     796.429193
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     796.532532
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     798.228333
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     796.356684
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     797.541041
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     796.877619
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     796.586472
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     796.619392
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     797.188245
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     795.930059
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     796.938328
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     797.123316
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     797.570150
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     797.142105
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     797.052097
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     797.477362
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     796.120738
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     796.804709
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     797.832958
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     796.205435
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     797.093516
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     797.069757
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     796.330905
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     796.467894
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     798.239324
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     796.987347
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     797.320454
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     796.480723
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     794.370226
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     794.374007
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     795.049219
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     795.830610
