dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      16.797513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     306.201602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     306.074274
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     306.797426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     306.800876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     306.313962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     306.249572
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     306.696267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     306.659337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     306.880115
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     306.737317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     306.714467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     306.588019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     306.195753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     306.124724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     306.443400
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     306.187333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     306.784757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     306.421581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     306.372551
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     305.736328
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     306.586869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     306.391550
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     306.563279
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     306.641098
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     306.987864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     306.854425
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     306.142223
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     306.534759
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     306.545599
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     306.317762
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     306.507729
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     306.264482
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     306.479780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     306.239342
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     306.843386
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     306.322911
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     306.342101
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     306.349822
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     306.391100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     306.608939
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     306.277801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     306.895185
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     306.393501
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     306.340321
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     306.410861
